Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
HA03.12,"Male delayed ejaculation, acquired, generalised",,"The onset of delayed ejaculation has followed a period of time during which the person did not experience it and the desired response is currently absent or diminished in all circumstances, including masturbation.",,,"Male delayed ejaculation, acquired, generalised"
HA03.13,"Male delayed ejaculation, acquired, situational",,"The onset of delayed ejaculation has followed a period of time during which the person did not experience it and the desired response is currently absent or diminished in some circumstances, with some partners, or in response to some stimuli, but not in other situations.",,,"Male delayed ejaculation, acquired, situational"
HA20,Sexual pain-penetration disorder,,"Sexual pain-penetration disorder is characterised by at least one of the following: 1) marked and persistent or recurrent difficulties with penetration, including due to involuntary tightening or tautness of the pelvic floor muscles during attempted penetration; 2) marked and persistent or recurrent vulvovaginal or pelvic pain during penetration; 3) marked and persistent or recurrent fear or anxiety about vulvovaginal or pelvic pain in anticipation of, during, or as a result of penetration. The symptoms are recurrent during sexual interactions involving or potentially involving penetration, despite adequate sexual desire and stimulation, are not entirely attributable to a medical condition that adversely affects the pelvic area and results in genital and/or penetrative pain or to a mental disorder, are not entirely attributable to insufficient vaginal lubrication or post-menopausal/age-related changes, and are associated with clinically significant distress.",,"Female dyspareunia; Pain related to vulva, vagina or pelvic floor",
HA20.0,"Sexual pain-penetration disorder, lifelong, generalised",,"The person has always experienced genito-pelvic pain or penetration disorder from the time of initiation of relevant sexual activity and the desired response is currently absent or diminished in all circumstances, including masturbation.",,,"Sexual pain-penetration disorder, lifelong, generalised"
HA20.1,"Sexual pain-penetration disorder, lifelong, situational",,"The person has always experienced genito-pelvic pain or penetration disorder from the time of initiation of relevant sexual activity and the desired response is currently absent or diminished in some circumstances, with some partners, or in response to some stimuli, but not in other situations.",,,"Sexual pain-penetration disorder, lifelong, situational"
HA20.2,"Sexual pain-penetration disorder, acquired, generalised",,"The onset of genito-pelvic pain or penetration disorder has followed a period of time during which the person did not experience it and the desired response is currently absent or diminished in all circumstances, including masturbation.",,,"Sexual pain-penetration disorder, acquired, generalised"
HA20.3,"Sexual pain-penetration disorder, acquired, situational",,"The onset of genito-pelvic pain or penetration disorder has followed a period of time during which the person did not experience it and the desired response is currently absent or diminished in some circumstances, with some partners, or in response to some stimuli, but not in other situations.",,,"Sexual pain-penetration disorder, acquired, situational"
HA40,Aetiological considerations in sexual dysfunctions and sexual pain disorders,,,,,Aetiological considerations in sexual dysfunctions and sexual pain disorders
HA40.0,"Aetiological considerations associated with a medical condition, injury, or the effects of surgery or radiation treatment",,"This category should be assigned when there is evidence that an underlying or co-occurring health condition, including hormonal, neurological, and vascular conditions, injuries, and consequences of surgical or radiation treatment is an important contributing factor to a Sexual Dysfunction or a Sexual Pain Disorder. In such cases, the diagnosis corresponding to the underlying or co-occurring health condition should also be assigned. However, underlying or contributory mental disorders should be noted using the qualifier ‘Associated with psychological and behavioural factors, including mental disorders’, rather than using with this category.",,,"Aetiological considerations associated with a medical condition, injury, or the effects of surgery or radiation treatment"
HA40.1,"Aetiological considerations associated with psychological or behavioural factors, including mental disorders",,"This category should be assigned when psychological and behavioural factors or symptoms are important contributing factors to the Sexual Dysfunction or Sexual Pain Disorder. Examples include low self-esteem, negative attitudes toward sexual activity, adverse past sexual experiences, and behavioural patterns such as poor sleep hygiene and overwork. Depressive, anxiety, or cognitive symptoms as well as other symptoms of Mental, Behavioural, or Neurodevelopmental Disorders may also interfere with sexual functioning. If the symptoms reach the level of constituting a diagnosable Mental and Behavioural Disorder and the Sexual Dysfunction or Sexual Pain Disorder is an independent focus of clinical attention, this category should be used and the appropriate Mental and Behavioural Disorder diagnosis should also be assigned. However, underlying or contributory Disorders Due to Substance Use should be noted using the category ‘Associated with use of psychoactive substance or medication’, rather than using this category.",,,"Aetiological considerations associated with psychological or behavioural factors, including mental disorders"
HA40.2,Aetiological considerations associated with use of psychoactive substance or medication,,"This category should be assigned when there is evidence that the direct physiological effects of a psychoactive substance or medication are an important contributing factor to the Sexual Dysfunction or Sexual Pain Disorder. Examples include selective serotonin reuptake inhibitors, histamine-2 receptor antagonists (e.g., cimetidine), alcohol, opioids, and amphetamines. If the diagnostic requirements for a Disorder Due to Substance Use are met, the appropriate Disorder Due to Substance Use diagnosis should also be assigned.",,,Aetiological considerations associated with use of psychoactive substance or medication
HA40.3,Aetiological considerations associated with lack of knowledge or experience,,"This category should be assigned when, in the clinician’s judgment, the individual’s lack of knowledge or experience of her or his own body, sexual functioning, and sexual response is an important contributing factor to the Sexual Dysfunction or Sexual Pain Disorder. This includes inaccurate information or myths about sexual functioning.",,,Aetiological considerations associated with lack of knowledge or experience
HA40.4,Aetiological considerations associated with relationship factors,,"This category should be assigned when, in the clinician’s judgment, relationship factors are important contributing factors to the Sexual Dysfunction or Sexual Pain Disorder. Examples include relationship conflict or lack of romantic attachment. This category may also be used when the Sexual Dysfunction or Sexual Pain Disorder is associated with a Sexual Dysfunction or Sexual Pain Disorder in the sexual partner.",,,Aetiological considerations associated with relationship factors
HA40.5,Aetiological considerations associated with cultural factors,,"This category should be assigned when, in the clinician’s judgment, cultural factors are important contributing factors to the Sexual Dysfunction or Sexual Pain Disorder. Cultural factors may influence expectations or provoke inhibitions about the experience of sexual pleasure or other aspects of sexual activity. Other examples include strong culturally shared beliefs about sexual expression, for example a belief that loss of semen can lead to weakness, disease or death.",,,Aetiological considerations associated with cultural factors
HA60,Gender incongruence of adolescence or adulthood,,"Gender Incongruence of Adolescence and Adulthood is characterised by a marked and persistent incongruence between an individual’s experienced gender and the assigned sex, which often leads to a desire to ‘transition’, in order to live and be accepted as a person of the experienced gender, through hormonal treatment, surgery or other health care services to make the individual’s body align, as much as desired and to the extent possible, with the experienced gender. The diagnosis cannot be assigned prior to the onset of puberty. Gender variant behaviour and preferences alone are not a basis for assigning the diagnosis.",,Paraphilic disorders,Gender incongruence of adolescence or adulthood; gender dysphoria in adolescents and adults (deprecated); trans-sexualism (deprecated); transsexual (deprecated)
HA61,Gender incongruence of childhood,,"Gender incongruence of childhood is characterised by a marked incongruence between an individual’s experienced/expressed gender and the assigned sex in pre-pubertal children. It includes a strong desire to be a different gender than the assigned sex; a strong dislike on the child’s part of his or her sexual anatomy or anticipated secondary sex characteristics and/or a strong desire for the primary and/or anticipated secondary sex characteristics that match the experienced gender; and make-believe or fantasy play, toys, games, or activities and playmates that are typical of the experienced gender rather than the assigned sex. The incongruence must have persisted for about 2 years. Gender variant behaviour and preferences alone are not a basis for assigning the diagnosis.",,Paraphilic disorders,Gender incongruence of childhood; disorder of gender-identity or role in childhood; gender dysphoria in childhood (deprecated); gender dysphoria in children (deprecated); psychosexual identity disorder of childhood
