Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
CA21.0,MacLeod syndrome,,"Decrease in size of one lung due to obliterating bronchiolitis, a congenital abnormality of other disorder resulting in hyperinflation of the normal lung.",,,MacLeod syndrome; Macleod unilateral emphysema; Swyer-James syndrome; Unilateral transparency of lung; unilateral emphysema; unilateral hyperlucent lung; unilateral lung or pulmonary emphysema
CA21.1,Panlobular emphysema,,Panlobular (panacinar) emphysema destroys the entire alveolus uniformly and is predominant in the lower half of the lungs. Panlobular emphysema generally is observed in patients with homozygous alpha1-antitrypsin deficiency.,Panacinar emphysema,,Panlobular emphysema; Panacinar emphysema
CA21.2,Centrilobular emphysema,,Centrilobular (centriacinar) emphysema begins in the respiratory bronchioles and spreads peripherally. This form is associated with long-standing cigarette smoking and predominantly involves the upper half of the lungs.,,,"Centrilobular emphysema; centriacinar emphysema; lung or pulmonary emphysema, centriacinar; lung or pulmonary emphysema, centrilobular"
CA22,Chronic obstructive pulmonary disease,,"Chronic Obstructive Pulmonary disease (COPD), a common preventable and treatable disease, is characterised by persistent airflow limitation that is usually progressive and associated with an enhanced chronic inflammatory response in the airways and the lung to noxious particles or gases. Exacerbations and comorbidities contribute to the overall severity in individual patients.",,Asthma; asthmatic bronchitis NOS; Bronchiectasis; chronic bronchitis NOS; Simple or mucopurulent chronic bronchitis; chronic tracheitis; chronic tracheobronchitis; Emphysema,
CA22.0,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",,"An acute unspecified exacerbation of COPD is an acute event characterised by a worsening of the patient’s respiratory symptoms that is beyond normal day-to-day variations and leads to a change in medication. Exacerbations of COPD can be precipitated by several factors. The diagnosis of an exacerbation relies exclusively on the clinical presentation of the patient complaining of an acute change of symptoms (baseline dyspnoea, cough, and/or sputum production) that is beyond normal day-to-day variation.",,,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified; AECOPD – [acute exacerbation of chronic obstructive pulmonary disease]; acute exacerbation COPD; exacerbation COPD NOS; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, very severe airflow limitation; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, FEV1 less than 30% predicted; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, Gold 4; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, severe airflow limitation; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, 30% equal to or less than FEV1 less than 50% predicted; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, Gold 3; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, moderate airflow limitation; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, 50% equal to or less than FEV1 less than 80% predicted; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, Gold 2; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, mild airflow limitation; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, FEV1 greater than or equal to 80% predicted; Chronic obstructive pulmonary disease with acute exacerbation, unspecified, Gold 1"
CA22.1,Certain specified chronic obstructive pulmonary disease,,,,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified","Certain specified chronic obstructive pulmonary disease; Other specified chronic obstructive pulmonary disease, very severe airflow limitation; Other specified chronic obstructive pulmonary disease, FEV1 less than 30% predicted; Other specified chronic obstructive pulmonary disease, Gold 4; Other specified chronic obstructive pulmonary disease, severe airflow limitation; Other specified chronic obstructive pulmonary disease, 30% equal to or less than FEV1 less than 50% predicted; Other specified chronic obstructive pulmonary disease, Gold 3; Other specified chronic obstructive pulmonary disease, moderate airflow limitation; Other specified chronic obstructive pulmonary disease, 50% equal to or less than FEV1 less than 80% predicted; Other specified chronic obstructive pulmonary disease, Gold 2; Other specified chronic obstructive pulmonary disease, mild airflow limitation; Other specified chronic obstructive pulmonary disease, FEV1 greater than or equal to 80% predicted; Other specified chronic obstructive pulmonary disease, Gold 1; Chronic obstructive pulmonary disease with acute lower respiratory infection; COPD - [chronic obstructive pulmonary disease] with respiratory infection; acute infective exacerbation of chronic obstructive pulmonary disease; infective exacerbation of chronic obstructive airways disease; infective exacerbation of chronic obstructive pulmonary disease; Chronic obstructive pulmonary disease with acute lower respiratory infection, very severe airflow limitation; Chronic obstructive pulmonary disease with acute lower respiratory infection, FEV1 less than 30% predicted; Chronic obstructive pulmonary disease with acute lower respiratory infection, Gold 4; Chronic obstructive pulmonary disease with acute lower respiratory infection, severe airflow limitation; Chronic obstructive pulmonary disease with acute lower respiratory infection, 30% equal to or less than FEV1 less than 50% predicted; Chronic obstructive pulmonary disease with acute lower respiratory infection, Gold 3; Chronic obstructive pulmonary disease with acute lower respiratory infection, moderate airflow limitation; Chronic obstructive pulmonary disease with acute lower respiratory infection, 50% equal to or less than FEV1 less than 80% predicted; Chronic obstructive pulmonary disease with acute lower respiratory infection, Gold 2; Chronic obstructive pulmonary disease with acute lower respiratory infection, mild airflow limitation; Chronic obstructive pulmonary disease with acute lower respiratory infection, FEV1 greater than or equal to 80% predicted; Chronic obstructive pulmonary disease with acute lower respiratory infection, Gold 1; Obstructive infective bronchitis; Chronic obstructive pulmonary disease with pneumonia; Chronic obstructive tracheobronchitis; Asthma with chronic obstructive pulmonary disease; Chronic obstructive asthma; Asthmatic dyspnoea with chronic bronchitis; Bronchitis with chronic obstructive pulmonary disease; bronchitis obstruction; bronchitis with airway obstruction; bronchitis with chronic airway obstruction; chronic bronchitis obliterans; chronic obstructive bronchitis, NOS; diffuse obstructive bronchitis; obstructive bronchitis; Chronic asthmatic and obstructive bronchitis, not otherwise specified; chronic asthmatic bronchitis; Lung disease with obstructive bronchitis; Subacute obliterative bronchiolitis; Obstructive laryngobronchitis"
CA23,Asthma,,"Asthma is a chronic inflammatory disorder of the airways in which many cells and cellular elements play a role. It is characterised by an increased responsiveness of the trachea and bronchi to various stimuli and manifested by a widespread narrowing of the airways that change in severity either spontaneously or as a result of therapy. This leads to recurrent episodes of wheezing, breathlessness, chest tightness, and coughing, particularly at night or in the early morning.",Idiosyncratic asthma,miner’s asthma; Wheezing; wood asthma; asthma with chronic obstructive pulmonary disease; chronic asthmatic (obstructive) bronchitis; chronic obstructive asthma,Asthma; Idiosyncratic asthma
CA23.0,Allergic asthma,,"Allergic asthma is the most easily recognised asthma phenotype, which often commences in childhood and is associated with a past and/or family history of allergic diseases such as eczema, allergic rhinitis, or food or drug allergy. Examination of the induced sputum of these patients before treatment often reveals eosinophilic airway inflammation. The main trigger is the exposure to inhaled allergens, such as dust mite and pollens, to which the affected individual has previously been sensitized. Patients with this asthma phenotype usually respond well to inhaled corticosteroid (ICS) treatment and specific allergen-immunotherapy.",,,Allergic asthma; Allergen-induced asthma; Allergic bronchitis NOS; Extrinsic allergic asthma; Predominantly allergic asthma without stated status asthmaticus; allergic asthma without stated status asthmaticus; catarrh with asthma; extrinsic asthma; predominantly allergic asthma; Allergic occupational asthma; Asthma exacerbated by work; Allergic asthmatic rhinitis; allergic rhinitis with asthma; Allergic atopic asthma; atopic asthma; Childhood asthma; childhood asthmatic; childhood bronchial asthma; Tree allergy with asthma; Pollen allergy with asthma; pollen asthma; Platinum asthma; platinosis; Hay fever with asthma; hay asthma; Grass allergy with asthma; Dust allergy with asthma
CA23.00,Allergic asthma with exacerbation,,"This refers to acute or subacute episodes of progressively worsening shortness of breath, cough, wheezing, and chest tightness, or some combination of these symptoms in patients with proven allergic asthma. Allergic asthma can be exacerbated by allergens to which the individual is allergic, other exogenous factors such as respiratory infections, pollutants or climate change, or endogenous co-factors. Exacerbations are characterised by decreases in expiratory airflow that can be documented and quantified by simple measurement of lung function (spirometry or PEF), can vary widely among individuals and within individuals from rare to frequent. The severity of exacerbation of allergic asthma can vary from mild to very severe and life-threatening, but in general respond to standard treatments of bronchodilators (inhalers) and steroid",,,Allergic asthma with exacerbation
CA23.01,Allergic asthma with status asthmaticus,,,,,Allergic asthma with status asthmaticus; Predominantly allergic asthma with stated status asthmaticus
CA23.02,"Allergic asthma, uncomplicated",,,,,"Allergic asthma, uncomplicated; allergic asthma NOS"
CA23.1,Non-allergic asthma,,"Non-allergic asthma occurs in some patients who have asthma that is not associated with allergy. The cellular profile of the sputum of these patients may be neutrophilic, eosinophilic or contain only a few inflammatory cells (paucigranulocytic). Patients with non-allergic asthma often respond less well to inhaled corticosteroids. It can cover different phenotypes.",,,Non-allergic asthma; Non-allergic asthma without stated status asthmaticus; intrinsic asthma
CA23.10,Non-allergic asthma with exacerbation,,,,,Non-allergic asthma with exacerbation
CA23.11,Non-allergic asthma with status asthmaticus,,,,,Non-allergic asthma with status asthmaticus; Non-allergic asthma with stated status asthmaticus
CA23.12,"Non-allergic asthma, uncomplicated",,,,,"Non-allergic asthma, uncomplicated; Non-allergic asthma NOS; Nervous asthma"
CA23.2,Other specified forms of asthma or bronchospasm,,,,,Other specified forms of asthma or bronchospasm
CA23.20,Aspirin-induced asthma,,"In some asthma individuals, acetylsalicylic acid (aspirin®™) and other nonsteroidal anti-inflammatory drugs (NSAIDs) that inhibit cyclooxygenase 1 (COX-1) exacerbate the condition. This distinct clinical syndrome, called aspirin-induced asthma (AIA), is characterised by an eosinophilic rhinosinusitis, nasal polyposis, aspirin hypersensitivity, and asthma.",,,Aspirin-induced asthma; Asthma with aspirin triad including nonsteroidal anti-inflammatory activity and nasal polyps; acetylsalicylic acid-induced asthma
CA23.21,Exercise-induced bronchospasm,,Exercise-induced bronchoconstriction (EIB) describes airway narrowing that occurs in association with exercise. EIB occurs in up to 90% of asthmatic patients and is estimated to occur in >10% of the general population. Recent reviews have identified asthma as a risk factor for sudden death and have reported many deaths that have been attributed directly to EIB.,,,Exercise-induced bronchospasm
CA23.22,Cough variant asthma,,Cough variant asthma is an occult form of asthma in which the only sign or symptom is chronic cough.,,,Cough variant asthma
CA23.3,Unspecified asthma,,,,,Unspecified asthma
CA23.30,Unspecified asthma with exacerbation,,"This refers to an unspecified inflammatory disease of the airways characterised by variable and recurring symptoms, reversible airflow obstruction, and bronchospasm, with an acute sudden worsening.",,,Unspecified asthma with exacerbation; Unspecified asthma with acute exacerbation
CA23.31,Unspecified asthma with status asthmaticus,,"This refers to an unspecified inflammatory disease of the airways characterised by variable and recurring symptoms, reversible airflow obstruction, and bronchospasm, with an acute exacerbation of asthma that does not respond to standard treatments of inhalative bronchodilators and steroids.",,acute asthma NOS; severe asthma NOS,"Unspecified asthma with status asthmaticus; Asthma, unspecified, with stated status asthmaticus; acute severe asthma; acute severe bronchial asthma; status asthma; status asthmaticus NOS; status post asthmaticus"
CA23.32,"Unspecified asthma, uncomplicated",,,,acute severe asthma,"Unspecified asthma, uncomplicated; asthma NOS; asthma, unspecified, without stated status asthmaticus; asthmatic; asthmatic bronchitis NOS; asthmatic dyspnoea; bronchial asthma NOS; hypoxic asthma; Croup asthma; Late onset asthma"
CA24,Bronchiectasis,,"Bronchiectasis is an abnormal widening of one or more airways. Normally, tiny glands in the lining of the airways make a small amount of mucus. Mucus keeps the airways moist and traps any dust and dirt in the inhaled air. Because bronchiectasis creates an abnormal widening of the airways, extra mucus tends to form and pool in parts of the widened airways. Widened airways with extra mucus are prone to infection.",,"Respiratory tuberculosis, not confirmed; tuberculous bronchiectasis, confirmed",Bronchiectasis; bronchiectasis NOS; Bronchiectasis with airway obstruction; Dilatation of bronchus; bronchial dilatation; Bronchiolectasis; Cylindrical bronchiectasis; Fusiform bronchiectasis; Saccular bronchiectasis
CA25,Cystic fibrosis,,"Cystic fibrosis (CF) is a genetic disorder characterised by the production of sweat with a high salt content and mucus secretions with an abnormal viscosity. The disease is chronic and generally progressive, with onset usually occurring during early childhood or, occasionally, at birth (meconium ileus). Virtually any internal organ may be involved but the principle manifestations concern the breathing apparatus (chronic bronchitis), pancreas (pancreatic insufficiency, adolescent diabetes and occasionally pancreatitis) and, more rarely, the intestine (stercoral obstruction) or liver (cirrhosis). The usual presenting symptoms and signs include persistent pulmonary infection, pancreatic insufficiency, and elevated sweat chloride levels. However, many patients demonstrate mild or atypical symptoms, and clinicians should remain alert to the possibility of CF even when only a few of the usual features are present. Both criteria; clinical symptoms consistent with CF in at least one organ system and evidence of cystic fibrosis transmembrane conductance regulator (CFTR) dysfunction must be met to diagnose cystic fibrosis.",mucoviscidosis,,
CA25.0,Classical cystic fibrosis,,,,,"Classical cystic fibrosis; Pulmonary manifestations of classical cystic fibrosis; fibrocystic lung disease; Exacerbation of pulmonary manifestations of classical cystic fibrosis; Otorhinolaryngological manifestations of classical cystic fibrosis; Digestive manifestations of classical cystic fibrosis; meconium ileus of newborn; Digestive haemorrhage in classical cystic fibrosis; Distal ileal obstruction syndrome in classical cystic fibrosis; distal intestinal obstruction syndrome; Meconium ileus in classical cystic fibrosis; Meconium obstruction of intestine in mucoviscidosis; Meconium ileus in cystic fibrosis, with perforation; Hepatic manifestations of classical cystic fibrosis; Elevated hepatic enzymes in classical cystic fibrosis; Portal hypertension in classical cystic fibrosis; Liver cirrhosis in classical cystic fibrosis; Osteoporosis in classical cystic fibrosis; Male infertility in classical cystic fibrosis; Female hypofertility in classical cystic fibrosis; Polyneuropathy in classical cystic fibrosis"
CA25.1,Atypical cystic fibrosis,,,,,Atypical cystic fibrosis; Pulmonary manifestations of atypical cystic fibrosis; Exacerbation of pulmonary manifestations of atypical cystic fibrosis; Otorhinolaryngological manifestations of atypical cystic fibrosis; Digestive manifestations of atypical cystic fibrosis; Digestive haemorrhage in atypical cystic fibrosis; Distal ileal obstruction syndrome in atypical cystic fibrosis; Meconium ileus in atypical cystic fibrosis; Hepatic manifestations of atypical fibrosis; Elevated hepatic enzymes in atypical cystic fibrosis; Portal hypertension in atypical cystic fibrosis; Liver cirrhosis in atypical cystic fibrosis; Osteoporosis in atypical cystic fibrosis; Male infertility in atypical cystic fibrosis; Female hypofertility in atypical cystic fibrosis; Polyneuropathy in atypical cystic fibrosis
CA25.2,Subclinical cystic fibrosis,,,Asymptomatic cystic fibrosis,,Subclinical cystic fibrosis; Asymptomatic cystic fibrosis
CA26,Chronic bronchiolitis,,"Bronchiolitis and bronchiolitis obliterans are general terms used to describe a nonspecific inflammatory injury that primarily affects the small airways and generally spares the interstitium. Bronchiolitis may be caused by inhalation injury, infection, or drugs; associated with organ transplantation or connective tissue disease; or may be idiopathic. The main pathologic categories of bronchiolitis are: constrictive, proliferative, follicular, airway-centred interstitial fibrosis, and diffuse panbronchiolitis. The constrictive and proliferative patterns may occur together.",,,
CA26.0,Chronic obliterative bronchiolitis,,"Bronchiolitis obliterans is commonly used to describe a number of unrelated conditions whose common end point is functional obstruction of bronchioles. A typical form is constrictive bronchiolitis. Constrictive bronchiolitis is an uncommon histologic finding characterised by alterations in the walls of membranous and respiratory bronchioles, often without extensive changes in alveolar ducts and alveolar walls. These changes lead to concentric narrowing or complete obliteration of the airway lumen. The clinical manifestations of constrictive bronchiolitis usually include progressive airflow obstruction, sometimes in the presence of a relatively normal chest radiograph. The clinical severity depends upon the type, extent, and severity of the initial lung injury.",,"Respiratory conditions due to inhalation of chemicals, gases, fumes or vapours",Chronic obliterative bronchiolitis; OB - [obliterative bronchiolitis]; obliterative bronchiolitis; Constrictive bronchiolitis
CA26.1,Diffuse panbronchiolitis,,"Diffuse panbronchiolitis (DPB) is an idiopathic inflammatory disease principally affecting the respiratory bronchioles, causing a progressive suppurative and severe obstructive respiratory disorder. Onset occurs in the second to fifth decade of life and manifests by chronic cough, exertional dyspnoea, and sputum production. Most patients also have chronic paranasal sinusitis. If left untreated, DPB progresses to bronchiectasis, respiratory failure and death. A significant improvement in the prognosis has been reported thanks to the use of long-term therapy with macrolide antibiotics, the effect of which is attributed to an anti-inflammatory and immunoregulatory action.",,,Diffuse panbronchiolitis
CA27,Tracheobronchitis,,Tracheobronchitis is inflammation of the trachea and bronchi.,,,
CA27.0,Tracheobronchopathia osteochondroplastica,,"Tracheobronchopathia osteochondroplastica is a rare disorder of unknown cause, seen with a frequency of 0.4 percent at bronchoscopy, affecting the large airways. It is characterised by the development of multiple osseous and cartilaginous submucosal nodules connected to tracheal cartilage. The abnormality spares the posterior tracheal membranous wall. In spite of marked radiographic changes, patients are only rarely symptomatic since severe airway obstruction is unusual. Linear tracheoplasty may be required in patients with symptomatic airway obstruction.",,,Tracheobronchopathia osteochondroplastica
CA27.1,Tracheobronchomegaly,,Tracheobronchomegaly is a disorder of unknown cause defined by dilatation of trachea and large bronchi presenting in adults.,,,Tracheobronchomegaly; Congenital tracheobronchomegaly; Mounier-Kuhn syndrome
CA40,Pneumonia,Infectious alveolar inflammation,"A disease of the lungs, frequently but not always caused by an infection with bacteria, virus, fungus, or parasite. This disease is characterised by fever, chills, cough with sputum production, chest pain and shortness of breath. Confirmation is, for example, by chest x-ray.",infectious pneumonia,Pneumonitis,
CA40.0,Bacterial pneumonia,,"A disease of the pulmonary system, caused by an infection with a bacterial source. This disease is characterised by fever, lethargy, headache, myalgia, vomiting, or coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of the bacterial source in a sputum sample.",bronchopneumonia due to bacteria other than S. pneumoniae and H. influenzae,Congenital pneumonia; Legionellosis,
CA40.00,Pneumonia due to Chlamydophila pneumoniae,,"A disease of the pulmonary system, caused by an infection with the gram-negative bacteria Chlamydia pneumoniae. This disease commonly presents with a gradual onset of cough with low-grade fever. This disease may also present with pharyngitis, laryngitis, and sinusitis. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Chlamydia pneumoniae in a sputum sample.",,,Pneumonia due to Chlamydophila pneumoniae; pneumonia due to Chlamydia; pneumonia due to Chlamydia pneumoniae; pneumonia due to Chlamydiaceae; Late-onset pneumonia due to Chlamydia
CA40.01,Pneumonia due to Escherichia coli,,"A disease of the pulmonary system, caused by an infection with the gram-negative bacteria Escherichia coli. This disease is characterised by fever, cough, and dyspnoea. Transmission is commonly by inhalation of infected respiratory secretions. Confirmation is by identification of Escherichia coli in blood, sputum, or pleural fluid samples.",,,Pneumonia due to Escherichia coli; Escherichia coli lobar pneumonia; pneumonia due to E. coli; Early-onset pneumonia due to Escherichia coli; Late-onset pneumonia due to Escherichia coli
CA40.02,Pneumonia due to Haemophilus influenzae,,"A disease of the pulmonary system, caused by an infection with the gram-negative bacteria Haemophilus influenzae. This disease is characterised by cough, shortness of breath, fever, chills, muscle aches, and chest pain. Transmission is by inhalation of infected respiratory secretions or direct contact. Confirmation is by identification of Haemophilus influenzae in blood or other typically sterile body fluid.",bronchopneumonia due to H. influenzae,Congenital pneumonia,Pneumonia due to Haemophilus influenzae; bronchopneumonia due to H. influenzae; bronchopneumonia due to hemophilus influenzae; haemophilus influenzae lobar pneumonia; pneumonia due to H. influenzae; pneumonia due to hemophilus influenzae; Early-onset pneumonia due to Haemophilus influenzae; early-onset pneumonia due to H. influenzae
CA40.03,Pneumonia due to Klebsiella pneumoniae,,"A disease of the pulmonary system, caused by an infection with the gram-negative bacteria Klebsiella pneumoniae. This infection common presents with thick, haemorrhagic, mucoid sputum. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Klebsiella pneumoniae in a sputum sample.",,,Pneumonia due to Klebsiella pneumoniae; klebsiella lobar pneumonia
CA40.04,Pneumonia due to Mycoplasma pneumoniae,,"A disease of the pulmonary system, caused by an infection with Mycoplasma pneumoniae. This infection commonly presents with a non-productive cough, chest pain, or fever. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Mycoplasma pneumoniae in a sputum sample.",,,Pneumonia due to Mycoplasma pneumoniae; Eaton agent pneumonia; endemic pneumonia; infection by PPLO - [pleuropneumonia-like-organism]; mycoplasma infection with Eaton agent; mycoplasmal pneumonia; pneumonia due to PPLO - [pleuropneumonia-like-organism]; primary atypical pneumonia due to mycoplasma pneumoniae
CA40.05,Pneumonia due to Pseudomonas aeruginosa,,"A disease of the pulmonary system, caused by an infection with the gram-negative bacteria Pseudomonas aeruginosa. This disease is characterised by fever, cough, and dyspnoea.",,,Pneumonia due to Pseudomonas aeruginosa; pseudomonal pneumonia; pseudomonas lobar pneumonia; pseudomonas pneumonia; Early-onset pneumonia due to Pseudomonas aeruginosa; Late-onset pneumonia due to Pseudomonas aeruginosa
CA40.06,Pneumonia due to Staphylococcus,,"A disease of the pulmonary system, caused by an infection with the gram-positive bacteria Staphylococcus. This disease is characterised by fever, cough, dyspnoea, and pulmonary abscesses.",,,Pneumonia due to Staphylococcus; acute staphylococcal pneumonia; staphylococcal bronchopneumonia; staphylococcal double pneumonia; staphylococcal lobar pneumonia; staphylococcal pneumonia; staphylococcal purulent pneumonia; staphylococcus pneumonia; Late acquired pneumonia due to Coagulase negative Staphylococci methicillin sensitive; Late-onset pneumonia due to Staphylococcus aureus
CA40.07,Pneumonia due to Streptococcus pneumoniae,,"A disease of the pulmonary system, caused by an infection with the gram-positive bacteria Streptococcus pneumoniae. This disease is characterised by an acute onset of fever and chills, or rigors. This disease may also present with chest pain, productive cough, dyspnoea, tachypnoea, hypoxia, or tachycardia. Transmission is by inhalation of infected respiratory secretions, or indirect contact. Confirmation is by identification of Streptococcus pneumoniae in a sputum sample.",Bronchopneumonia due to S. pneumoniae,Pneumonia due to beta-haemolytic Streptococcus; congenital pneumonia due to S. pneumoniae; Pneumonia due to other streptococci,Pneumonia due to Streptococcus pneumoniae; Bronchopneumonia due to S. pneumoniae; Bronchopneumonia due to streptococcus pneumoniae; pneumococcal lobar pneumonia; pneumococcal pneumonia; pneumococcus pneumonia; pyemic pneumococcal embolism with pneumonia; streptococcal pneumoniae pneumonia; streptococcus pneumoniae lobar pneumonia; Early-onset pneumonia due to Streptococcus pneumoniae
CA40.08,Pneumonia due to beta-haemolytic Streptococcus,,"A disease of the lungs, caused by an infection with the gram-positive bacteria beta-haemolytic Streptococcus. This disease is characterised by an acute onset of fever and chills, or rigors. This presents with chest pain, productive cough, dyspnoea, tachypnoea, hypoxia, or tachycardia. Transmission is by inhalation of infected inspiratory secretions, or direct contact.","pneumonia due to Streptococcus, group B",,"Pneumonia due to beta-haemolytic Streptococcus; Group B streptococcal pneumonia; pneumonia due to Streptococcus, group B; Early-onset pneumonia due to Group B Streptococcus"
CA40.1,Viral pneumonia,,"A disease of the pulmonary system, caused by an infection with a viral source. This disease is characterised by fever, lethargy, headache, myalgia, vomiting, or coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of the viral source in a sputum sample.",bronchopneumonia due to viruses other than influenza viruses,Influenza; aspiration pneumonia; Aspiration pneumonitis due to anaesthesia during labour or delivery; Pulmonary complications of anaesthesia during pregnancy; Pulmonary complications of anaesthesia during the puerperium; Congenital pneumonia; Pneumonitis due to solids or liquids; Idiopathic interstitial pneumonitis; lipid pneumonia; Severe acute respiratory syndrome,
CA40.10,Pneumonia due to Adenovirus,,"A disease of the pulmonary system, caused by an infection with adenovirus. This disease is characterised by fever, chills, or rigors. This disease may also present with chest pain, productive cough, dyspnoea, tachypnoea, hypoxia, and tachycardia. Transmission is by droplet transmission. Confirmation is by identification of adenovirus in a sputum sample.",,,Pneumonia due to Adenovirus; adenoviral pneumonia; adenovirus pneumonia; adenovirus viral pneumonia
CA40.11,Pneumonia due to Respiratory syncytial virus,,"A disease caused by an infection with respiratory syncytial virus. This disease is characterised by an inflammatory condition of the lung commonly affecting the alveoli (pneumonia), leading to coughing, sneezing, fever, or wheezing. This disease may be severe in premature babies and those with concurrent disease or immunosuppression. Transmission is by direct contact, droplet transmission, or indirect contact with infected respiratory secretions. Confirmation is by identification of respiratory syncytial virus, commonly through antigen detection or cell culture.",,,Pneumonia due to Respiratory syncytial virus; RSV pneumonia; pneumonia respiratory syncytial viral; Late-onset pneumonia due to Respiratory syncytial Virus
CA40.12,Pneumonia due to parainfluenza virus,,"A disease of the pulmonary system, caused by an infection with parainfluenza virus. This disease is characterised by fever, malaise, cough, or tachypnoea. Transmission is by inhalation of infected respiratory secretions, direct contact, or through fomites. Confirmation is by identification of the parainfluenza virus in respiratory secretions, detection of a significant rise in parainfluenza specific IgG antibodies in paired serum, or detection of parainfluenza specific IgM antibodies in a single serum sample.",,,Pneumonia due to parainfluenza virus; Parainfluenza virus pneumonia; parainfluenza viral pneumonia; parainfluenzal pneumonia
CA40.13,Pneumonia due to Human metapneumovirus,,"A disease of the pulmonary system, caused by an infection with Human metapneumovirus. This disease is characterised by fever, myalgia, rhinorrhoea, dyspnoea, tachypnoea, or wheezing. This disease also presents with symptoms of pneumonia. Transmission is by direct or indirect contact, inhalation of infected respiratory sections, or through fomites. Confirmation is by identification of Human metapneumovirus in a nasopharyngeal, nose, or throat swab or blood sample.",,,Pneumonia due to Human metapneumovirus; Human metapneumovirus infection resulting in pneumonia; Human metapneumovirus pneumonia
CA40.2,Fungal pneumonia,,,,,
CA40.20,Pneumonia due to pneumocystis,,"A disease of the pulmonary system, caused by an infection with the fungi Pneumocystis jirovecii. This disease is characterised by fever, dry cough, shortness of breath, or fatigue. Transmission is by opportunistic infection. Confirmation is by identification of Pneumocystis jirovecii in a lung fluid or tissue sample.",,,Pneumonia due to pneumocystis; Pneumocystis pneumonia; plasma cells pneumonia; Pneumonia due to Pneumocystis jirovecii; pneumonia due to Pneumocystis carinii
CA41,Acute bronchiolitis,,"An acute disease of the bronchioles, commonly caused by an infection with a bacteria or viral source. This disease is characterised by inflammation of the bronchioles and coryza. This disease presents with cough, wheezing, tachypnoea, fever, or chest retraction. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of the infectious agent in a sputum or blood sample.",,,
CA41.0,Acute bronchiolitis due to respiratory syncytial virus,,"A disease of the bronchioles, caused by an infection with respiratory syncytial virus. This disease is characterised by inflammation of the bronchioles. This disease may present with cough, wheezing, or shortness of breath. Transmission is by direct contact, droplet transmission, or indirect contact with infected respiratory secretions. Confirmation is by identification of respiratory syncytial virus from nasopharyngeal swabs.",,,Acute bronchiolitis due to respiratory syncytial virus
CA42,Acute bronchitis,,"An acute disease of the bronchi, commonly caused by an infection with a bacterial or viral source. This disease is characterised by inflammation of the bronchi. This disease presents with cough, wheezing, chest pain or discomfort, fever, or dyspnoea. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of the infectious agent in a sputum sample.",,"Acute chemical bronchitis; Acute bronchitis due to chemical fumes; Acute noninfectious bronchitis; Chronic bronchitis, NOS; Mucopurulent chronic bronchitis; bronchitis, chronic: obstructive; Simple chronic bronchitis; Tracheobronchitis, NOS; tracheobronchitis: chronic; tracheobronchitis: chronic obstructive",
CA42.0,Acute bronchitis due to Streptococcus,,"A disease of the bronchi, caused by an infection with the gram-positive bacteria Streptococcus. This disease is characterised by inflammation of the bronchi leading to cough, sputum production, or shortness of breath and wheezing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Streptococcus in a sputum sample.",,,"Acute bronchitis due to Streptococcus; Acute or subacute bronchitis, pneumococcal"
CA42.1,Acute bronchitis due to Rhinovirus,,"A disease of the pulmonary system, caused by an infection with rhinovirus. This disease is characterised by cough, with or without production of sputum. Transmission is by inhalation of infected respiratory secretions, or direct contact.",,,Acute bronchitis due to Rhinovirus
CA42.2,Acute bronchitis due to Respiratory syncytial virus,,"Rapid onset inflammation of the large airways in the lung, including any part of the bronchi due to infection with respiratory syncytial virus.",,,Acute bronchitis due to Respiratory syncytial virus
CA42.3,Acute bronchitis due to Parainfluenza virus,,"A disease of the bronchi, caused by an acute infection with parainfluenza virus. This disease is characterised by acute inflammation of the bronchi leading to cough, sputum production, wheezing, or shortness of breath. Transmission is by inhalation of infected respiratory secretions, direct contact, or through fomites. Confirmation is by identification of the parainfluenza virus in respiratory secretions, detection of a significant rise in parainfluenza specific IgG antibodies in paired serum, or detection of parainfluenza specific IgM antibodies in a single serum sample.",,,Acute bronchitis due to Parainfluenza virus
