Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
KA21.02,"Extremely low birth weight of newborn, 750-999g",,,,,"Extremely low birth weight of newborn, 750-999g"
KA21.1,Very low birth weight of newborn,,A paediatric condition in which the infant is born weighing between 1000 and 1499 g.,,,
KA21.10,"Very low birth weight of newborn, 1000-1249g",,A paediatric condition in which the infant is born weighing between 1000 and 1249 g.,,,"Very low birth weight of newborn, 1000-1249g"
KA21.11,"Very low birth weight of newborn, 1250-1499g",,A paediatric condition in which the infant is born weighing between 1250 and 1499 g.,,,"Very low birth weight of newborn, 1250-1499g"
KA21.2,Low birth weight of newborn,,A paediatric condition in which the infant is born weighing between 1500 and 2499 g.,,,
KA21.20,"Low birth weight of newborn, 1500-1999g",,A paediatric condition in which the infant is born weighing between 1500 and 1999 g.,,,"Low birth weight of newborn, 1500-1999g"
KA21.21,"Low birth weight of newborn, 2000-2499g",,A paediatric condition in which the infant is born weighing between 2000 and 2499 g.,,,"Low birth weight of newborn, 2000-2499g"
KA21.3,Extreme prematurity of newborn,,Less than 28 completed weeks (less than 196 completed days) of gestation.,,,
KA21.30,"Extreme prematurity of newborn, gestational age less than 22 completed weeks",,"Extreme prematurity of newborn, gestational age less than 22 weeks, 0 days",,,"Extreme prematurity of newborn, gestational age less than 22 completed weeks; Extreme immaturity of newborn, less than 22 completed weeks"
KA21.31,"Extreme prematurity of newborn, gestational age 22 completed weeks",,"Extreme prematurity of newborn, gestational age 22 weeks, 0 days through 22 weeks, 6 days.",,,"Extreme prematurity of newborn, gestational age 22 completed weeks"
KA21.32,"Extreme prematurity of newborn, gestational age 23 completed weeks",,"Extreme prematurity of newborn, gestational age 23 weeks, 0 days through 23 weeks, 6 days",,,"Extreme prematurity of newborn, gestational age 23 completed weeks; Extreme immaturity of newborn, 23 completed weeks"
KA21.33,"Extreme prematurity of newborn, gestational age 24 completed weeks",,"Extreme prematurity of newborn, gestational age 24 weeks, 0 days through 24 weeks, 6 days",,,"Extreme prematurity of newborn, gestational age 24 completed weeks; Extreme immaturity of newborn, 24 completed weeks"
KA21.34,"Extreme prematurity of newborn, gestational age 25 completed weeks",,"Extreme prematurity of newborn, gestational age 25 weeks, 0 days through 25 weeks, 6 days",,,"Extreme prematurity of newborn, gestational age 25 completed weeks; Extreme immaturity of newborn, 25 completed weeks"
KA21.35,"Extreme prematurity of newborn, gestational age 26 completed weeks",,"Extreme prematurity of newborn, gestational age 26 weeks, 0 days through 26 weeks, 6 days",,,"Extreme prematurity of newborn, gestational age 26 completed weeks; Extreme immaturity of newborn, 26 completed weeks"
KA21.36,"Extreme prematurity of newborn, gestational age 27 completed weeks",,"Extreme prematurity of newborn, gestational age 27 weeks, 0 days through 27 weeks, 6 days",,,"Extreme prematurity of newborn, gestational age 27 completed weeks; Extreme immaturity of newborn, 27 completed weeks; Extreme immaturity of newborn, less than 28 weeks"
KA21.4,Preterm newborn,,Preterm: is less than 37 completed weeks (less than 259 days) of gestation.,,,
KA21.40,"Preterm newborn, gestational age 28 completed weeks",,"Preterm newborn, gestational age 28 weeks, 0 days through 28 weeks, 6 days",,,"Preterm newborn, gestational age 28 completed weeks"
KA21.41,"Preterm newborn, gestational age 29 completed weeks",,"Preterm newborn, gestational age 29 weeks, 0 days through 29 weeks, 6 days",,,"Preterm newborn, gestational age 29 completed weeks"
KA21.42,"Preterm newborn, gestational age 30 completed weeks",,"Preterm newborn, gestational age 30 weeks, 0 days through 30 weeks, 6 days",,,"Preterm newborn, gestational age 30 completed weeks"
KA21.43,"Preterm newborn, gestational age 31 completed weeks",,"Preterm newborn, gestational age 31 weeks, 0 days through 31 weeks, 6 days",,,"Preterm newborn, gestational age 31 completed weeks"
KA21.44,"Preterm newborn, gestational age 32 completed weeks",,"Preterm newborn, gestational age 32 weeks, 0 days through 32 weeks, 6 days",,,"Preterm newborn, gestational age 32 completed weeks"
KA21.45,"Preterm newborn, gestational age 33 completed weeks",,"Preterm newborn, gestational age 33 weeks, 0 days through 33 weeks, 6 days",,,"Preterm newborn, gestational age 33 completed weeks"
KA21.46,"Preterm newborn, gestational age 34 completed weeks",,"Preterm newborn, gestational age 34 weeks, 0 days through 34 weeks, 6 days",,,"Preterm newborn, gestational age 34 completed weeks"
KA21.47,"Preterm newborn, gestational age 35 completed weeks",,"Preterm newborn, gestational age 35 weeks, 0 days through 35 weeks, 6 days",,,"Preterm newborn, gestational age 35 completed weeks"
KA21.48,"Preterm newborn, gestational age 36 completed weeks",,"Preterm newborn, gestational age 36 weeks, 0 days through 36 weeks, 6 days",,,"Preterm newborn, gestational age 36 completed weeks"
KA22,Disorders of newborn related to long gestation or high birth weight,,Usually implies gestation > 290 or 294 days (42 weeks); high birthweight = >4000g.,,,Disorders of newborn related to long gestation or high birth weight
KA22.0,Exceptionally large newborn,,"An exceptionally large baby is defined as having a weight at birth of > 4500 g, regardless of gestational age at birth.",,"Syndrome of infant of a diabetic mother, type 1 or 2, nongestational, insulin dependent; Syndrome of infant of mother with gestational diabetes",Exceptionally large newborn; Birth weight 4500 grams or more; Oversize fetus; excessively large fetus or infant; macrosomia
KA22.1,Large newborn for gestational age,,A birth weight greater than the 90th percentile for gestational age or birth weight 4000-4499 g at term regardless of period of gestation.,,"Syndrome of infant of mother with gestational diabetes; Syndrome of infant of a diabetic mother, type 1 or 2, nongestational, insulin dependent",Large newborn for gestational age; Birth weight 4000g to 4499g; Other fetus or infant heavy- or large-for-dates regardless of period of gestation
KA22.2,Post-term newborn,,A condition of the newborn characterised by a gestational period that reached or exceeded 42 completed weeks (294 days or more) of gestation.,,Postmaturity syndrome,"Post-term newborn; Postmaturity NOS; hypermaturity of newborn; post-term infant; post-term newborn, not heavy for gestational age; postdate newborn; Ballantyne-Runge syndrome"
KA22.3,Postmaturity syndrome,,"Post-term infant with signs of dysmaturity including dry peeling wrinkled skin, yellow staining of the skin, long stained fingernails, abundant scalp hair, thin growth retarded body with long thin limbs and hyperalert behaviours.",,Post-term newborn,Postmaturity syndrome
KA40,Birth injury to central nervous system,,A condition characterised by the presence of damage to the central nervous system due to physical pressure or injury during delivery.,,,
KA40.0,Intracranial laceration or haemorrhage due to birth injury,,A group of conditions characterised as a traumatic brain injury occurring when the tissue of the brain is mechanically cut or torn and bleeds in a newly delivered child due to physical pressure or injury during delivery.,,"Intracranial nontraumatic haemorrhage of fetus or newborn; intracranial haemorrhage of fetus or newborn: due to anoxia, hypoxia, or ischaemia",
KA40.00,Subdural haemorrhage due to birth injury,,Haemorrhage into the subdural space (between the dura and the arachnoid) resulting from traumatic tearing of the bridging veins and venous sinuses due to rotational movement of the brain secondary to a traumatic delivery.,,subdural haemorrhage accompanying tentorial tear,Subdural haemorrhage due to birth injury; localised subdural haematoma due to birth injury; subdural haematoma in fetus or newborn due to birth injury; subdural haemorrhage in fetus or newborn due to birth injury
KA40.01,Cerebral haemorrhage due to birth injury,,"Cerebral haemorrhage due to birth injury refers to haemorrhage occurring into the cerebral parenchyma as a result of birth trauma, and is commonly accompanied by extracerebral contusion and/or bleeding haemorrhage in the scalp. May have associated skull fracture(s).",,,"Cerebral haemorrhage due to birth injury; brain haemorrhage in fetus or newborn due to birth injury; cerebral haemorrhage due to birth trauma; cerebral haemorrhage in fetus or newborn due to birth injury; intracerebral haemorrhage in fetus or newborn due to birth injury; Cerebral laceration during birth, with haemorrhage; brain laceration due to birth injury; laceration of brain during birth, with haemorrhage"
KA40.02,Cerebellar haemorrhage due to birth injury,,"Haemorrhage into the cerebellum, hemispheres or vermis, due to trauma. Occipitaloseodiastasis with breech delivery is the most common cause of this injury.",,,Cerebellar haemorrhage due to birth injury
KA40.03,Intraventricular haemorrhage due to birth injury,,"Traumatic haemorrhage into the intraventricular space as the dominant lesion, usually in a term infant, a result of birth trauma. Usually seen in conjunction with other intracranial bleeding (parenchymal, subdural, subarachnoid) and can be seen in the term or preterm infant.",,,Intraventricular haemorrhage due to birth injury; intraventricular haemorrhage of fetus or newborn due to birth injury
KA40.04,Subarachnoid haemorrhage due to birth injury,,Haemorrhage within the subarachnoid space (the area between the arachnoid membrane and the pia matter) due to either leakage from the leptomeningeal plexus or rupture of bridging veins within the subarachnoid space.,,,Subarachnoid haemorrhage due to birth injury; subarachnoid haematoma of fetus or newborn due to birth injury; subarachnoid haemorrhage of fetus or newborn due to birth injury
KA40.05,Tentorial tear due to birth injury,,"Lacerations of tentorium cerebelli due to birth trauma, usually resulting in infratentorial haemorrhages; lesser degrees of tentorial injury most commonly associated with subdural bleeds.",,,Tentorial tear due to birth injury; tentorial tear; tentorial tear due to birth trauma
KA40.06,Cerebellar contusion due to birth injury,,A bruise of the brain tissue. There is a punctuate haemorrhage which occurs in the long gyri.,,,Cerebellar contusion due to birth injury
KA40.07,Cerebral contusion due to birth injury,,"A bruise of the brain tissue. Focal region of necrosis and haemorrhage, usually involving the cerebral cortex and subcortical white matter",,,Cerebral contusion due to birth injury
KA40.08,Extradural or epidural haemorrhage due to birth injury,,Haemorrhage in the plane between the skull bone and the periosteum on the inner surface of the skull from injury to the middle meningeal artery from birth trauma,,,Extradural or epidural haemorrhage due to birth injury; Extradural haemorrhage due to birth injury
KA40.1,Cerebral oedema due to birth injury,,Cerebral oedema is an excessive accumulation of water in the intracellular or extracellular spaces of the brain. There is a breakdown of the tight endothelial junctions which make up the blood brain barrier.,,,Cerebral oedema due to birth injury; oedema of brain of fetus or newborn due to birth injury; Increased intracranial pressure due to injury at birth
KA40.2,Birth injury to spine or spinal cord,,"Injury to the spinal cord incurred during delivery from excessive traction or rotation, principally occurring during breech and rotational forceps during vertex deliveries",,,Birth injury to spine or spinal cord; birth spinal injury; Birth injury to meninges and spinal cord; Birth spinal cord injury; Fracture of spine due to birth injury; Haematomyelia of fetus or newborn
KA40.3,Birth injury to brainstem,,Injury to the brain stem occurring during delivery due to excessive longitudinal traction especially when this traction is combined with flexion and torsion of the spine during delivery.,,"Fracture, dislocation or subluxation of spine due to birth injury",Birth injury to brainstem
KA41,Birth injury to eye,,"Ocular injuries due to birth trauma include lid lacerations, hyphema, rupture of Descemet's membrane of cornea, vitreous haemorrhage, corneal oedema, abrasions and lacerations, orbital haemorrhage and fractures, and intraocular haemorrhages.",Subconjunctival haemorrhage due to birth injury; Traumatic glaucoma due to birth injury,,Birth injury to eye; Ocular hypertension due to birth injury; Subconjunctival haemorrhage due to birth injury; Traumatic glaucoma due to birth injury
KA42,Birth injury to scalp,,A condition characterised by the presence of damage to the scalp due to physical pressure or injury during delivery.,,,
KA42.0,Bruising of scalp due to birth injury,,Erythema of the scalp occurring usually as a result of dystocia or application of forceps,,,Bruising of scalp due to birth injury
KA42.1,Cephalohaematoma due to birth injury,,Cephalhaematoma is a subperiosteal collection of blood caused by rupture of vessels beneath the periosteum and does not extend across the suture lines.,,,Cephalohaematoma due to birth injury; cephalohaematoma of fetus or newborn; Cephalohaematoma deformans of Schüller
KA42.2,Chignon due to birth injury,,Chignon is a temporary swelling (oedema of the scalp) secondary to the placement of a ventouse suction cup used in assisted vacuum deliveries. It usually disappears after several hours,,,Chignon due to birth injury
KA42.3,Monitoring injury of scalp of newborn,,Injuries to the scalp from use of intrapartum fetal monitoring devices including injury following fetal blood sampling.,,,Monitoring injury of scalp of newborn; Injury to scalp of newborn due to sampling incision; Sampling incision of scalp of newborn; Injury to scalp of newborn due to scalp clip or electrode; fetal scalp electrode injury
KA42.4,Subgaleal epicranial subaponeurotic haemorrhage due to birth injury,,Subgaleal haemorrhage is a collection of blood in the space between the epicranial aponeurosis of the scalp and the periosteum of the skull.,,,Subgaleal epicranial subaponeurotic haemorrhage due to birth injury; epicranial subaponeurotic haemorrhage due to birth injury; subgaleal haematoma due to birth injury
KA43,Birth injury to skin or soft tissues,,"Superficial injury including abrasions, lacerations and ecchymoses sustained during birth to sites other than scalp face or external genitalia.",,Birth injury to scalp,
KA43.0,Birth injury to sternocleidomastoid,,"Injury to the sternomastoid muscle due to birth usually presents with torticollis (tilt and rotation of head) and a firm, spindle-shaped, immobile mass in the midportion of sternomastoid muscle.",,,Birth injury to sternocleidomastoid; Sternomastoid injury due to birth injury; Sternomastoid haematoma due to birth injury
KA43.1,Birth injury to external genitalia,,"Injuries of external genitalia such as oedema, ecchymoses, or haematomas of scrotum or labia majora, haematocoele, or trauma to the testes as a result of trauma during birth, especially after a breech delivery.",,,"Birth injury to external genitalia; Birth injury to penis; Haematoma of penis due to birth injury; Birth injury to scrotum; Superficial haematoma of scrotum due to birth injury; Birth injury to testes; Testicular haematoma due to birth injury; haematoma of testis, birth injury; Birth injury to vulva; Vulval oedema, ecchymosis, or haematoma due to birth injury; Haematoma of vulva of fetus or newborn"
KA43.2,Subcutaneous fat necrosis due to birth injury,,Subcutaneous fat necrosis is a rare acute transient hypodermatitis that develops within first weeks of life in term infants.,,Subcutaneous fat necrosis of the newborn,Subcutaneous fat necrosis due to birth injury
KA43.3,Birth injury to face,,"Birth injuries to face include injuries sustained to nose (deviations, deformities, or septal damage), ears (abrasions, lacerations, deformities or haematomas).",,,"Birth injury to face; Birth injury to skin and soft tissues of face, ears or neck; Facial congestion due to birth injury"
KA44,Birth injury to peripheral nervous system,,A condition characterised by the presence of damage to the nerves or ganglia outside of the brain or spinal cord due to physical pressure or injury during delivery.,,,
KA44.0,Birth injury to cranial nerves,,"Birth injuries to the cranial nerves include contusion, avulsion, rupture, neuroma or praxis.",,,
KA44.00,Birth injury to facial nerve,,"Facial palsy involving both upper and lower halves of the face caused by traumatic compression of the facial nerve as it exits the stylomastoid foramen, or as it passes over the ramus of the mandible.",,,"Birth injury to facial nerve; facial nerve injury due to birth trauma; injury of facial nerve, newborn; Facial palsy due to birth injury; facial paralysis due to birth injury; newborn facial nerve paralysis; newborn facial palsy; newborn facial paralysis; paralysis of facial nerve due to birth injury; Geniculate ganglionitis in newborn"
KA44.1,Brachial plexus palsy in newborn,,Brachial plexus birth palsy occurs when the brachial plexus are damaged during birth. It occurs most typically during a difficult delivery.,,,
KA44.10,Erb paralysis,,Erb paralysis is one of the most common brachial plexus birth palsy. The injury occurs in the upper brachial plexus nerves and affects the upper arm.,,,"Erb paralysis; Duchenne paralysis due to birth injury; Erb palsy; Erb palsy as birth trauma; Erb palsy or paralysis, due to birth trauma; Erb paralysis due to birth injury; Erb-Duchenne palsy as birth trauma; Erb-Duchenne paralysis; brachial plexus palsy limited to C5-C6, birth injury; Erb's paralysis due to avulsion; Erb's paralysis due to neuroma; Erb's paralysis due to rupture; Erb's paralysis due to neuropraxis; Neuropraxia"
KA44.11,Klumpke paralysis,,Klumpke paralysis is a form of brachial plexus palsy that causes paralysis in the hand.,,,Klumpke paralysis; Klumpke paralysis due to birth injury; Klumpke-Déjerine paralysis; brachial plexus palsy limited to C8-T1; Klumpke paralysis due to avulsion; Klumpke paralysis due to neuroma; Klumpke paralysis due to rupture; Klumpke paralysis due to neuropraxis
KA44.2,Phrenic nerve paralysis due to birth injury,,Birth injury to the cervical roots 3 to 5 resulting in the paralysis of the ipsilateral diaphragm usually after a difficult breech delivery,,,Phrenic nerve paralysis due to birth injury; phrenic nerve birth injury
KA45,Birth injury to skeleton,,A condition characterised by the presence of damage to the skeleton due to physical pressure or injury during delivery.,,Birth injury to spine or spinal cord,
KA45.0,Fracture of skull due to birth injury,,"Linear or depressed fractures of skull bones resulting from injury during birth, including those related to forceps or vacuum assisted delivery.",,,
KA45.00,Linear skull fracture due to birth injury,,"Linear fractures of skull bones resulting from injury during birth, including those related to forceps and vacuum assisted delivery.",,,Linear skull fracture due to birth injury
KA45.01,Depressed skull fracture due to birth injury,,"Depressed fractures of skull bones resulting from injury during birth, including those related to forceps and vacuum assisted delivery",,,Depressed skull fracture due to birth injury
KA45.1,Occipital osteodiastasis due to birth injury,,Occipital osteodiastasis (OOD) is a form of birth injury characterised by a tear along the innominate (posterior occipital or supraoccipital-exoccipital) synchondrosis with separation of the occipital squama from the lateral or condylar parts of the occipital bone.,,,Occipital osteodiastasis due to birth injury
KA45.2,Birth injury to facial bones,,,,,
KA45.20,Mandibular bone fracture due to birth injury,,,,,Mandibular bone fracture due to birth injury
KA45.21,Nasal bone fracture due to birth injury,,,,,Nasal bone fracture due to birth injury
KA45.3,Birth injury of thorax,,"Fracture of bones of the thorax including ribs, sternum due to birth injury.",,,Birth injury of thorax
KA45.4,"Fracture, dislocation or subluxation of spine due to birth injury",,A true fracture of the spine is very rare due to birth injury. A fracture is usually in the cervical area and follows a difficult footling breech vaginal delivery. Dislocation refers to the displacement of one of the cervical vertebra relative to another in the cervical spine. The trauma allows one vertebra to shift position over the vertebra below. If this dislocation is partial the term “subluxation” is used. The injury to the spine may be unilateral or bilateral. Dislocations may be stable or unstable referring to the degree of mobility and the extent of additional damage to the supporting ligaments.,,,"Fracture, dislocation or subluxation of spine due to birth injury"
KA45.5,Fracture of clavicle due to birth injury,,This is a greenstick fracture of the clavicle that may occur during the birthing process.,,,"Fracture of clavicle due to birth injury; fracture of clavicle due to birth trauma; fracture; clavicle, birth injury"
KA45.6,Birth injury to long bones,,,,,Birth injury to long bones; Fracture femur due to birth injury; Fracture humerus due to birth injury; Fracture radius or ulna due to birth injury; Fracture tibia or fibula due to birth injury
KA46,Birth injury to other organs,,A group of conditions characterised by the presence of damage of organs of a newly delivered child due to physical pressure or injury during delivery.,,,Birth injury to other organs
KA46.0,Birth injury to liver,,"Rupture or subcapsular haemorrhage into the liver parenchyma as a result of birth trauma usually seen in large for gestational age infants, those with hepatomegaly, those born by breech delivery; may present as haemoperitoneum",,,Birth injury to liver; Haematoma of liver due to birth injury; Rupture of liver due to birth injury
KA46.1,Birth injury to spleen,,Rupture or subcapsular haemorrhage into spleen as a result of birth trauma; may present as haemoperitoneum,Rupture of spleen due to birth injury,,Birth injury to spleen; Rupture of spleen due to birth injury; congenital rupture of spleen; spleen injury due to birth trauma; splenic birth injury
KA46.2,Adrenal haemorrhage due to birth injury,,,,,Adrenal haemorrhage due to birth injury
KA60,Sepsis of fetus or newborn,,,,Sepsis without septic shock; Sepsis with septic shock,"Sepsis of fetus or newborn; congenital sepsis; neonatal sepsis; perinatal sepsis; sepsis neonatorum; Sepsis of fetus or newborn due to streptococcus, group A; neonatal sepsis due to streptococcus, group A; Sepsis of fetus or newborn due to streptococcus, group B; neonatal sepsis due to streptococcus, group B; Sepsis of fetus or newborn due to Staphylococcus aureus infection; neonatal sepsis due to Staphylococcus aureus infection; Sepsis of fetus or newborn due to Escherichia coli infection; neonatal sepsis due to Escherichia coli"
KA61,Other bacterial infections of the fetus or newborn,,,,Neonatal conjunctivitis or dacryocystitis; Neonatal infectious mastitis; Neonatal urinary tract infection; Omphalitis of newborn; Neonatal meningitis,
KA61.0,Congenital tuberculosis,,"A disease affecting infants, caused by an infection with the bacteria Mycobacterium tuberculosis in utero. Transmission is by vertical transmission.",,,Congenital tuberculosis; congenital necrotic tuberculosis; congenital tuberculous degeneration; congenital tuberculous gangrene; congenital tuberculous infection
KA61.1,Neonatal listeriosis,,"A condition affecting fetuses or neonates, caused by an infection with the gram-positive bacteria Listeria. This condition is characterised by respiratory distress in the neonate, by stillbirth, or by abortion. Transmission is by vertical transmission. Confirmation is by identification of Listeria in the neonate and mother.",,,Neonatal listeriosis; Neonatal disseminated listeriosis; congenital listeria monocytogenes infection; congenital listeriosis; fetal listeriosis
KA62,Viral infection in the fetus or newborn,,"Any condition affecting fetuses or newborns, caused by an infection with a virus.",,,
KA62.0,Congenital Zika virus infection,,,,,Congenital Zika virus infection
KA62.1,Congenital Epstein-Barr virus infection,,"There are several forms of Epstein–Barr virus infection. Infectious mononucleosis, nasopharyngeal carcinoma, and Burkitt's lymphoma can all be caused by the Epstein–Barr virus.",,,Congenital Epstein-Barr virus infection
KA62.2,Congenital Varicella Zoster virus infection,,Transplacentally acquired Varicella zoster virus infection. Both the gestational age at the time of maternal infection and the time interval between maternal infection and birth have major influences on the clinical course.,Fetal varicella syndrome,,Congenital Varicella Zoster virus infection; congenital VZV - [Varicella Zoster virus] infection; Fetal varicella syndrome; Varicella embryopathy; Disseminated perinatal varicella; Mucocutaneous perinatal varicella; Congenital varicella; congenital chickenpox
KA62.3,Congenital cytomegalovirus infection,,"A condition affecting neonates, caused by an infection with cytomegalovirus in utero. This condition is characterised by jaundice, low birth weight, splenomegaly, hepatomegaly, or pneumonia if symptoms develop shortly after birth, or may be asymptomatic. This condition commonly presents later in life with loss of hearing, loss of vision, or developmental disabilities. Transmission is by vertical transmission. Confirmation is by detection of cytomegalovirus in neonatal urine, saliva, blood, or other body tissues within 2-3 weeks of birth.",,,Congenital cytomegalovirus infection; congenital CMV infection
KA62.4,Congenital echovirus infection,,"A disease affecting neonates, caused by an infection with enteric cytopathic human orphan (ECHO) virus in utero. This disease presents with various symptoms depending on the site of the infection, or may be asymptomatic. Transmission is by vertical transmission. Confirmation is by identification of ECHO virus in the neonate.",,,Congenital echovirus infection
KA62.5,Congenital enterovirus infection,,"Congenital viral infections with enteroviruses (including coxsackie viruses and ECHO viruses) are infectious embryofetopathies that have been reported to cause fetal malformations, acute systemic illness in the newborn and long-term neurodevelopmental abnormalities.",,,Congenital enterovirus infection; Congenital Coxsackie virus infection
KA62.6,Congenital human immunodeficiency virus infection,,"A disease affecting neonates, caused by an infection with human immunodeficiency virus in utero. Transmission is by vertical transmission. Confirmation is by identification of human immunodeficiency virus in the neonate.",,,Congenital human immunodeficiency virus infection; congenital AIDS; congenital HIV - [human immunodeficiency virus] infection
KA62.7,Congenital parvovirus syndrome,,Fetal parvovirus syndrome is a fetopathy likely to occur when a pregnant woman is infected by parvovirus B19. Fetal parvovirus infection results in aplastic crisis. Anaemia induces a risk of hydrops and fetal death by cardiac failure in 10 to 20% of cases.,,,Congenital parvovirus syndrome
KA62.8,Congenital rubella syndrome,,"A disease caused by an infection with the rubella virus in utero. This disease presents with symptoms depending on the timing of infection of the fetus and may present with birth defects (such as hearing loss), or intrauterine growth retardation. Transmission is by vertical transmission. Confirmation is by identification of rubella virus or detection of anti-rubella virus IgM antibodies in the neonate or infant.",,,Congenital rubella syndrome; Gregg syndrome; Congenital pneumonia due to Rubella; Congenital rubella pneumonitis
KA62.9,Congenital viral hepatitis,,"A disease of the liver affecting the neonate, caused by an infection with either hepatitis A, B, C, D, or E virus in utero. This disease is characterised by lethargy, jaundice, abdominal distention, failure to thrive, or clay coloured stools. Transmission is by vertical transmission. Confirmation is by identification of the hepatitis A, B, C, D, or E virus in a blood sample from the neonate.",,,Congenital viral hepatitis; congenital hepatitisvirus infection; Acute congenital viral hepatitis; Congenital Hepatitis B virus infection; Congenital hepatitis due to other specified viruses; Congenital Hepatitis C virus infection
KA62.A,Perinatal Herpes simplex infection,,"Herpes simplex infection acquired during the perinatal period, normally from active herpes infection of the mother's genital tract, but may also be transmitted in utero.",,,Perinatal Herpes simplex infection; HSV - [herpes simplex virus] congenital infection; HSV - [herpes simplex virus] perinatal infection; congenital Herpes simplex infection; herpes neonatorum; intrauterine Herpes simplex infection
KA63,Fungal infection of fetus or newborn,,"Any condition affecting fetuses or newborns, caused by an infection with a fungal agent.",,,
KA63.0,Malassezia infection in newborn,,"A condition affecting newborns, caused by an infection with Malassezia that leads to a severe systemic inflammatory response. This condition is characterised by fever or respiratory distress. Confirmation is by identification of Malassezia in a blood sample.",,,Malassezia infection in newborn
KA63.1,Neonatal aspergillosis,,"A disease affecting neonates, caused by an infection with the fungi Aspergillus. This disease presents with clinical symptoms depending on the site of infection. Transmission is by inhalation of Aspergillus spores, or direct contact. Confirmation is by identification of Aspergillus from affected sites.",,,Neonatal aspergillosis
KA63.2,Neonatal candidosis,,"A condition affecting neonates, caused by an infection with the fungi Candida. This condition is characterised by apnoea, thrombocytopenia, or decreasing respiratory function or other symptoms depending on the site of infection. Transmission is vertical (from the mother to the baby). Confirmation is by identification of Candida in a blood or urine sample.",,,Neonatal candidosis; congenital candidiasis; congenital candidosis; neonatal candida infection; neonatal candidiasis; neonatal monilia; neonatal monilia infection; neonatal moniliasis; neonatal thrush; Invasive neonatal candidosis; invasive neonatal candidiasis; Prenatally-acquired mucocutaneous candidosis; congenital cutaneous candidosis; congenital mucocutaneous candidosis
KA64,Parasitic diseases in the fetus or newborn,,"Any condition affecting fetuses or newborns, caused by an infection with a parasite.",,Congenital syphilis; Necrotising enterocolitis of newborn; Tetanus neonatorum,
KA64.0,Congenital toxoplasmosis,,"A disease caused by an infection with the protozoan parasite Toxoplasma gondii in utero. This disease is characterised by chorioretinitis, hydrocephalus, intracranial calcifications, anaemia, or neurological deficits that develop after birth. This disease may present at birth with jaundice, premature birth, hepatosplenomegaly, myocarditis, pneumonitis, or rash. Transmission is by vertical transmission. In the fetus, confirmation is by identification of Toxoplasma gondii in amniotic fluid; in the neonate, confirmation is by identification of Toxoplasma gondii in body fluids or tissues, or detection of antibodies against Toxoplasma gondii.",,,Congenital toxoplasmosis; Congenital toxoplasma encephalitis; congenital encephalitis due to Toxoplasma gondii; congenital encephalitis in toxoplasmosis; Hydrocephalus due to congenital toxoplasmosis
KA64.2,Congenital malaria,,,,,
KA64.20,Congenital falciparum malaria,,"A disease caused by an infection with the protozoan parasite Plasmodium falciparum in utero. This disease is characterised by fever, anaemia, splenomegaly, hepatomegaly, jaundice, regurgitation, diarrhoea, or poor feeding. This disease may also present with respiratory distress, drowsiness, or cyanosis. Transmission is by vertical transmission. Confirmation is by identification of the Plasmodium falciparum in a blood sample from the neonate.",,,Congenital falciparum malaria
KA64.21,Congenital non-falciparum malaria,,"Congenital malaria due to Plasmodium species other than Plasmodium falciparum. For example, Plasmodium vivax infects fetuses transplacentally, causing congenital malaria that can lead to anaemia and low birth weight.",,,Congenital non-falciparum malaria; Congenital malaria due to Plasmodium vivax; Congenital malaria due to Plasmodium ovale
KA65,Neonatal infections of certain specified sites,,,,,Neonatal infections of certain specified sites
KA65.0,Neonatal conjunctivitis or dacryocystitis,,"This refers to inflammation of the conjunctiva (the outermost layer of the eye and the inner surface of the eyelids) and the inflammation of the nasolacrimal sac, frequently caused by nasolacrimal duct obstruction or infection.",,Gonococcal conjunctivitis,"Neonatal conjunctivitis or dacryocystitis; ophthalmia neonatorum NOS; Neonatal conjunctivitis or dacryocystitis due to bacteria; Neonatal conjunctivitis or dacryocystitis due to Pseudomonas; Neonatal conjunctivitis or dacryocystitis due to Neisseria gonorrhoeae; Ophthalmia neonatorum due to gonococcus; Gonococcal conjunctivitis neonatorum; Conjunctivitis neonatorum due to Neisseria gonorrhoae; Neonatal conjunctivitis or dacryocystitis due to virus; Neonatal conjunctivitis or dacryocystitis due to Chlamydia; ophthalmia neonatorum - chlamydial; Neonatal conjunctivitis due to Chlamydia; Neonatal chlamydial conjunctivitis; Neonatal dacryocystitis due to Chlamydia; Neonatal dacryocystitis, not elsewhere classified; Neonatal conjunctivitis, not elsewhere classified"
KA65.1,Omphalitis of newborn,,"A disease of the umbilical cord affecting newborns, commonly caused by an infection with a bacterial source. This disease is characterised by purulent or foul-smelling discharge from the umbilicus or umbilical stump, periumbilical erythema, oedema, or tenderness. This disease may also present with fever, hypothermia, jaundice, tachycardia, hypotension, tachypnoea, respiratory distress, apnoea, or abdominal distention with absent bowel sounds. Transmission is by vertical transmission or iatrogenic transmission. Confirmation is by identification of the infectious agent.",,,Omphalitis of newborn; Navel infection in newborn; Navel inflammation in newborn; Umbilical infection of newborn; Umbilical stump infection of the newborn; septic umbilical cord; Neonatal staphylococcal omphalitis; Neonatal streptococcal omphalitis; Polymicrobial neonatal omphalitis
