Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
MB40.0,Asomatognosia,,,,,Asomatognosia
MB40.1,Allodynia,,Pain due to a normally non-painful stimulus,,,Allodynia
MB40.2,Anacusis,,,,,Anacusis
MB40.3,Anaesthesia of skin,,"Partial or complete loss of sensation affecting the skin, most commonly affecting a circumscribed area and resulting from sensory nerve damage as from injury or leprosy.",Numbness of skin,,Anaesthesia of skin; Hypoaesthesia of skin; Loss of cutaneous sensation; Loss of sensation; Numbness of skin; Paraesthesia of skin; Pins and needles; Hemianaesthesia; Hemihypalgesia; Hemihypesthesia; Hemiparaesthesia; Hypoaesthesia; hypaesthesia
MB40.4,Tingling fingers or feet or toes,,,,,Tingling fingers or feet or toes
MB40.5,Hyperaesthesia,,Increased sensibility to stimuli of sense,,,Hyperaesthesia; heightened sensation; heightened sensation of skin
MB40.6,Dysesthesia,,,,,Dysesthesia
MB40.7,Acroparaesthesia,,Severe pain in the extremities,,,"Acroparaesthesia; Acroparaesthesia, simple; Acroparaesthesia, vasomotor"
MB40.8,Analgesia,,,,,Analgesia; Hemianalgesia
MB40.9,Neurological neglect syndrome,,,,,Neurological neglect syndrome; hemi-inattention; hemiakinesia; hemispatial neglect; left sided neglect; sensory extinction; unilateral neglect; unilateral visual inattention; visuospatial neglect
MB41,Disturbances of smell or taste,,"Disturbances of smell or taste include anosmia, parosmia, parageusia, and other disturbances of smell or taste.",,,
MB41.0,Anosmia,,,,,Anosmia; absent smell; complete loss of smell; loss of smell; lost sense of smell; no sense of smell; sense of smell absent
MB41.1,Parosmia,,,,,Parosmia; Disturbance of olfactory nerve; distorted sense of smell; disturbance of smell; hyperosmia; loss of sense of smell; olfactory alteration; perversion of the sense of smell; sense of smell altered; smell disorder
MB41.2,Dysgeusia,,A disorder characterised by an alteration of the sense of taste,ageusia; cacogeusia,,Dysgeusia; adverse taste perception; ageusia; cacogeusia; disorder of taste; disturbance of taste; gustatory alteration; loss of taste sense; parageusia; perversion of sense of taste; taste sense altered; things taste abnormal; things taste different; things taste peculiar
MB41.3,Hyposmia,,Decreased ability to smell,,,Hyposmia
MB42,Phonophobia,,Hypersensitivity to sounds,,,Phonophobia
MB43,Dyssomnia,,"Difficulties to fall asleep, or to remain sleeping",,,Dyssomnia
MB44,Abnormalities of gait or mobility,,"Abnormalities of gait or mobility include ataxic gait, paralytic gait, difficulty in walking, immobility, and other abnormalities of gait or mobility.",,"Ataxia, unspecified; Hereditary ataxia; ataxia, locomotor (syphilitic); Immobility syndrome",
MB44.0,Ataxic gait,,,Staggering gait,,Ataxic gait; Staggering gait; gait ataxia
MB44.1,Paralytic gait,,"A collection of gait abnormalities due to affected motor control, sensory feedback, and muscle strength.",Spastic gait,,Paralytic gait; Spastic gait; paralysis of gait; rigid gait; spasm of gait; spastic paraplegic gait
MB44.2,Difficulty in walking,,,,,Difficulty in walking; difficult walking; dysbasia
MB44.3,Immobility,,,Bedfast; Chairfast,Catatonia; Psychomotor retardation,Immobility; Bedfast; Chairfast; bed bound; bed ridden; inactivity NOS; nonambulatory
MB45,Lack of coordination,,Other lack of coordination is a lack of coordination other than abnormal involuntary movements and abnormalities of gait and mobility.,,Ataxic gait; Hereditary ataxia; Vertigo,
MB45.0,"Ataxia, unspecified",,,,,"Ataxia, unspecified; ataxia NOS; ataxic; ataxy; dyssynergia; general ataxia NOS; nonorganic ataxia"
MB45.1,Automatism,,"Repetitive unconscious gestures such as lip smacking, chewing or swallowing",,,Automatism
MB45.2,Atonia,,Loss of muscle tone,,,Atonia
MB45.3,Head drop,,,,,Head drop
MB45.4,Intention tremor,,Cerebellar tremor characterised by a broad course and low frequency,,,Intention tremor
MB46,Abnormal involuntary movements,,"Abnormal involuntary movements include abnormal head movements, tremor, cramp, spasm, fasciculation, and other abnormal involuntary movements",,Movement disorders; Stereotyped movement disorder; Tic disorders; Essential tremor or related tremors; Intention tremor,
MB46.0,Asterixis,,,,,Asterixis
MB46.1,Abnormal head movements,,,,,Abnormal head movements
MB46.2,Athetosis,,Twisting and writhing movements,,,Athetosis; acquired athetosis; athetoid; Unilateral athetosis; hemiathetosis
MB46.3,Drop attack,,A sudden spontaneous fall while standing and recovery within seconds or minutes,,,Drop attack
MB46.4,Titubation,,Head tremor of cerebellar origin,,,Titubation
MB46.5,Shuddering,,,,,Shuddering
MB47,Abnormality of tonus or reflex,,,,,
MB47.0,Abnormal reflex,,,,abnormal pupillary reflex; hyperactive gag reflex; vasovagal reaction or syncope,Abnormal reflex; motor disorder; motor disturbance; reflex disorder; reflex disturbance; Areflexia; Hyporeflexia; Hyperreflexia
MB47.1,Abnormal posture,,,,,Abnormal posture; imperfect posture; malposture; Posture imbalance; Relaxation of posture
MB47.2,Clonus,,A series of involuntary muscle contractions and relaxations,,,Clonus
MB47.3,Cramp or spasm,,,,carpopedal spasm; Infantile spasms,Cramp or spasm; cramp; crampy; spasm; Facial hemispasm; Muscle cramp; muscular cramp; Muscle rigidity; Muscle spasticity; spasticity NOS; Muscle spasm
MB47.4,Dystonia,,"Sustained muscle contraction, involuntary movements that can lead to fixed abnormal postures",,,Dystonia; dystonia disorder; Dyskinesia NOS; dyskinetic
MB47.5,Fasciculation,,,,,Fasciculation; flickering muscles; fluttering muscles; involuntary muscle contractions; muscle fasciculation; muscle twitching; muscular fasciculation; spontaneous contraction of muscle; twitching; twitching NOS; writhing muscles; Myokymia
MB47.6,Meningismus,,,,,Meningismus
MB47.7,Muscle fibrillation,,An involuntary muscle contraction and relaxation in a muscle fiber,,,Muscle fibrillation
MB47.8,Muscular hypertonia,,,,,Muscular hypertonia
MB47.9,Myotonia,,Slow relaxation of the muscles after voluntary contraction,,,Myotonia
MB47.A,Ophthalmoparesis,,Paresis of one or more extraocular muscles,,,Ophthalmoparesis
MB47.B,Opisthotonos,,Arching position of the body due spasm of the axial muscles along the spinal column,,,Opisthotonos
MB47.C,Tendency to fall,,,Tendency to fall because of old age or other unclear health problems,accidents; Difficulty in walking; Dizziness or giddiness; falls causing injury; Syncope or collapse,Tendency to fall; Tendency to fall because of old age or other unclear health problems; falls NOS; multiple falls NOS; recurrent falls; repeated falls; Complications of fall
MB47.D,Tetany,,,Carpopedal spasm,Parathyroid tetany; post-thyroidectomy tetany,Tetany; Carpopedal spasm; Hyperkinetic tetany; Pseudotetany
MB48,Dizziness or giddiness,,"Terms which may refer to a sense of spatial disorientation, motion of the environment, or lightheadedness. Dizziness is a general feeling of being off-balance. Giddiness is the feeling that you or your surroundings are moving or spinning.",,Vertiginous syndromes,
MB48.0,Vertigo,,,,,
MB48.00,Vertigo of central origin,,"Central vertigo is usually a result of an abnormal processing of the vestibular sensory input by the central nervous system due to either a disruption of central integrators (i.e. brain stem, cerebellum) or a sensory information mismatch (i.e. from the cortex). Lesions that affect the vestibular nerve or root entry zone (i.e. cerebellopontine angle [CPA] lesions) result in imbalance by affecting primary vestibular sensory information",Central positional nystagmus,,"Vertigo of central origin; Central positional nystagmus; central positional vertigo; central vertigo; central vestibular vertigo; cerebellar vertigo; cerebral vertigo; vertigo of central origin, unspecified ear"
MB48.1,Disorder of equilibrium,,,,,Disorder of equilibrium
MB48.2,Exertional dizziness,,,,,Exertional dizziness
MB48.3,Light-headedness,,,,,Light-headedness; light headed
MB48.4,Presyncope,,,,,Presyncope
MB49,Aura,,Reversible visual and/or sensory symptoms prior to a seizure (few seconds) or migraine with aura (20 minutes),,,Aura
MB4A,Apraxia,,,,,Apraxia; apraxic; dyspraxia syndrome; ideomotor apraxia; ideomotor dyspraxia; motor apraxia; transcortical apraxia; Classic apraxia; Cortical apraxia; Ideational apraxia; ideational dyspraxia; Ideokinetic apraxia; Innervation apraxia; Limb-kinetic apraxia; Sensory apraxia; Verbal apraxia
MB4B,Symbolic dysfunctions,,,,Developmental learning disorder,
MB4B.0,Dyslexia or alexia,,"Dyslexia and alexia refer to the loss, usually in adulthood, of a previous ability to read fluently and to accurately comprehend written material that is inconsistent with general level of intellectual functioning and is acquired after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,Developmental learning disorder,Dyslexia or alexia; aphemesthesia; reading disorder; visual amnesia; Dyslexia; dyslexia NEC; dyslexic
MB4B.1,Agnosia,,"Agnosia refers to the inability to recognize objects, shapes, people, sounds, or smells, which occurs despite otherwise normal functioning of the specific sense and is not accounted for by memory impairment.",,,Agnosia; loss of perception of sensory stimuli; Astereognosia; astereognosis; asterognosia; tactile agnosia; tactile amnesia; Verbal agnosia; Verbal and auditory agnosia; Visual verbal agnosia
MB4B.2,Acalculia,,"Acalculia refers to the loss, usually in adulthood, of a previous ability to perform simple mathematical calculations that is inconsistent with general level of intellectual functioning and is acquired after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,Developmental learning disorder,Acalculia
MB4B.3,Agraphia,,"Agraphia refers to the loss, usually in adulthood, of a previous ability to write that is inconsistent with general level of intellectual functioning and is acquired after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,Developmental learning disorder,Agraphia
MB4B.4,Anomia,,"Acquired difficulty in retrieving previously used vocabulary, particularly nouns and verbs.",,,Anomia; Anomic aphasia; Anomic dysphasia
MB4B.5,Dyscalculia,,"Dyscalculia refers to acquired difficulty with performing simple mathematical calculations that is inconsistent with general level of intellectual functioning, with onset after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,Developmental learning disorder,Dyscalculia
MB4C,Gerstmann syndrome,,"Gerstmann syndrome is a very rare neurological disorder characterised by the specific association of acalculia, finger agnosia, left-right disorientation, and agraphia, which is supposed to be secondary to a focal subcortical white matter damage in the parietal lobe.",,Gerstmann-Straussler-Scheinker syndrome,Gerstmann syndrome
MB4D,"Headache, not elsewhere classified",,"Headache with characteristic features suggesting that it is a unique diagnostic entity, a finding or complaint, but not fulfilling criteria for any of the headache disorders classified elsewhere.",,"Acute headache, not elsewhere classified; Chronic secondary headache or orofacial pain; Atypical facial pain; Trigeminal neuralgia","Headache, not elsewhere classified; cephalalgia; cephalgia; cephalodynia; headache, unspecified; pain in head NOS; Facial pain, not elsewhere classified; pain in face"
MB50,Tetraplegia,,,Quadriplegia,,
MB50.0,Flaccid tetraplegia,,This is a severe or complete loss of motor function in all four limbs with limp and relaxed muscles.,,,Flaccid tetraplegia; flaccid quadriplegia
MB50.1,Spastic tetraplegia,,This is a severe or complete loss of motor function in all four limbs with involuntary contractions.,,,Spastic tetraplegia; spastic quadriplegia; spastic quadriplegic
MB51,Diplegia of upper extremities,,This is a loss of motor control in both arms.,Paralysis of both arms; paralysis of both upper limbs,,
MB51.0,Flaccid diplegia of upper extremities,,,,,Flaccid diplegia of upper extremities
MB51.1,Spastic diplegia of upper extremities,,,,,Spastic diplegia of upper extremities
MB52,Diplegia of lower extremities,,,,,Diplegia of lower extremities; Flaccid diplegia of lower extremities; Spastic diplegia of lower extremities
MB53,Hemiplegia,,This is a severe or complete loss of motor function on one side of the body.,,congenital cerebral palsy; spastic hemiplegic cerebral palsy,
MB53.0,Alternating hemiplegia,,,,,Alternating hemiplegia; Alternating hemiplegia of childhood; Benign familial nocturnal alternating hemiplegia of childhood
MB53.1,Flaccid hemiplegia,,This is a severe or complete loss of motor function on one side of the body with limp and relaxed muscles.,,,Flaccid hemiplegia; flaccid hemiplegia affecting unspecified side; Flaccid hemiplegia of dominant side; Flaccid hemiplegia of non-dominant side; Flaccid hemiplegia of unspecified side
MB53.2,Spastic hemiplegia,,This is a severe or complete loss of motor function on one side of the body with involuntary contractions.,,,Spastic hemiplegia; hypertonic hemiplegia; spastic hemiplegia affecting unspecified side; spinal hemiplegia; Spastic hemiplegia of dominant side; Spastic hemiplegia of non-dominant side; Spastic hemiplegia of unspecified side
MB54,Monoplegia of upper extremity,,This is a loss of motor control in one arm.,Paralysis of arm; paralysis of upper limb,,
MB54.0,Flaccid monoplegia of upper extremity,,,,,Flaccid monoplegia of upper extremity; Flaccid monoplegia of upper extremity of dominant side; Flaccid monoplegia of upper extremity of nondominant side; Flaccid monoplegia of upper extremity of unspecified side
MB54.1,Spastic monoplegia of upper extremity,,,,,Spastic monoplegia of upper extremity; Spastic monoplegia of upper extremity of dominant side; Spastic monoplegia of upper extremity of non dominant side; Spastic monoplegia of upper extremity of unspecified side
MB55,Monoplegia of lower extremity,,This is a loss of motor control in one leg.,Paralysis of leg; paralysis of lower limb,,
MB55.0,Flaccid monoplegia of lower extremity,,,,,Flaccid monoplegia of lower extremity
MB55.1,Spastic monoplegia of lower extremity,,,,,Spastic monoplegia of lower extremity
MB56,Paraplegia,,,,,Paraplegia; Flaccid paraplegia; Spastic paraplegia; hypertonic paraplegia
MB57,Functional level of injury of spinal cord,,,,,
MB57.0,Functional level of injury of cervical spinal cord,,,,,Functional level of injury of cervical spinal cord
MB57.1,Functional level of injury of thoracic spinal cord,,,,,Functional level of injury of thoracic spinal cord
MB57.2,Functional level of injury of lumbar spinal cord,,,,,Functional level of injury of lumbar spinal cord
MB57.3,"Functional level of injury of spinal cord, sacrum",,,,,"Functional level of injury of spinal cord, sacrum"
MB60,Sleeptalking,,,,,Sleeptalking
MB70,Clinical findings in cerebrospinal fluid,,,,,
MB70.0,Abnormal level of enzymes in cerebrospinal fluid,,,,,Abnormal level of enzymes in cerebrospinal fluid
MB70.1,Abnormal level of hormones in cerebrospinal fluid,,,,,Abnormal level of hormones in cerebrospinal fluid
MB70.2,"Abnormal level of drugs, medicaments or biological substances in cerebrospinal fluid",,,,,"Abnormal level of drugs, medicaments or biological substances in cerebrospinal fluid"
MB70.3,Abnormal level of substances chiefly nonmedicinal as to source in cerebrospinal fluid,,,,,Abnormal level of substances chiefly nonmedicinal as to source in cerebrospinal fluid
MB70.4,Abnormal immunological findings in cerebrospinal fluid,,,,,Abnormal immunological findings in cerebrospinal fluid
MB70.5,Abnormal microbiological findings in cerebrospinal fluid,,,,,Abnormal microbiological findings in cerebrospinal fluid; Positive culture findings in cerebrospinal fluid
MB70.6,Abnormal cytological findings in cerebrospinal fluid,,,,,Abnormal cytological findings in cerebrospinal fluid
MB70.7,Abnormal histological findings in cerebrospinal fluid,,,,,Abnormal histological findings in cerebrospinal fluid
MB70.8,Other abnormal findings in cerebrospinal fluid,,,,,Other abnormal findings in cerebrospinal fluid; Abnormal chromosomal findings not elsewhere classified
MB71,Clinical findings on diagnostic imaging of central nervous system,,"Clinical findings on diagnostic imaging of central nervous system is findings on diagnostic imaging of the brain or the spinal cord which don't appear in normal status of the body. Diagnostic imaging refers to technologies that doctors use to look inside body for clues about a medical condition. X-rays, CT scans, nuclear medicine scans, MRI scans and ultrasound are all types of diagnostic imaging.",,,
MB71.0,Intracranial space-occupying lesion,,,,,Intracranial space-occupying lesion; intracranial lesion; intracranial mass lesion
MB72,Results of function studies of the nervous system,,,,,Results of function studies of the nervous system; Abnormal results of function studies of central nervous system; abnormal central nervous system function studies; Abnormal brain function studies; Abnormal EEG - [electroencephalogram]; Abnormal echoencephalogram; Abnormal results of function studies of peripheral nervous system or special senses; abnormal peripheral nervous system function studies; abnormal special senses function studies; Abnormal caloric test; Abnormal EMG - [electromyogram]; Abnormal EOG - [electro-oculogram]; Abnormal ERG - [electroretinogram]; Abnormal response to nerve stimulation; Abnormal VEP - [visual evoked potential]
MC10,Eye appearance abnormal,,,,,Eye appearance abnormal
MC11,Eye sensation abnormal,,,,,Eye sensation abnormal
MC12,Chronic enlargement of lacrimal gland,,,,,Chronic enlargement of lacrimal gland
MC13,Epiphora,,This is overflow of tears onto the face. A clinical sign or condition that constitutes insufficient tear film drainage from the eyes in that tears will drain down the face rather than through the nasolacrimal system.,,,"Epiphora; epiphora, unspecified as to cause; excessive tears; lacrimation abnormal; tearing; tearing eyes; watering eye; watery eye; Epiphora due to excess lacrimation; excessive tear production; hypersecretion of lacrimal glands; increased lacrimation; Epiphora due to insufficient drainage"
MC14,Eye discharge,,,,,Eye discharge
MC15,Red eye,,,,,Red eye
MC16,Pallor conjunctiva,,,,,Pallor conjunctiva
MC17,Icteric sclera,,,,,Icteric sclera
MC18,Ocular pain,,,,Chronic primary headache or orofacial pain; Chronic secondary headache or orofacial pain,"Ocular pain; ocular pain, unspecified eye; ophthalmic pain; pain in eye; pain in orbital region; sore eye"
MC19,Quadrantanopia,,,,,Quadrantanopia
MC1A,Visual floaters,,Floaters are dark spots or shapes that seem to float in front of the retinal image.,,,Visual floaters; Visual spots and floaters
MC1B,Symptom or complaint of the eyelid,,,,,Symptom or complaint of the eyelid
MC1C,Symptom or complaint of glasses,,,,,Symptom or complaint of glasses
MC1D,Symptom or complaint of contact lens,,,,,Symptom or complaint of contact lens
MC20,Clinical findings of the visual system,,,,,Clinical findings of the visual system
MC20.0,Staphyloma,,"This is an abnormal protrusion of the uveal tissue through a weak point in the eyeball. The protrusion is generally black in colour, due to the inner layers of the eye. It occurs due to weakening of outer layer of eye (cornea or sclera) by an inflammatory or degenerative condition. It may be of 5 types, depending on the location on the eye ball (bulbus oculi).",,,Staphyloma
MC20.1,Small drusen of the macula,,,,,Small drusen of the macula
MC20.2,Hypopyon,,"Hypopyon is inflammatory cells in the anterior chamber of eye. It is a leukocytic exudate, seen in the anterior chamber, usually accompanied by redness of the conjunctiva and the underlying episclera. It is a sign of inflammation of the anterior uvea and iris, i.e. iritis, which is a form of anterior uveitis. The exudate settles at the bottom due to gravity.",,,Hypopyon; hypopyon iridocyclitis; pus in anterior chamber
MC21,Impairment of electrophysiological functions,,,,,
MC21.0,Profound impairment of electrooculogram,,,,,Profound impairment of electrooculogram; Profound impairment of EOG
MC21.1,Normal electroretinogram,,An Electro-Retinogram records retinal action potentials in response to various visual stimuli.,,,Normal electroretinogram; Normal ERG
MC40,Plugged feeling ear,,,,,Plugged feeling ear
MC41,Tinnitus,,"A nonspecific symptom of hearing disorder characterised by the sensation of buzzing, ringing, clicking, pulsations, and other noises in the ear in the absence of appropriate corresponding external stimuli and in the absence of what the examiner can hear with a stethoscope.",,,"Tinnitus; murmur in ear; noises in ear; observation of tinnitus; ringing in ear; tinnitus aurium; tinnitus, unspecified ear; Subjective tinnitus"
MC80,"Abnormal blood-pressure reading, without diagnosis of hypertension or hypotension",,"Abnormal blood-pressure reading, without diagnosis of hypertension or hypotension is a reading of blood pressure which is higher than normal blood pressure or lower than normal blood pressure, without a conclusive diagnosis.",,,
MC80.0,"Elevated blood-pressure reading, without diagnosis of hypertension",,,,,
MC80.00,White coat hypertension,,Persistently elevated office blood pressure readings with persistently normal out-of-the-office readings.,,,White coat hypertension; white coat syndrome
MC80.01,Combined diastolic and systolic elevated blood pressure reading without diagnosis of hypertension,,,,,Combined diastolic and systolic elevated blood pressure reading without diagnosis of hypertension
MC80.02,Diastolic elevated blood pressure reading without diagnosis of hypertension,,,,,Diastolic elevated blood pressure reading without diagnosis of hypertension
MC80.03,Systolic elevated blood pressure reading without diagnosis of hypertension,,,,,Systolic elevated blood pressure reading without diagnosis of hypertension
MC80.1,Nonspecific low blood-pressure reading,,,,Orthostatic hypotension; Maternal hypotension syndrome,"Nonspecific low blood-pressure reading; incidental hyposystolic pressure reading, without diagnosis of hypotension; incidental reading of low blood pressure, without diagnosis of hypotension; low blood pressure reading"
MC81,Abnormalities of heart beat,,"Abnormalities of heart beat is arrhythmia which is any disorder of the heart rate or rhythm. It means that the heart beats too quickly, too slowly or with an irregular pattern.",,Cardiovascular disorders present in the perinatal or neonatal period; specified arrhythmias,
MC81.0,"Tachycardia, unspecified",,,,,"Tachycardia, unspecified; Non VT; Rapid heart beat; fast pulse; fast ventricular response; heart rate fast; increased heart rate; non ventricular tachycardia; rapid heart; rapid pulse; Sinoatrial node tachycardia; Sinoauricular tachycardia; Sinus tachycardia not elsewhere classified; sinusal tachycardia NOS"
MC81.1,"Bradycardia, unspecified",,,,,"Bradycardia, unspecified; Slow heart beat; decreased heart rate; slow heart rate; Bradycardia syncope; Sinoatrial bradycardia; Vagal autonomic bradycardia; Vagal bradycardia"
MC81.2,Palpitations,,,Awareness of heart beat,,Palpitations; Awareness of heart beat; heart palpitations
MC81.3,Paroxysmal tachycardia,,,,"complicating, abortion or ectopic or molar pregnancy",Paroxysmal tachycardia; Bouveret syndrome; Bouveret-Hoffmann syndrome; PT - [paroxysmal tachycardia]; essential paroxysmal tachycardia; paroxysmal tachycardia NOS
MC81.4,"Pulseless electrical activity, not elsewhere classified",,,,,"Pulseless electrical activity, not elsewhere classified"
MC82,Cardiac arrest,,"A sudden, sometimes temporary, cessation of heart function resulting in hemodynamic collapse.",,Cardiogenic shock; complicating abortion or ectopic or molar pregnancy,
MC82.0,Ventricular tachycardia and fibrillation cardiac arrest,,Discoordinated or rapid ventricular depolarization resulting in hemodynamic collapse.,,,Ventricular tachycardia and fibrillation cardiac arrest
MC82.1,Bradycardic cardiac arrest,,Slow escape rhythm associated with hemodynamic collapse.,,,Bradycardic cardiac arrest
MC82.2,Asystolic cardiac arrest,,Absence of electrical activity of the heart resulting in hemodynamic collapse.,,,Asystolic cardiac arrest; acute ventricular asystole; cardiac asystole; heart asystole; ventricular asystole NOS
MC82.3,Cardiac arrest with pulseless electrical activity,,Electrical activation of the heart without mechanical activation resulting in hemodynamic collapse.,,,Cardiac arrest with pulseless electrical activity; PEA - [pulseless electrical activity] arrest; pulseless electrical activity arrest
MC82.4,Cardiopulmonary arrest,,,,,Cardiopulmonary arrest; Cardiorespiratory failure; acute cardiopulmonary arrest; cardiac respiratory arrest; cardiac respiratory failure; cardiopulmonary collapse; cardiopulmonary failure; cardiorespiratory arrest
MC83,Cardiac murmurs or other cardiac sounds,,"Cardiac murmurs are blowing, whooshing, or rasping sounds heard during a heartbeat. Other cardiac sounds are sounds heard from heart other than cardiac murmurs.",,Cardiovascular disorders present in the perinatal or neonatal period,
MC83.0,Benign or innocent cardiac murmurs,,,,,Benign or innocent cardiac murmurs; Aortic valve murmur; Benign murmur; nonorganic murmur; Innocent murmur; Functional cardiac murmur; functional heart murmur; functional murmur
MC83.1,Other cardiac sounds,,,,,Other cardiac sounds; Cardiac dullness; Cardiac friction fremitus; Decreased cardiac dullness; Increased cardiac dullness; Precordial friction; Splitting of heart sounds
MC84,Cardiovascular pain,,,,Chronic secondary visceral pain,Cardiovascular pain
MC85,Gangrene,,"Gangrene, not elsewhere classified is the death of tissues in the body which happens when a part of the body loses its blood supply.",,Polymicrobial necrotising fasciitis; Gas gangrene; Pyoderma gangrenosum,Gangrene; body tissue necrosis; cellular necrosis; dry gangrene; gangrene NOS; gangrenous disorder; gangrenous pemphigus; gangrenous ulcer; ischemic necrosis; moist gangrene; multiple sloughing; necrosis; phagedena; sloughing NOS; sphacelus; synergistic gangrene NOS; tissue devitalisation; tissue devitalization; ulcerative gangrene; wet gangrene; Abdominal gangrene; abdomen gangrene; abdominal wall gangrene; Connective tissue gangrene; spreading cutaneous gangrene; Gangrene of leg; lower extremity gangrene; lower limb gangrene; Gangrene of skin; cutaneous necrosis; gangrenous cellulitis; skin necrosis; skin ulcer with gangrene; sloughing of skin; Meleney’s gangrene; Gangrene of umbilicus; Perineal gangrene; perineum gangrene; Spinal gangrene; spine gangrene
MC86,Precordial pain,,,,Chronic secondary visceral pain,Precordial pain; cardiac pain; cardialgia; heart pain; pain over heart; pericardial pain; pericardium pain
MC87,Pressure or tightness of heart,,,,,Pressure or tightness of heart
MC88,Prominent veins,,,,,Prominent veins
MC90,Clinical findings on diagnostic imaging of heart or coronary circulation,,,,Long QT syndrome,Clinical findings on diagnostic imaging of heart or coronary circulation; abnormal diagnostic imaging of coronary circulation; abnormal diagnostic imaging of heart; abnormal echocardiogram; abnormal findings on diagnostic imaging of heart and coronary circulation; Abnormal cardiac shadow; abnormal heart shadow
MC91,Results of function studies of the circulatory system,,,,Long QT syndrome,Results of function studies of the circulatory system; abnormal cardiovascular function studies; nonspecific abnormal cardiovascular function study unspecified; Abnormal electrocardiogram; abnormal ECG - [electrocardiogram]; electrocardiographic abnormality; Abnormal electrophysiological intracardiac studies; Abnormal phonocardiogram; Abnormal vectorcardiogram
MD10,Abnormal sputum,,"This category includes the abnormalities of quantity, colour and odor in sputum which may suggest an aetiology. Patients with chronic bronchitis typically expectorate small quantities of mucoid yellow material. A foul or fetid odor should suggest infection from anaerobic organisms, usually in cases of lung abscess. Occasionally, greatly excessive amounts of sputum or ""bronchorrhoea"" is associated with bronchioloalveolar carcinoma.",,blood-stained sputum,Abnormal sputum; abnormal sputum examination; Abnormal amount of sputum; excess secretion of sputum; excessive sputum; Abnormal colour of sputum; discoloured sputum; Abnormal odour of sputum
MD11,Abnormalities of breathing,,"Abnormalities of breathing includes dyspnoea, stridor, wheezing, periodic breathing, hyperventilation, mouth breathing, hiccough, sneezing, and other abnormalities of breathing.",,Respiratory arrest; Adult acute respiratory distress syndrome; Respiratory distress of newborn; Respiratory failure of newborn,
MD11.0,Apnoea,,,,Apnoea of newborn; Sleep-related breathing disorders,Apnoea; apnoeic spells; central nervous system apnoea; central respiratory apnoea
MD11.1,Asphyxia,,Asphyxia is a life-threatening condition in which oxygen is prevented from reaching the tissues by obstruction of or damage to any part of the respiratory system. More generally the term indicates all the conditions generating impaired or impeded breathing.,,asphyxia due to carbon monoxide; asphyxia due to foreign body in respiratory tract; Asphyxia due to trauma,Asphyxia; asphyxial episode; decreased oxygen supply; oxygen deficiency; pathological asphyxia; positional asphyxia; respiratory asphyxiation; Hypoxia; hypoxaemia; hypoxic; pathological hypoxaemia; Anoxia; anoxemia; anoxic anoxia; pathological anoxia
MD11.2,Ataxic breathing,,An irregular breathing pattern that usually progresses to complete apnoea.,,,Ataxic breathing; Biot's respiration; respiratory ataxia
MD11.3,Breath holding,,,,,Breath holding; Breath-holding spells; Child breath holder
MD11.4,Sleep related Cheyne-Stokes respiration,,"Periodic breathing, a variant of Cheyne-Stokes respiration, is characterised by regular, recurrent cycles of changing tidal volumes in which the lowest tidal volume is less than half the maximal tidal volume in that cycle. It is the most frequent abnormal respiratory pattern directly related to stroke rather than underlying systemic disease, occurring in approximately 25 percent of patients. Periodic breathing may be more common among patients with subarachnoid haemorrhage.",,Central sleep apnea with Cheyne-Stokes breathing,Sleep related Cheyne-Stokes respiration; Sleep related Cheyne-Stokes breathing
MD11.5,Dyspnoea,,"Dyspnoea is used to describe perceptions of difficulty or distress related to breathing and is recognised as symptomatic of disease when it occurs under inappropriate circumstances. Dyspnoea is a presenting complaint of patients with a wide variety of medical diseases by multiple mechanisms. 
Dyspnoea is considered acute when it lasts from hours up to 3 weeks, subacute from 3 weeks up to 8 weeks, and chronic dyspnoea lasts more than 8 weeks.",Orthopnoea,Transient tachypnoea of newborn,Dyspnoea; SOB - [shortness of breath]; breathlessness; difficulty breathing; dyspnoea NOS; paroxysmal dyspnoea; respiration difficult; respiratory distress; short of breath; shortness of breath; winded; Orthopnoea; Dyspnoea crisis; Dyspnoea hyperventilation; Exertional dyspnoea; Nocturnal dyspnoea; paroxysmal nocturnal dyspnoea
MD11.6,Hiccough,,"Hiccough are repeated involuntary spasms of the diaphragm followed by sudden closure of the glottis, which checks the inflow of air and causes the characteristic sound. Transient episodes are very common. Persistent (> 2 days) and intractable (> 1 mo) Hiccough are uncommon but quite distressing.",,,Hiccough; finding of hiccoughs; hiccup; observation of hiccoughs; singultus; spasm of diaphragm
MD11.7,Hyperventilation,,"Hyperventilation refers to an increase in the rate of alveolar ventilation that is excessive for the rate of metabolic carbon dioxide production, resulting in a decrease in arterial PCO2 to below the normal range of 37 to 43 mm Hg. Hyperventilation should be distinguished from tachypnoea, an increase in respiratory frequency, and from hyperpnea, an increase in minute volume of ventilation.",,,Hyperventilation; HV - [hyperventilation]; hyperpnoea; hyperpnoea tetany; hyperventilating; hyperventilation tetany; increased respiratory rate; laboured breathing; overbreathing
