Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
BB20.0,Infectious pericarditis,,"A disease of the pericardium, caused by a secondary infection with a bacterial, viral, or fungal source. This disease is characterised by fever, odynophagia, cough, fatigue, or chest pain. Confirmation is by identification of the bacterial, viral, or fungal agent in a blood sample.",Pyopericarditis,,Infectious pericarditis; Pyopericarditis; acute purulent pericarditis; acute suppurative pericarditis; fibrinopurulent pericarditis; infective pericarditis NOS; pericardial abscess; pericardium abscess; purulent pericarditis; pyopericardium; septic pericarditis; suppurative pericarditis; Bacterial pericarditis; acute bacterial pericarditis; subacute bacterial pericarditis; Pneumococcal pericarditis; pneumopyopericardium; pyopneumopericardium; Viral pericarditis; Aspergillus pericarditis
BB20.1,Neoplastic pericarditis,,,,,Neoplastic pericarditis
BB20.2,Myopericarditis,,,Perimyocarditis,,Myopericarditis; Perimyocarditis
BB21,Chronic rheumatic pericarditis,,Inflammation of the pericardium and of the surrounding mediastinal cellular tissue resulted from rheumatic etiology.,,,Chronic rheumatic pericarditis; chronic rheumatic mediastinopericarditis; chronic rheumatic myopericarditis; inactive or quiescent rheumatic fever in pericarditis; pericarditis with inactive or quiescent rheumatic fever; Rheumatic adherent pericarditis; rheumatic adherent pericardium; rheumatic cardiac adhesion; rheumatic heart adhesion; rheumatic pericardial adhesions; rheumatic pericardium adhesion
BB22,Constrictive pericarditis,,Chronic fibrous pericarditis due to the presence of dense fibrous tissue between the parietal and visceral layers of pericardium and neighbouring structures.,concretio cordis,,Constrictive pericarditis; Hutinel-Pick syndrome; Pick disease of heart; Pick syndrome of heart; calcareous pericarditis; calcific constrictive pericarditis; chronic pericardial constriction; chronic tamponade; concretio cordis; pericarditis calculosa; Effusive-constrictive pericarditis; Pericardial calcification; calcification of pericardium; Pericardial pseudocirrhosis of the liver; pericarditic pseudocirrhosis
BB23,Cardiac tamponade,,"Cardiac tamponade is a clinical syndrome caused by the accumulation of fluid in the pericardial space, resulting in reduced ventricular filling and subsequent hemodynamic compromise. Cardiac tamponade is a medical emergency, the complications of which include shock, and death.",,,Cardiac tamponade; pericardial tamponade
BB24,Haemopericardium,,"This is hemopericardium caused by diseases not elsewhere classified. Hemopericardium generally refers to blood in the pericardial sac of the heart. It is clinically similar to a pericardial effusion, and, depending on the volume and rapidity with which it develops, may cause cardiac tamponade.",,,Haemopericardium; haematopericardium; haemorrhagic pericarditis; hemopericardium; pericardium haemorrhage; pneumohemopericardium
BB25,Pericardial effusion,,"Pericardial effusion is an abnormal accumulation of fluid in the pericardial sac. Noninflammatory diseases such as chronic renal failure, circulatory congestion, hypothyroidism and amyroidosis can cause pericardial effusion.",,,Pericardial effusion; Noninflammatory pericardial effusion; pericardium effusion; Chylopericardium; Catamenial pericardial effusion
BB40,Acute or subacute infectious endocarditis,,,,Infectious myocarditis,"Acute or subacute infectious endocarditis; acute infective endocarditis NOS; acute malignant endocarditis; chronic infective endocarditis NOS; infectious endocarditis; infective endocarditis NOS; subacute infective endocarditis NOS; Acute or subacute infectious endocarditis, laterality not specified; Acute or subacute infective endocarditis, left-sided; Acute or subacute infective endocarditis, right-sided; Bacterial endocarditis; BE - [bacterial endocarditis]; bacterial valvular endocarditis; Acute bacterial endocarditis; Acute streptococcal endocarditis; Chronic bacterial endocarditis; Chronic streptococcal endocarditis; Subacute bacterial endocarditis; SBE - [subacute bacterial endocarditis]; Streptococcal endocarditis; streptococcal valvular endocarditis; Pneumococcal endocarditis; Fungal endocarditis; mycosis endocarditis; mycotic endocarditis; mycotic heart valve vegetation; Acute mycotic endocarditis; Chronic mycotic endocarditis; Aspergillus endocarditis; Osler node; Septic endocarditis; Acute septic endocarditis; Chronic septic endocarditis; Subacute septic endocarditis; Suppurative endocarditis; Chronic suppurative endocarditis; Subacute suppurative endocarditis; Ulcerative endocarditis; heart valve ulcer; Acute ulcerative endocarditis; Chronic ulcerative endocarditis; Subacute ulcerative endocarditis; Vegetative endocarditis; heart valve vegetation; Acute vegetative endocarditis; Chronic vegetative endocarditis; Subacute vegetative endocarditis; Endocarditis lenta; Acute endocarditis lenta; Chronic endocarditis lenta; Subacute endocarditis lenta; Streptococcal nonbacterial thrombotic endocarditis; Purulent endocarditis; Acute purulent endocarditis; Chronic purulent endocarditis; Subacute purulent endocarditis; Endocarditis of common atrioventricular valve; Endocarditis of right atrioventricular valve; Endocarditis of left atrioventricular valve; Endocarditis of truncal valve or neo-aortic valve of truncal origin; Endocarditis of the neoaortic valve of pulmonary origin; Endocarditis of neoaortic valve; Endocarditis of neopulmonary valve"
BB41,Myoendocarditis,,,,Infectious myocarditis,Myoendocarditis; Myoendocarditis acute or subacute
BB42,Periendocarditis,,,,,Periendocarditis; Periendocarditis acute or subacute
BB60,Mitral valve stenosis,,,,Syphilitic mitral valve stenosis; Mitral prosthetic valve stenosis; Mitral valve stenosis with insufficiency,
BB60.0,Rheumatic mitral valve stenosis,,"Mitral stenosis refers to narrowing of the mitral valve orifice, resulting in impedance of filling of the left ventricle in diastole. It is usually caused by rheumatic heart disease.",,,Rheumatic mitral valve stenosis; inactive mitral stenosis; rheumatic mitral obstruction; rheumatic mitral valve obstruction
BB60.1,Nonrheumatic mitral valve stenosis,,"Mitral stenosis is narrowing of the passage through the mitral valve due to fibrosis, and calcinosis in the leaflets and chordal areas.
The most common reason of mitral stenosis is rheumatic fever. Except rheumatic fever; SLE, Malignant Sarcoid, Active Infective Endocarditis, Gout Whipple's Disease, Massive Annular calcification cause to the mitral stenosis.",,Postprocedural mitral valve stenosis,Nonrheumatic mitral valve stenosis; mitral stenosis except rheumatic
BB61,Mitral valve insufficiency,,"Mitral insufficiency is a clinical condition which mitral valve can't close properly. It is the antidromic leaking of blood from the left ventricle through the mitral valve, and into the left atrium.",,Mitral valve stenosis with insufficiency,
BB61.0,Rheumatic mitral valve insufficiency,,"Mitral insufficiency can be caused by conditions such as rheumatic fever.
Mitral insufficiency is leakage of blood from the left ventricle into the left atrium during systole.",,Active or acute endocarditis of mitral valve,Rheumatic mitral valve insufficiency; rheumatic mitral valve incompetence; rheumatic mitral valve regurgitation
BB62,Mitral valve prolapse,,,floppy mitral valve syndrome,Marfan syndrome,
BB62.0,Rheumatic mitral valve prolapse,,This is a rheumatic valvular heart disease characterised by the displacement of an abnormally thickened mitral valve leaflet into the left atrium during systole.,,,Rheumatic mitral valve prolapse
BB62.1,Degenerative mitral valve prolapse,,This is a degenerative valvular heart disease characterised by the displacement of an abnormally thickened mitral valve leaflet into the left atrium during systole.,,,Degenerative mitral valve prolapse
BB63,Mitral valve stenosis with insufficiency,,"This is a valvular heart disease characterised by the narrowing of the orifice of the mitral valve of the heart, with regurgitation.",,,
BB63.0,Rheumatic mitral stenosis with insufficiency,,Mitral stenosis and mitral insufficiency occur in patients with rheumatic heart disease.,,,Rheumatic mitral stenosis with insufficiency; rheumatic mitral insufficiency with obstruction
BB63.1,Nonrheumatic mitral stenosis with insufficiency,,"This is a non-rheumatic valvular heart disease characterised by the narrowing of the orifice of the mitral valve of the heart, with regurgitation.",,,Nonrheumatic mitral stenosis with insufficiency
BB64,Mitral valvar abscess,,,,,Mitral valvar abscess
BB65,Mitral valve rupture,,,,Rupture of papillary muscle or chordae tendineae as current complication following acute myocardial infarction,Mitral valve rupture; Rupture of mitral valve chordae tendineae; Rupture of mitral valve papillary muscle
BB70,Aortic valve stenosis,,Aortic valve stenosis is abnormal narrowing of the aortic valve. This decreases the blood flow from heart to organs.,,Aortic bioprosthetic valve stenosis; Aortic prosthetic valve stenosis; Syphilitic aortic stenosis; Congenital supravalvar aortic stenosis; Congenital subaortic stenosis,
BB70.0,Rheumatic aortic valve stenosis,,"Aortic stenosis caused by scarring of the aortic valve due to rheumatic fever as a child or young adult. In aortic stenosis, the aortic valve does not open fully. This decreases blood flow from the heart.",,,Rheumatic aortic valve stenosis; Rheumatic aortic valve obstruction; rheumatic aortic obstruction; rheumatic aortic stricture
BB70.1,Nonrheumatic aortic valve stenosis,,,,Postprocedural aortic valve stenosis,Nonrheumatic aortic valve stenosis; Calcific aortic valve stenosis
BB71,Aortic valve insufficiency,,Aortic valve insufficiency results from leakage and backflow of blood that is ejected from the left ventricle into the ascending aorta back into the left ventricle.,,,
BB71.0,Rheumatic aortic valve insufficiency,,"Aortic insufficiency is the leaking of the aortic valve of the heart that causes blood to flow in the reverse direction during ventricular diastole, from the aorta into the left ventricle. Rheumatic fever causes the valve cusps to retract.",rheumatic aortic incompetence; rheumatic aortic regurgitation,Active or acute rheumatic endocarditis of aortic valve,Rheumatic aortic valve insufficiency; rheumatic AI - [aortic insufficiency]; rheumatic aortic incompetence; rheumatic aortic regurgitation
BB72,Aortic valve stenosis with insufficiency,,,,,
BB72.0,Rheumatic aortic stenosis with insufficiency,,"Aortic stenosis from chronic rheumatic heart disease is typically associated with aortic insufficiency. The valve commissures and cuspis become adherent and fused, and the valve orifice becomes small. Upon auscultation, S2 may be single because the aortic leaflets are immobile and do not produce an aortic closure sound",,,Rheumatic aortic stenosis with insufficiency; rheumatic aortic stenosis with incompetence; rheumatic aortic stenosis with regurgitation; rheumatic aortic valve stenosis with insufficiency
BB72.1,Nonrheumatic aortic valve stenosis with insufficiency,,"This is a non-rheumatic disease of the heart valves in which the opening of the aortic valve is narrowed, with regurgitation.",,,Nonrheumatic aortic valve stenosis with insufficiency
BB73,Aortic valvar abscess,,,,,Aortic valvar abscess
BB74,Aortic valvar prolapse,,A congenital cardiovascular malformation of the aortic valve in which part or all of one or more of the aortic valve leaflets is on the ventricular side of the plane of the inferior aspect of the attachments of the aortic valve leaflets.,,,Aortic valvar prolapse; aortic valve prolapse
BB80,Tricuspid valve stenosis,,This is a valvular heart disease which results in the narrowing of the orifice of the tricuspid valve of the heart. It is a relatively rare condition that causes stenosis- increased resistance to blood flow through the valve.,,,
BB80.0,Rheumatic tricuspid valve stenosis,,Tricuspid stenosis is almost always rheumatic in origin. Tricuspid stenosis results in the narrowing of the orifice of the tricuspid valve of the heart.,,,Rheumatic tricuspid valve stenosis
BB81,Tricuspid valve insufficiency,,"This refers to the failure of the heart's tricuspid valve to close properly during systole. As a result, with each heart beat some blood passes from the right ventricle to the right atrium, the opposite of the normal direction.",,,
BB81.0,Rheumatic tricuspid valve insufficiency,,,,,Rheumatic tricuspid valve insufficiency; rheumatic RI - [tricuspid insufficiency]; rheumatic tricuspid incompetence; rheumatic tricuspid regurgitation; rheumatic tricuspid valve incompetence; rheumatic tricuspid valve regurgitation; rheumatic tricuspid valvular insufficiency
BB82,Tricuspid valve stenosis with insufficiency,,"This is a valvular heart disease which results in the narrowing of the orifice of the tricuspid valve of the heart. It is a relatively rare condition that causes stenosis- increased resistance to blood flow through the valve, with regurgitation.",,,
BB82.0,Rheumatic tricuspid valve stenosis with insufficiency,,"Tricuspid valve insufficiency due to leaflet abnormalities may be secondary to rheumatic heart disease. When due to the latter, it generally occurs in combination with tricuspid stenosis",,,Rheumatic tricuspid valve stenosis with insufficiency
BB83,Tricuspid valvular abscess,,,,,Tricuspid valvular abscess; Tricuspid valvar abscess; abscess of tricuspid valve
BB84,Tricuspid valve rupture,,,,,Tricuspid valve rupture; Rupture of tricuspid valve chordae tendineae; Rupture of tricuspid valve papillary muscle
BB90,Pulmonary valve stenosis,,Pulmonary valve stenosis is an obstruction at the level of pulmonary valve which impedes the outflow of blood from right ventricle to pulmonary artery.,,,
BB90.0,Rheumatic pulmonary valve stenosis,,This is a rheumatic heart valve disorder in which outflow of blood from the right ventricle of the heart is obstructed at the level of the pulmonic valve.,,,Rheumatic pulmonary valve stenosis; rheumatic pulmonary valve obstruction
BB91,Pulmonary valve insufficiency,,Pulmonary valve insufficiency which is an incomplete closure of the pulmonary valve allows blood to return from pulmonary artery into the right ventricle.,,,
BB91.0,Rheumatic pulmonary valve insufficiency,,This is a rheumatic condition where the pulmonary valve is not strong enough to prevent backflow to the right ventricle.,,,Rheumatic pulmonary valve insufficiency; rheumatic pulmonary valve incompetence; rheumatic pulmonary valve regurgitation
BB92,Pulmonary valve stenosis with insufficiency,,This is a clinical condition in which pulmonary valve stenosis and pulmonary insufficiency are seen together.,,,
BB92.0,Rheumatic pulmonary valve stenosis with insufficiency,,"This is a rheumatic heart valve disorder in which outflow of blood from the right ventricle of the heart is obstructed at the level of the pulmonic valve, with regurgitation.",,,Rheumatic pulmonary valve stenosis with insufficiency; rheumatic pulmonary insufficiency
BB92.1,Nonrheumatic pulmonary valve stenosis with insufficiency,,"This is a non-rheumatic heart valve disorder in which outflow of blood from the right ventricle of the heart is obstructed at the level of the pulmonic valve, with regurgitation.",,,Nonrheumatic pulmonary valve stenosis with insufficiency
BB93,Pulmonary valvar abscess,,,,,Pulmonary valvar abscess
BC00,Multiple valve disease,,,,,"Multiple valve disease; Multiple valve disease of unspecified origin; multiple valvular cardiac dysfunction; multivalvular cardiac dysfunction; Disorders of both mitral and aortic valves; Involvement of both mitral and aortic valves whether specified as rheumatic or of unspecified origin; endocarditis of aortic valve with mitral disease; endocarditis of mitral valve with aortic valve; inactive or quiescent rheumatic fever with mitral endocarditis with aortic disease; rheumatic endocarditis of aortic valve with mitral disease; Rheumatic aortic insufficiency and stenosis with mitral disease; Aortic insufficiency with mitral disease; rheumatic aortic insufficiency with disease of mitral valve; Mitral insufficiency with aortic valve disease; rheumatic mitral insufficiency with aortic valve disease; Mitral insufficiency with obstruction or stenosis, with aortic valve disease; rheumatic mitral insufficiency with obstruction or stenosis, with aortic valve disease; Mitral stenosis with aortic valve disease; Rheumatic aortic valve stenosis with mitral disease; Disorders of both mitral and tricuspid valves; endocarditis of mitral valve and tricuspid valve; tricuspid endocarditis with mitral disease; Mitral and tricuspid regurgitation; Mitral stenosis with tricuspid valve disease; Tricuspid insufficiency with mitral disease; Tricuspid stenosis with mitral disease; Rheumatic mitral insufficiency with tricuspid disease; Disorders of both aortic and tricuspid valves; aortic valve endocarditis with tricuspid disease; tricuspid endocarditis with aortic disease; Rheumatic aortic valve stenosis and tricuspid disease; Tricuspid insufficiency with aortic disease; Tricuspid insufficiency with stenosis and aortic disease; Tricuspid insufficiency with obstruction and aortic disease; Tricuspid stenosis with aortic disease; Combined disorders of mitral, aortic or tricuspid valves; Mitral insufficiency with aortic and tricuspid valve disease; Mitral valve endocarditis with tricuspid and aortic valve disease; Rheumatic aortic insufficiency and stenosis and mitral and tricuspid disease; Rheumatic aortic insufficiency with mitral and tricuspid disease; Rheumatic mitral insufficiency with aortic and tricuspid valve disease; Tricuspid endocarditis with mitral and aortic disease; Tricuspid insufficiency with obstruction with aortic and mitral disease; Tricuspid insufficiency with stenosis with aortic and mitral disease; Tricuspid stenosis with mitral and aortic disease; Rheumatic multiple valve disease"
BC01,Prosthetic valve disease,,,,,"Prosthetic valve disease; allograft prosthetic valve disease; biological prosthetic valve disease; homograft prosthetic valve disease; mechanical prosthetic valve disease; Mitral prosthetic valve disease; Mitral prosthetic valve stenosis; Mitral prosthetic valve stenosis due to calcification; Mitral bioprosthetic valve stenosis due to calcification; Mitral prosthetic valve stenosis due to calcification, mechanical valve; Mitral bioprosthetic valve stenosis; Mitral prosthetic valve stenosis, mechanical valve; Mitral prosthetic valve regurgitation; Acute mitral prosthetic valve regurgitation; Acute mitral bioprosthetic valve regurgitation; Acute mitral prosthetic valve regurgitation, mechanical valve; Chronic mitral prosthetic valve regurgitation; Chronic mitral bioprosthetic valve regurgitation; Chronic mitral prosthetic valve regurgitation, mechanical valve; Periprosthetic mitral valve regurgitation; Periprosthetic mitral valve regurgitation, bioprosthetic valve; Periprosthetic mitral valve regurgitation, mechanical valve; Mitral prosthetic valve stenosis and regurgitation; Mitral bioprosthetic valve stenosis and regurgitation; Mitral prosthetic valve stenosis and regurgitation, mechanical valve; Mitral prosthetic valve failure; Mitral prosthetic valve failure requiring replacement; Mitral bioprosthetic valve failure requiring replacement; Mitral prosthetic valve failure requiring replacement, mechanical valve; Mitral prosthetic valve failure requiring revision; Mitral bioprosthetic valve failure requiring revision; Mitral prosthetic valve failure requiring revision, mechanical valve; Endocarditis of mitral prosthetic valve; Endocarditis of mitral bioprosthetic valve; Endocarditis of mitral prosthetic valve, mechanical valve; Aortic prosthetic valve disease; Aortic prosthetic valve stenosis; Aortic bioprosthetic valve stenosis; Aortic prosthetic valve stenosis, mechanical valve; Aortic prosthetic valve regurgitation; Acute aortic prosthetic valve regurgitation; Acute aortic bioprosthetic valve regurgitation; Acute aortic prosthetic valve regurgitation, mechanical valve; Chronic aortic prosthetic valve regurgitation; Chronic aortic bioprosthetic valve regurgitation; Chronic aortic prosthetic valve regurgitation, mechanical valve; Periprosthetic aortic valve regurgitation; Periprosthetic aortic valve regurgitation, bioprosthetic valve; Periprosthetic aortic valve regurgitation, mechanical valve; Aortic prosthetic valve stenosis and regurgitation; Aortic bioprosthetic valve stenosis and regurgitation; Aortic prosthetic valve stenosis and regurgitation, mechanical valve; Aortic prosthetic valve failure; Aortic prosthetic valve failure requiring replacement; Aortic bioprosthetic valve failure requiring replacement; Aortic prosthetic valve failure requiring replacement, mechanical valve; Aortic prosthetic valve failure requiring revision; Aortic bioprosthetic valve failure requiring revision; Aortic prosthetic valve failure requiring revision, mechanical valve; Endocarditis of aortic prosthetic valve; Endocarditis of aortic bioprosthetic valve; Endocarditis of aortic prosthetic valve, mechanical valve; Tricuspid prosthetic valve disease; Tricuspid prosthetic valve stenosis; Tricuspid bioprosthetic valve stenosis; Tricuspid prosthetic valve stenosis, mechanical valve; Tricuspid prosthetic valve regurgitation; Acute tricuspid prosthetic valve regurgitation; Acute tricuspid bioprosthetic valve regurgitation; Acute tricuspid prosthetic valve regurgitation, mechanical valve; Chronic tricuspid prosthetic valve regurgitation; Chronic tricuspid bioprosthetic valve regurgitation; Chronic tricuspid prosthetic valve regurgitation, mechanical valve; Periprosthetic tricuspid valve regurgitation; Periprosthetic tricuspid valve regurgitation, bioprosthetic valve; Periprosthetic tricuspid valve regurgitation, mechanical valve; Tricuspid prosthetic valve failure; Tricuspid prosthetic valve failure requiring replacement; Tricuspid bioprosthetic valve failure requiring replacement; Tricuspid prosthetic valve failure requiring replacement, mechanical valve; Tricuspid prosthetic valve failure requiring revision; Tricuspid bioprosthetic valve failure requiring revision; Tricuspid prosthetic valve failure requiring revision, mechanical valve; Endocarditis of tricuspid prosthetic valve; Endocarditis of tricuspid bioprosthetic valve; Endocarditis of tricuspid prosthetic valve, mechanical valve; Pulmonary prosthetic valve disease; Pulmonary prosthetic valve stenosis; Pulmonary bioprosthetic valve stenosis; Pulmonary prosthetic valve stenosis, mechanical valve; Pulmonary prosthetic valve regurgitation; Periprosthetic pulmonary valve regurgitation; Periprosthetic pulmonary valve regurgitation, bioprosthetic valve; Periprosthetic pulmonary valve regurgitation, mechanical valve; Pulmonary prosthetic valve failure; Pulmonary prosthetic valve failure requiring replacement; Pulmonary bioprosthetic valve failure requiring replacement; Pulmonary prosthetic valve failure requiring replacement, mechanical valve; Pulmonary prosthetic valve failure requiring revision; Pulmonary bioprosthetic valve failure requiring revision; Pulmonary prosthetic valve failure requiring revision, mechanical valve; Endocarditis of pulmonary prosthetic valve; Endocarditis of pulmonary bioprosthetic valve; Endocarditis of pulmonary prosthetic valve, mechanical valve; Mechanical haemolysis due to prosthetic valve; Mechanical haemolysis due to bioprosthetic valve; Mechanical haemolysis due to prosthetic valve, mechanical valve; Endocarditis of unspecified prosthetic valve; PVE - [prosthetic valve endocarditis]; Endocarditis of unspecified bioprosthetic valve; Endocarditis of unspecified prosthetic valve, mechanical valve"
BC02,Acquired abnormality of congenitally malformed valve,,A postnatal pathological change in form or function of a congenitally malformed valve.,,Congenital anomaly of aortic valve; Congenital anomaly of mitral valve; Congenital anomaly of pulmonary valve; Congenital anomaly of tricuspid valve,
BC02.0,Acquired common atrioventricular valvar abnormality in biventricular connections,,A postnatal pathological change in form or function of the common atrioventricular valve in the presence of biventricular atrioventricular connections.,,,Acquired common atrioventricular valvar abnormality in biventricular connections; Acquired stenosis of the common atrioventricular valve in biventricular connections; Acquired stenosis of the left ventricular component of the common atrioventricular valve in biventricular connections; Acquired stenosis of the right ventricular component of the common atrioventricular valve in biventricular connections; Acquired regurgitation of the common atrioventricular valve in biventricular connections; acquired insufficiency of the common atrioventricular valve in biventricular connections; Acquired regurgitation of the left ventricular component of the common atrioventricular valve in biventricular connections; acquired insufficiency of the left ventricular component of the common atrioventricular valve in biventricular connections; Acquired regurgitation of the right ventricular component of the common atrioventricular valve in biventricular connections; acquired insufficiency of the right ventricular component of the common atrioventricular valve in biventricular connections
BC02.1,Acquired truncal valvar abnormality,,A postnatal pathological change in form or function of the truncal valve when the truncal valve supplies both the systemic and pulmonary circulations.,,,Acquired truncal valvar abnormality; Acquired truncal valve regurgitation; Acquired truncal valvar regurgitation; acquired truncal valvar insufficiency; Acquired truncal valvar stenosis
BC02.2,Acquired common atrioventricular valvar abnormality in double inlet ventricle,,,,,Acquired common atrioventricular valvar abnormality in double inlet ventricle; Acquired abnormality of the right-sided atrioventricular valve in double inlet ventricle; Acquired abnormality of the left-sided atrioventricular valve in double inlet ventricle
BC02.3,Acquired abnormality of neoaortic valve of pulmonary origin,,,,,
BC02.30,Stenosis of the neoaortic valve of pulmonary origin,,"Acquired obstruction to flow through the neo-aortic valve of pulmonary origin, that is, the native pulmonary valve that has become the functional neo-aortic valve.
Examples of hearts in which a neo-aortic valve has been created include the aortopulmonary anastomosis (Damus-Kaye-Stansel, Norwood procedures), pulmonary valve autograft (Ross procedure), and arterial switch operation",,,Stenosis of the neoaortic valve of pulmonary origin; Neoaortic valve stenosis
BC02.31,Insufficiency of the neoaortic valve of pulmonary origin,,"Acquired backward flow through the neo-aortic valve of pulmonary origin, that is, the native pulmonary valve that has become the functional neo-aortic valve.
Examples of hearts in which a neo-aortic valve has been created include the aortopulmonary anastomosis (Damus-Kaye-Stansel, Norwood procedures), pulmonary valve autograft (Ross procedure), and arterial switch operation.",,,Insufficiency of the neoaortic valve of pulmonary origin; Neo-aortic valve incompetence; Neo-aortic valve regurgitation; Neoaortic valve insufficiency
BC02.4,Acquired abnormality of the neoaortic valve of truncal origin,,A postnatal pathological change in form or function of the neo-aortic valve that results from biventricular repair of common arterial trunk (truncus arteriosus),,,
BC02.40,Acquired stenosis of the neoaortic valve of truncal origin,,"Acquired obstruction to flow through the neo-aortic valve, when the neo-aortic valve results from biventricular repair of common arterial trunk (truncus arteriosus)",,,Acquired stenosis of the neoaortic valve of truncal origin
BC02.41,Acquired regurgitation of the neoaortic valve of truncal origin,,"Acquired backward flow through the neo-aortic valve, when the neo-aortic valve results from biventricular repair of common arterial trunk (truncus arteriosus)",,,Acquired regurgitation of the neoaortic valve of truncal origin; Acquired insufficiency of the neoaortic valve of truncal origin
BC20,"Chronic rheumatic heart diseases, not elsewhere classified",,,,,
BC20.0,"Rheumatic diseases of endocardium, valve unspecified",,Endocardium and valves are affected to varying degrees due to rheumatic process.,,,"Rheumatic diseases of endocardium, valve unspecified; chronic rheumatic endocarditis; chronic rheumatic heart disease with endocarditis; chronic rheumatic heart disease with valvulitis; chronic rheumatic valvulitis, valve unspecified; inactive or quiescent rheumatic fever with endocarditis; inactive rheumatic endocarditis; inactive rheumatic valvar endocarditis; inactive rheumatic valve endocarditis; inactive rheumatic valvular endocarditis; inactive rheumatic valvulitis; rheumatic disease of endocardium; rheumatic endocarditis; rheumatic valvular endocarditis; Rheumatic nonbacterial thrombotic endocarditis"
BC40,Acquired atrial abnormality,,A postnatal pathological change in form or function of one or both atriums.,,,
BC40.0,Acquired interatrial communication,,A postnatal pathological hole or pathway between the atrial chambers.,,,Acquired interatrial communication; acquired ASD -[atrial septal defect]; acquired atrial septal defect
BC41,Acquired ventricular abnormality,,A postnatal pathological change in form or function of a ventricle.,,,
BC41.0,Acquired interventricular communication,,Hole or pathway between the ventricular chambers not present at birth.,,,Acquired interventricular communication; acquired VSD - [ventricular septal defect]; acquired ventricular septal defect
BC42,Myocarditis,,"Myocarditis (inflammatory cardiomyopathy) is inflammation of the heart muscle generally in the presence of a dilated cardiomyopathy that results from exposure to either discrete infectious external antigens such as viruses, bacteria, fungal or parasites; non-infectious external antigens such as hypersensitivity to drugs; or internal non-infectious triggers such as autoimmune or hypersensitive activation against self-antigens.",,,
BC42.0,Giant cell myocarditis,,Giant cell myocarditis is a form of dilated cardiomyopathy secondary to myocardial inflammation that is characterised by widespread infiltration of giant cells (abnormal masses produced by the fusion of macrophages) associated with other inflammatory cells and heart muscle cell destruction.,,,Giant cell myocarditis; Giant cell inflammatory cardiomyopathy
BC42.1,Infectious myocarditis,,"Infectious myocarditis (infectious inflammatory cardiomyopathy) is inflammation of the heart muscle generally in the presence of a dilated cardiomyopathy that results from exposure to discrete infectious external antigens such as a virus, bacteria or parasite.",,Myoendocarditis; Acute or subacute infectious endocarditis; Acute rheumatic myocarditis,Infectious myocarditis; infection myocarditis; infectious inflammatory cardiomyopathy; infectious inflammatory dilated cardiomyopathy; Bacterial myocarditis; bacterial fibroid myocarditis; bacterial inflammatory cardiomyopathy; bacterial interstitial myocarditis; bacterial old myocarditis; myocarditis due to infectious agent; Acute bacterial myocarditis; Chronic bacterial myocarditis; Fungal myocarditis; fungal inflammatory cardiomyopathy; Aspergillus myocarditis; Aspergillus inflammatory cardiomyopathy; Parasitic myocarditis; parasitic dilated-hypokinetic cardiomyopathy; parasitic inflammatory cardiomyopathy; Helminthic myocarditis; helminthic inflammatory cardiomyopathy; Protozoal myocarditis; protozoal dilated-hypokinetic cardiomyopathy; protozoal inflammatory cardiomyopathy; Rickettsial myocarditis; rickettsial dilated-hypokinetic cardiomyopathy; rickettsial inflammatory cardiomyopathy; Spirochaetal myocarditis; spirochetal dilated-hypokinetic cardiomyopathy; spirochetal inflammatory cardiomyopathy; Viral myocarditis; viral dilated-hypokinetic cardiomyopathy; viral inflammatory cardiomyopathy; Septic myocarditis; Myocardial abscess; heart abscess NOS
BC42.2,Hypersensitivity myocarditis,,"Hypersensitivity myocarditis is the presence of dilated cardiomyopathy in association with a known related disorder (hypereosinophilic syndrome (usually a restrictive cardiomyopathy), Churg-Strauss syndrome, malignancy, parasite infection, drugs, or vaccines) and findings of interstitial lymphocytic and eosinophilic infiltration, giant cell, and possible myocardial necrosis on biopsy, usually with peripheral eosinophilia.",eosinophilic myocarditis,,Hypersensitivity myocarditis; eosinophilic myocarditis
BC42.3,Rheumatic myocarditis,,"Rheumatic myocarditis is cardiac inflammation and scarring triggered by an autoimmune reaction to group A streptococci infection resulting acutely in pancarditis involving inflammation of the myocardium, endocardium, and epicardium and chronically by valve fibrosis.",,,Rheumatic myocarditis; dilated cardiomyopathy due to rheumatic fever; inactive or quiescent rheumatic fever with myocarditis; inactive rheumatic myocarditis; myocardial degeneration with rheumatic fever; myocardial insufficiency with rheumatic fever; myocarditis due to rheumatic fever; rheumatic cardiomyopathy; rheumatic fibroid myocarditis; rheumatic interstitial myocarditis; rheumatic myocardial insufficiency; rheumatic progressive myocarditis
BC43,Cardiomyopathy,,"These are myocardial disorders in which the heart muscle is structurally and functionally abnormal, in the absence of coronary artery disease, hypertension, valvular disease and congenital heart disease sufficient to cause the observed myocardial abnormality.",,Inflammatory cardiomyopathy; Myocarditis,
BC43.0,Dilated cardiomyopathy,,"Dilated cardiomyopathy is a myocardial disorder in which there is systolic dysfunction and chamber dilation of one or both ventricles in the absence of a haemodynamic cause that can produce the existent dilation and dysfunction, including physiological (such as sepsis) or anatomic causes with either abnormal loading conditions (such as coarctation of the aorta) or ischaemia (such as coronary artery disease or anomalies).

Additional information: Physiological and anatomic conditions can affect the dilated cardiomyopathy morphofunctional phenotype. If this morphofunctional phenotype is retained after appropriate intervention, then a dilated cardiomyopathy is established.",Congestive cardiomyopathy,,
