Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
EB60.0,Lichen sclerosus of vulva,,"Lichen sclerosus of the vulva is an inflammatory disorder of unknown aetiology affecting the skin of the vulva and perianal area. Typically it affects women in the fifth and sixth decades of life though is not uncommon in prepubertal girls. It presents with pruritus, soreness or dyspareunia. The affected skin is white and atrophic, though secondary changes including maceration, purpura and erosion may dominate the clinical picture. In longstanding cases there may be marked shrinkage of the vulva, labial fusion and an increased risk of malignant transformation.",,,"Lichen sclerosus of vulva; Kraurosis vulvae; Lichen sclerosus et atrophicus of vulva; Vulval lichen sclerosus; Prepubertal vulval lichen sclerosus; Lichen sclerosus of vulva, prepubertal"
EB60.1,Lichen sclerosus of penis,,"Lichen sclerosus of the penis develops almost exclusively in uncircumcised males and is the result of chronic occluded contact of susceptible epithelium to urine. It often causes dyspareunia and difficulties with micturition. It manifests typically as a sclerotic phimosis of the prepuce, which it may not be possible to retract, together with inflammation and sclerosis of the mucocutaneous surface of the prepuce and glans penis. Stenosis and occasionally obliteration of the external meatal orifice may occur in severe cases. Although most commonly recognised in adult men it is a common cause of acquired phimosis in boys.",Balanitis xerotica obliterans,,Lichen sclerosus of penis; Balanitis xerotica obliterans; Penile lichen sclerosus
EB61,Morphoea,,"A group of related diseases of poorly understood aetiology affecting principally skin and subcutaneous tissue and characterised by variable fibrosis, sclerosis and cutaneous atrophy.",,,
EB61.0,Plaque morphoea,,"The commonest form of morphoea which presents as indurated waxy plaques, often with a violaceous border and commonly affecting the trunk, especially in the submammary folds and around the waist. The cause is unknown. It is commoner in women than men.",Circumscribed scleroderma,,Plaque morphoea; Circumscribed scleroderma; localised scleroderma; plaque morphea
EB61.1,Linear morphoea,,"Linear morphoea is a form of morphoea which usually presents in childhood or adolescence and is usually unilateral, affecting a limb with a linear induration of skin, subcutis and occasionally underlying muscle and bone. It may also affect the scalp and forehead (""en coup de sabre"") producing a depressed scar likened to a healed sabre wound, with sclerosis of the skin and alopecia of affected scalp.",,,Linear morphoea; Linear scleroderma; Morphoea en coup de sabre
EB90,Dermatoses resulting from disturbed metabolic processes,,"This group comprises dermatoses where abnormal quantities of biological material accumulate in the skin. The effects of such accumulations depend on the particular material involved. Examples include lipid, mucin, amyloid, porphyrins and calcium.",,,Dermatoses resulting from disturbed metabolic processes
EB90.0,Diabetic skin lesions,,Unspecified skin changes attributable to diabetes.,,,Diabetic skin lesions; Diabetic dermopathy; Diabetic bullae
EB90.1,Cutaneous mucinosis,,Skin disorders characterised by accumulation of mucin in the skin,,,Cutaneous mucinosis; Mucinosis of skin
EB90.10,Pretibial myxoedema,,"Pretibial myxoedema is a form of diffuse cutaneous mucinosis in which there is an accumulation of excess glycosaminoglycans, especially hyaluronic acid, in the dermis and subcutis. It is most commonly seen on the shins (pretibial areas) but does occur elsewhere on the lower extremities. It manifests as violaceous or brownish, firm, non-pitting, asymmetrical nodules or plaques or nodules which tend to coalesce to produce extensive areas of induration with a ""peau d'orange"" (orange peel) appearance.
It is nearly always associated with autoimmune thyroiditis (Graves disease) and may be associated with finger clubbing (acropachy) and exophthalmos (thyroid eye disease).",,,Pretibial myxoedema
EB90.11,Lichen myxoedematosus,,"Localised lichen myxedematosus is a group of skin diseases characterised by the development of papules, nodules and/or plaques with mucin deposits and a variable degree of fibrosis in the absence of thyroid disease. The group comprises five sub-forms: nodular lichen myxedematosus, discrete papular lichen myxedematosus, papular mucinosis of infancy, acral persistent papular mucinosis and self-healing papular mucinosis.",,,Lichen myxoedematosus; Papular mucinosis; Scleromyxoedema; Arndt-Gottron syndrome; Atypical lichen myxoedematosus; generalised papular and sclerodermoid lichen myxoedematosus
EB90.12,Reticular erythematous mucinosis,,Reticular erythematous mucinosis comprises areas of reticular infiltrated erythema affecting particularly the upper anterior chest wall. Histologically there is a mucinous and chronic inflammatory cell infiltrate in the dermis. It occurs most frequently in women in middle years of life. The aetiology is not understood though exposure to sunlight may play a part.,,,Reticular erythematous mucinosis
EB90.2,Cutaneous or subcutaneous xanthomata,,"An abnormal accumulation of lipid in the skin or soft tissues, most frequently due to an associated dyslipidaemia.",,Benign cephalic histiocytosis,
EB90.20,Plane xanthoma,,"Plane (planar) xanthomata are flat cutaneous xanthomata and contrast with eruptive and tuberous xanthomata which present as papules and nodules. They are often completely macular but may develop into elevated plaques. The commonest type is the xanthelasma of the eyelid but also included is the palmar xanthoma and a less common widespread form, diffuse plane xanthoma, which may be mimicked by a clinically similar disorder associated with paraproteinaemia, diffuse normolipidaemic plane xanthomatosis.",,,Plane xanthoma; Planar xanthoma; Palmar xanthoma; Diffuse dyslipidaemic plane xanthoma
EB90.21,Tuberous xanthoma,,"Tuberous xanthomas are firm yellow-red nodules that occur over sites of pressure: they usually indicate the presence of hyperlipidaemia type 3 (Type III hyperlipoproteinaemia). They start as small xanthomas, usually over the extensor aspects of the elbows and knees, but can develop into quite exuberant exophytic lesions several centimetres in diameter and height. They can develop over other pressure sites particularly the heels and plantar surfaces of the feet.",,,Tuberous xanthoma; Tubero-eruptive xanthoma
EB90.22,Eruptive xanthoma,,"Eruptive xanthomata manifest as crops of small yellow papules which erupt in large numbers over extensor surfaces, particularly the buttocks, back, legs and arms. They are associated with severe hypertriglyceridaemia and may be associated with uncontrolled diabetes mellitus.",,,Eruptive xanthoma
EB90.23,Tendinous xanthoma,,"Tendinous xanthomata manifest most commonly as subcutaneous nodules attached to the extensor tendons over the knuckles or the Achilles tendon, though other tendons can sometimes be affected. They are most frequently seen in familial hypercholesterolaemia but may also be associated with secondary hypercholesterolaemia due to prolonged cholestasis.",,,Tendinous xanthoma
EB90.3,Porphyria or pseudoporphyria affecting the skin,,Skin disorders resulting from or simulating disorders due to certain disorders of porphyrin metabolism.,,,Porphyria or pseudoporphyria affecting the skin
EB90.30,Pseudoporphyria,,The development of blistering of exposed skin on the extremities resembling porphyria cutanea tarda without demonstrable abnormalities of porphyrin metabolism.,,,Pseudoporphyria; Drug-induced pseudoporphyria; Pseudoporphyria due to excessive exposure to UV radiation; Haemodialysis-associated pseudoporphyria; Pseudoporphyria associated with renal haemodialysis
EB90.4,Calcification of skin or subcutaneous tissue,,A heterogeneous group of disorders which result in deposition of calcium in skin and soft tissues.,,,Calcification of skin or subcutaneous tissue
EB90.40,Dystrophic calcification of the skin of uncertain or unspecified aetiology,,Abnormal deposition of calcium in the skin and subcutaneous tissues of unknown (idiopathic) or unspecified cause.,Calcinosis cutis,,Dystrophic calcification of the skin of uncertain or unspecified aetiology; Calcinosis cutis of uncertain or unspecified aetiology; Osteoma cutis; Cutaneous ossification; Subepidermal calcified nodule; Calcinosis cutis; Cutaneous calcification; Subcutaneous calcification; bone metaplasia in skin; Calcinosis cutis circumscripta; Calcinosis cutis generalisata
EB90.41,Calcific panniculitis,,"Calcific panniculitis presents as discrete, firm subcutaneous masses, often affecting the thighs and hips. It is strongly associated with hyperparathyroidism, particularly in the context of chronic renal failure. It may occur in conjunction with but is clinically distinct from calcific arteriolopathy (calciphylaxis).",,,Calcific panniculitis; Benign nodular calcification; Calcifying panniculitis; Metastatic calcinosis cutis
EB90.42,Calcific arteriolopathy,,"Calcific arteriolopathy (calciphylaxis) is a life-threatening vasculopathic disorder characterised by painful cutaneous ischaemia and infarction due to calcification, intimal fibroplasia, and thrombosis of subcutaneous arterioles. It is most commonly associated with end-stage kidney disease or renal transplantation, particularly in the context of longstanding diabetes mellitus. Affected skin, commonly on the hips and thighs, appears mottled, grey and devitalized before progressing to full thickness infarction and deep ulceration. These changes may be accompanied by indurated subcutaneous plaques indicating an underlying calcifying panniculitis. The condition may be but is not always associated with hyperparathyroidism or an elevated calcium-phosphate product.",Calciphylaxis,,Calcific arteriolopathy; Calciphylaxis; calcific arteriopathy; Calcific uraemic arteriolopathy; uraemia-associated calciphylaxis; Calcific uraemic arteriolopathy in chronic kidney disease; Non-uraemic calcific arteriolopathy; Calciphylaxis not associated with uraemia; Non-uraemic calciphylaxis
EC10,Genetic syndromes with poikiloderma,,"Hereditary syndromes in which poikiloderma (cutaneous pigmentation, atrophy and telangiectasia) is a conspicuous feature.",,,"Genetic syndromes with poikiloderma; Poikiloderma with neutropaenia; Poikiloderma with neutropaenia, Clericuzio type; Hereditary sclerosing poikiloderma; Hereditary sclerosing poikiloderma (MIM 173700); Hereditary sclerosing poikiloderma, Weary type; Hereditary sclerosing poikiloderma with cardiac anomalies; Hereditary sclerosing poikiloderma with tendon and pulmonary involvement; Congenital or hereditary poikiloderma of uncertain or unspecified type"
EC20,Genetic disorders of keratinisation,,Heritable disorders characterised by abnormal epidermal keratinization. They include the ichthyoses and palmoplantar keratodermas.,,,Genetic disorders of keratinisation
EC20.0,Non-syndromic ichthyosis,,Hereditary ichthyoses with clinical manifestations limited to the integument.,,,Non-syndromic ichthyosis
EC20.00,Ichthyosis vulgaris,,"Ichthyosis vulgaris accounts for 95% of all cases of hereditary ichthyosis. It is an autosomal dominant condition due to filaggrin gene mutations. At birth the skin may appear normal but it gradually becomes dry, rough and scaly, with most signs and symptoms appearing by the age of 5. Ichthyosis vulgaris can affect all parts of the skin surface including the face and scalp though the limb flexures are usually spared. Hyperlinearity of the palms is a characteristic feature. It is closely associated with the development of atopic eczema.",,,Ichthyosis vulgaris
EC20.01,X-linked ichthyosis,,"X-linked ichthyosis is an X-linked recessive genodermatosis associated with steroid sulfatase deficiency and elevated plasma cholesterol sulfate. Generalised scaling is present at or shortly after birth, most prominently over the extremities, neck, trunk, and buttocks. It occurs only in males and may be associated with testicular disease and corneal opacities.",,,X-linked ichthyosis; Sex-linked ichthyosis; X-linked ichthyosis with steryl-sulfatase deficiency; X-linked recessive ichthyosis
EC20.02,Autosomal recessive congenital ichthyosis,,A heterogeneous group of genetically-determined ichthyoses with autosomal recessive inheritance.,,,Autosomal recessive congenital ichthyosis; Congenital non-bullous ichthyosiform erythroderma; Congenital ichthyotic ichthyosis; Lamellar ichthyosis; Collodion baby; Congenital lamellar ichthyosis; Harlequin ichthyosis; Harlequin colour change syndrome; Self-healing collodion baby; Acral self-healing collodion baby; Bathing suit ichthyosis
EC20.03,Keratinopathic ichthyoses,,Heritable ichthyoses resulting from mutations in keratin genes.,,,"Keratinopathic ichthyoses; Epidermolytic ichthyosis; Bullous congenital ichthyosiform erythroderma of Brocq; Congenital bullous ichthyosiform erythroderma; Epidermolytic hyperkeratosis; Superficial epidermolytic ichthyosis; Ichthyosis bullosa of Siemens; Annular epidermolytic ichthyosis; Autosomal recessive epidermolytic ichthyosis; Autosomal recessive epidermolytic hyperkeratosis; Naevoid epidermolytic ichthyosis; Ichthyosis Curth-Macklin; Ichthyosis hystrix, Curth-Macklin type"
EC20.1,Hereditary skin peeling,,A group of uncommon heritable disorders characterised by abnormal skin peeling,,,"Hereditary skin peeling; Generalised non-inflammatory peeling skin syndrome; Peeling skin syndrome, type A; Generalised inflammatory peeling skin syndrome; Peeling skin syndrome, type B; Acral skin peeling syndrome; APSS"
EC20.2,Hereditary acantholytic dermatoses,,A group of heritable disorders characterised by epidermal acantholysis and loss of epidermal integrity.,Darier disease; Hailey-Hailey disease,,Hereditary acantholytic dermatoses; Darier disease; Darier disease (MIM 124200); Darier-White disease; Dyskeratosis follicularis; Keratosis follicularis; Acrokeratosis verruciformis of Darier; Hailey-Hailey disease; Benign familial pemphigus; Gougerot-Hailey-Hailey disease
EC20.3,Hereditary palmoplantar keratodermas,,Heritable disorders of keratinisation of the skin of the palms and soles.,,,
EC20.30,Diffuse palmoplantar keratodermas,,Palmoplantar keratoderma in which there is confluent epidermal thickening affecting the palms and soles.,,,Diffuse palmoplantar keratodermas; Non-syndromic diffuse palmoplantar keratodermas; Diffuse epidermolytic palmoplantar keratoderma; Vörner-Thost palmoplantar keratoderma; Diffuse non-epidermolytic palmoplantar keratoderma; Tylosis; Unna palmoplantar keratoderma; Mal de Meleda; Keratosis palmoplantaris transgrediens of Siemens; Meleda disease; Nagashima-type palmoplantar keratoderma; Keratolytic winter erythema; Oudtshoorn disease; Syndromic diffuse palmoplantar keratodermas; Papillon-Lefèvre syndrome; Cathepsin C deficiency; Congenital palmoplantar or perioral keratoderma; Olmsted syndrome; Curly hair – acral keratoderma – caries syndrome; CHAC syndrome - [Curly hair - acral keratoderma - caries] syndrome; CHACS - [Curly hair – acral keratoderma – caries syndrome]; Palmoplantar keratoderma with scleroatrophy of the extremities; Huriez palmoplantar keratoderma; Palmoplantar keratoderma-sclerodactyly syndrome; Sclerotylosis; Connexin palmoplantar keratoderma with sensorineural deafness; Cicatrizing palmoplantar keratoderma with hearing loss (Vohwinkel); Congenital deafness with keratopachydermia or constrictions of fingers or toes; Vohwinkel keratoderma (MIM 124500); Loricrin palmoplantar keratoderma with ichthyosis; Vohwinkel syndrome - ichthyosis; Keratoderma hereditarium mutilans - ichthyosis; Mutilating keratoderma with ichthyosis; Palmoplantar keratoderma – digital clubbing – acro-osteolysis; Bureau-Barrière-Thomas palmoplantar keratoderma
EC20.31,Focal palmoplantar keratodermas,,Palmoplantar keratoderma in which there is focal epidermal thickening with areas of normal intervening palmar and plantar skin.,,,Focal palmoplantar keratodermas; Non-syndromic nummular or linear palmoplantar keratodermas; Striate palmoplantar keratoderma; Brunauer-Fuhs-Siemens keratoderma; Keratoderma palmoplantaris striata; Nummular palmoplantar keratoderma; Hereditary painful callosities; Keratosis palmoplantaris nummularis; Syndromic nummular or linear palmoplantar keratodermas; Palmoplantar keratoderma – oral leukokeratosis – oesophageal carcinoma; Howel-Evans syndrome; Tylosis with oesophageal cancer; Papillomatoverrucous palmoplantar keratoderma – dysplastic dentition; Jakac-Wolf keratoderma; Hypotrichosis – acro-osteolysis – onychogryphosis – palmoplantar keratoderma – periodontitis syndrome; HOPP - [Hypotrichosis – acro-osteolysis – onychogryphosis – palmoplantar keratoderma – periodontitis] syndrome
EC20.32,Papular palmoplantar keratodermas,,Palmoplantar keratoderma characterised by the presence of multiple small discrete hyperkeratotic papules involving palmar and plantar skin.,,,"Papular palmoplantar keratodermas; Punctate palmoplantar keratoderma; Buschke-Fischer-Brauer keratoderma; Keratoderma punctata palmaris et plantaris; keratosis punctata; Punctate keratoderma of the palmar creases; Filiform palmoplantar keratoderma; Music-box spine keratoderma; Spiny keratoderma; Punctate palmoplantar keratoderma, type 1; Brauer-Buschke-Fischer; Keratoderma punctata; PPKP1 - [Punctate palmoplantar keratoderma, type 1] (MIM 148600); Punctate palmoplantar keratoderma, type 2; PPPK2 - [Punctate palmoplantar keratoderma, type 2]; Porokeratosis of Mantoux; Porokeratosis palmaris et plantaris disseminata; Marginal papular palmoplantar keratoderma; Acrokeratoelastoidosis of Costa; Focal acral hyperkeratosis"
EC21,Genetic defects of hair or hair growth,,,,,
EC21.0,Genetic defects of the hair shaft,,,,Menkes' kinky hair syndrome,Genetic defects of the hair shaft; Genetic defects of the hair shaft with increased fragility; Monilethrix; Beaded hair; Pili torti; Twisted hair; Genetic defects of the hair shaft without increased fragility; Uncombable hair syndrome; Cheveux incoiffables; Pili trianguli et canaliculi; Spun-glass hair; Woolly hair; Pseudomonilethrix; Pili annulati; Ringed hair; Loose anagen syndrome; Loose anagen hair syndrome; Genetic abnormalities of hair colour; Familial premature canities; Familial premature greying of the hair; Familial poliosis
EC21.1,Genetic syndromes with abnormalities of the hair shaft,,,,,Genetic syndromes with abnormalities of the hair shaft; Björnstad syndrome; Crandall syndrome; Deafness - pili torti - hypogonadism; Trichothiodystrophy; Trichorrhexis nodosa syndrome; Pollitt syndrome; Trichothiodystrophy-neurocutaneous syndrome; Skin fragility-woolly hair syndrome; Desmoplakin deficiency; EBS-desmoplakin
EC21.2,Hereditary alopecia or hypotrichosis,,Genetically-determined absence or sparsity of hair.,,,Hereditary alopecia or hypotrichosis; Atrichia congenita; Alopecia universalis congenita; Atrichia with keratin cysts; Atrichia with papular lesions; Hereditary generalised hypotrichosis; Hypotrichosis 1 (MIM605389); generalised hypotrichosis simplex; Hereditary hypotrichosis of scalp; Hypotrichosis 2; Hypotrichosis simplex of scalp; Marie Unna congenital hypotrichosis; HYPT4 - [Hypotrichosis ] (MIM 146550); Hypotrichosis 4 (MIM 146550); Marie Unna hypotrichosis; Ciliary or superciliary hypotrichosis
EC21.3,Genetic syndromes with alopecia or hypotrichosis,,Hereditary syndromes in which sparse or absent hair is a component,,,Genetic syndromes with alopecia or hypotrichosis
EC21.4,Genetically-determined hypertrichosis,,Increased non-androgen-dependent hair growth due to genetic abnormality,,,Genetically-determined hypertrichosis
EC22,Genetic defects of nails or nail growth,,,,,Genetic defects of nails or nail growth
EC22.0,Inherited deformities of nails,,Genetically-determined abnormalities of nail development.,,,"Inherited deformities of nails; Hereditary koilonychia; NDNC2 - [nail disorder, nonsyndromic, congenital 2] (MIM 149300); Spoon nails (inherited); congenital koilonychia; Hereditary trachyonychia; NDNC1 - [nail disorder, nonsyndromic, congenital 1] (MIM161050); Twenty nail dystrophy; Hereditary distal onycholysis; NDNC5 - [nail disorder, nonsyndromic, congenital 5] (MIM 164800); Partial onycholysis with scleronychia; Hereditary brachyonychia; Racquet nails; Hereditary onychodysplasia; Isolated congenital onychodysplasia; NDNC7 - [nail disorder, nonsyndromic, congenital 7] (MIM 605779); Hereditary leukonychia; Congenital leukonychia; NDNC3 - [nail disorder, nonsyndromic, congenital 3] (MIM 151600); Porcelain nails; True leukonychia; Total leukonychia; Subtotal leukonychia; Other specified isolated inherited deformity of nails; Hereditary anonychia; Congenital absence of nails; Congenital anonychia"
EC23,Genetic disorders of skin pigmentation,,"Genetic disorders of the skin characterised by disordered pigmentation, including albinism and inherited forms of lentiginosis.",,,
EC23.0,Non-syndromic genetically-determined hypermelanosis or lentiginosis,,,,,Non-syndromic genetically-determined hypermelanosis or lentiginosis; Familial progressive hyperpigmentation; Familial generalised lentiginosis; Inherited patterned lentiginosis; Centrofacial lentiginosis; Familial multiple café-au-lait macules; Café-au-lait spots syndrome; NF6 - [Neurofibromatosis type 6]; Neurofibromatosis type 6; Dowling-Degos disease; Reticulate pigmented anomaly of the flexures; Galli-Galli disease; Hypermelanotic pigmentary mosaicism; Linear or whorled naevoid hypermelanosis; Segmental lentiginosis; Partial unilateral lentiginosis
EC23.1,Syndromic genetically-determined hypermelanosis or lentiginosis,,,,,Syndromic genetically-determined hypermelanosis or lentiginosis; Gastrocutaneous syndrome; Watson syndrome; Café-au-lait macules with pulmonary stenosis
EC23.2,Albinism or other specified genetically-determined hypomelanotic disorders,,"A large group of heritable disorders in which cutaneous melanin production is reduced or absent, mainly as the result of defects in enzymes required for normal melanin biosynthesis.",,,Albinism or other specified genetically-determined hypomelanotic disorders
EC23.20,Oculocutaneous albinism,,"Oculocutaneous albinism is a genetically heterogeneous congenital disorder characterised by decreased or absent pigmentation in the hair, skin, and eyes.",,,"Oculocutaneous albinism; OCA - [Oculocutaneous albinism]; Oculocutaneous albinism type 1A; Albino; OCA1A - [Oculocutaneous albinism type 1A]; Tyrosinase-negative oculocutaneous albinism; Oculocutaneous albinism type 1B; OCA1B - [Oculocutaneous albinism type 1B]; Yellow oculocutaneous albinism; Oculocutaneous albinism, Amish type; Minimal pigment oculocutaneous albinism; Platinum oculocutaneous albinism; Temperature sensitive oculocutaneous albinism; OCA1-TS - [Temperature-sensitive oculocutaneous albinism]; Oculocutaneous albinism type 2; OCA2 - [Oculocutaneous albinism type 2]; Tyrosinase-positive oculocutaneous albinism; Brown oculocutaneous albinism; Oculocutaneous albinism type 3; OCA3 - [Oculocutaneous albinism type 3]; Red oculocutaneous albinism; Rufous oculocutaneous albinism; Xanthism; Xanthous oculocutaneous albinism; Oculocutaneous albinism type 4; OCA4 - [Oculocutaneous albinism type 4]; Hermansky-Pudlak syndrome; Albinism with haemorrhagic diathesis and pigmented reticuloendothelial cells; HPS - [Hermansky-Pudlak syndrome]; Hermansky-Pudlak syndrome type 7; HPS7 - [Hermansky-Pudlak syndrome type 7] (MIM 614076); Hermansky-Pudlak syndrome type 8; HPS8 - [Hermansky-Pudlak syndrome type 8] (MIM 614077); Hermansky-Pudlak syndrome type 9; Hermansky-Pudlak syndrome with neutropaenia; HPS 2 - [Hermansky-Pudlak syndrome type 2] (MIM 608233); Hermansky-Pudlak syndrome type 2; Hermansky-Pudlak syndrome with pulmonary fibrosis; Hermansky-Pudlak syndrome without pulmonary fibrosis; HPS - [Hermansky-Pudlak syndrome] without pulmonary fibrosis; Chédiak-Higashi syndrome; Béguez César syndrome; Chediak-Higashi-Steinbrinck syndrome; Chediak-Steinbrinck syndrome; Steinbrinck anomaly; Oculocerebral syndrome with hypopigmentation; Cross syndrome"
EC30,Epidermolysis bullosa simplex,,Epidermolysis bullosa simplex is the name given to a heterogeneous group of genetically-determined defects in epidermal cell-cell adhesion. These give rise to blistering in response to frictional and shearing stresses.,,,"Epidermolysis bullosa simplex; Epidermolytic epidermolysis bullosa; Suprabasal epidermolysis bullosa simplex; Suprabasal EBS; Acantholytic epidermolysis bullosa; EBS-acanth; LAEB; LAEB - [lethal acantholytic epidermolysis bullosa] due to desmoplakin deficiency (MIM 609638); Lethal acantholytic epidermolysis bullosa; Epidermolysis bullosa simplex superficialis; EBS - [epidermolysis bullosa simplex] superficialis; EBSS - [epidermolysis bullosa simplex superficialis]; Ectodermal dysplasia – skin fragility syndrome; EBS-plakophilin; ED – SF - [Ectodermal dysplasia – skin fragility] syndrome (MIM 604536); Plakophilin 1 deficiency; Skin fragility - ectodermal dysplasia syndrome; Skin fragility - plakoglobin deficiency; EBS-plakoglobin; Basal epidermolysis bullosa simplex; Basal EBS - [basal epidermolysis bullosa simplex]; Autosomal dominant basal epidermolysis bullosa simplex; Epidermolysis bullosa simplex, localised; Epidermolysis bullosa simplex, Weber-Cockayne; localised EBS- [epidermolysis bullosa simplex]; Epidermolysis bullosa simplex with mottled pigmentation; EBS - [epidermolysis bullosa simplex] with mottled pigmentation; EBS-MP - [epidermolysis bullosa simplex with mottled pigmentation]; Epidermolysis bullosa simplex, Ogna; EBS, Ogna - [epidermolysis bullosa simplex, Ogna]; EBS-Og - [epidermolysis bullosa simplex, Ogna]; Epidermolysis bullosa simplex, generalised severe; EBS - [epidermolysis bullosa simplex] Dowling-Meara; EBS-DM - [generalised epidermolysis bullosa simplex, Dowling-Meara]; EBS-gen sev - [epidermolysis bullosa simplex generalised type]; Epidermolysis bullosa herpetiformis; Epidermolysis bullosa simplex, generalised intermediate; EBS - [epidermolysis bullosa simplex] non-Dowling-Meara; EBS, gen-nDM - [generalised epidermolysis bullosa simplex, non-Dowling-Meara]; EBS-gen intermed; Autosomal recessive basal epidermolysis bullosa simplex; Epidermolysis bullosa simplex, migratory circinate; EBS - [epidermolysis bullosa simplex] migratory circinate; Epidermolysis bullosa simplex with muscular dystrophy; EBS - [epidermolysis bullosa simplex] with muscular dystrophy; EBS-MD - [epidermolysis bullosa simplex with muscular dystrophy]; Epidermolysis bullosa simplex with limb-girdle muscular dystrophy; Epidermolysis bullosa simplex with pyloric atresia; EBS - [epidermolysis bullosa simplex] with pyloric atresia; EBS-PA - [epidermolysis bullosa simplex with pyloric atresia]; Autosomal recessive epidermolysis bullosa simplex due to BP230 deficiency; EBS - [epidermolysis bullosa simplex] new subtype; EBS - [epidermolysis bullosa simplex] other specified autosomal recessive; EBS-AR BP230; Epidermolysis bullosa simplex, autosomal recessive due to exophilin 5 deficiency; EBS - [epidermolysis bullosa simplex] autosomal recessive; EBS-AR - [epidermolysis bullosa simplex, autosomal recessive]; EBS-AR exophilin 5; Epidermolysis bullosa simplex, autosomal recessive keratin 14 deficiency; EBS-AR K14 - [epidermolysis bullosa simplex - autosomal recessive keratin 14]"
EC31,Junctional epidermolysis bullosa,,Junctional (lucidolytic) epidermolysis bullosa is due to defects at the level of the lamina lucida of the epidermal basement membrane. The generalised severe form (Herlitz) is associated with widespread mucosal involvement of internal organs and has a high mortality in infancy.,,,"Junctional epidermolysis bullosa; JEB - [junctional epidermolysis bullosa]; Junctional EB - [epidermolysis bullosa]; Lucidolytic epidermolysis bullosa; Junctional epidermolysis bullosa, generalised types; Junctional epidermolysis bullosa, generalised severe; Epidermolysis bullosa letalis; Herlitz junctional epidermolysis bullosa gravis; Herlitz syndrome; JEB-H - [junctional epidermolysis bullosa, Herlitz]; JEB-gen sev - [junctional epidermolysis bullosa, generalised severe]; Junctional epidermolysis bullosa, generalised intermediate type; GABEB - [generalised atrophic benign epidermolysis bullosa]; JEB - [junctional epidermolysis bullosa] non-Herlitz, generalised; JEB-gen intermed - [junctional epidermolysis bullosa]; JEB-nH gen - [junctional epidermolysis bullosa, non-Herlitz, generalised]; generalised atrophic benign epidermolysis bullosa; Junctional epidermolysis bullosa with pyloric atresia; JEB - [junctional epidermolysis bullosa] with pyloric atresia; JEB-PA - [junctional epidermolysis bullosa with pyloric atresia]; Junctional epidermolysis bullosa, late onset; Epidermolysis bullosa progressiva; JEB - [junctional epidermolysis bullosa] late onset; JEB-LO - [junctional epidermolysis bullosa late onset]; Junctional epidermolysis bullosa with respiratory and renal involvement; Junctional epidermolysis bullosa, localised types; Junctional epidermolysis bullosa, localised; JEB - [junctional epidermolysis bullosa] non-Herlitz, localised; JEB-loc - [junctional epidermolysis bullosa, localised; JEB-nH loc - [junctional epidermolysis bullosa, non-Herlitz, localised]; Junctional epidermolysis bullosa inversa; JEB - [junctional epidermolysis bullosa] inversa; JEB-inv - [junctional epidermolysis bullosa inversa]; Junctional epidermolysis bullosa, LOC; JEB-LOC - [junctional epidermolysis bullosa laryngo-onycho-cutaneous] syndrome; LOC - [laryngo-onycho-cutaneous] syndrome; LOGIC; Laryngo-onycho-cutaneous syndrome; Shabbir syndrome"
