Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
GA30.2,Postmenopausal atrophic vaginitis,,"A condition of the vagina, caused by decreased oestrogen levels during the menopausal period. This condition is characterised by inflammation of the vagina and outer urinary tract, thinning and drying of the vaginal tissues, decreased lubrication, vaginal burning or dryness, shortening and tightening of the vaginal canal, or urinary incontinence after menopause.",,States associated with artificial menopause,Postmenopausal atrophic vaginitis; Senile atrophic vaginitis; atrophic vaginitis; atrophy of vagina; senile vaginitis; vaginal atrophy
GA30.3,States associated with artificial menopause,,Any condition caused by the artificial cessation of menstruation induced by surgical or pharmacological effects.,,,States associated with artificial menopause; Post artificial-menopause syndrome; artificial menopause; artificial menopause state; postartificial menopausal syndrome; Postsurgical menopause; surgical menopause
GA30.4,Menopausal hot flush,,"A condition affecting females, caused by hormonal changes associated with menopause. This condition is characterised by recurrent and transient periods of flushing, sweating, and a systemic sensation of heat. This condition may also present with palpitations, anxiety, or periods of heat followed by chills.",,,Menopausal hot flush; Hot flush
GA30.5,Menopausal osteoporosis,,,,,Menopausal osteoporosis
GA30.6,Premature ovarian failure,,"Menopause occurring spontaneously before 40 years of age, generally resulting in secondary amenorrhea although some women may exhibit intermittent ovarian function and ovulation, with a minority conceiving and delivering a pregnancy. POF/POI occurs mostly without a known cause, but can be caused by the following conditions: numerical and structural chromosomal abnormalities, Fragile X (FMR1) premutations, autoimmune disorders, radiation therapy, chemotherapy, galactosemia, and other rare enzyme defects or mutations. To be subdivided in 4 categories according to cause: congenital, acquired, iatrogenic and unknown",,Isolated gonadotropin deficiency; Postprocedural ovarian failure,Premature ovarian failure; POF - [premature ovarian failure]; female hypergonadotropic hypogonadism; hypergonadotrophic ovarian failure; ovarian failure; ovarian secretion suppression; ovary hyposecretion; ovary secretion deficiency; premature menopause NOS; premature ovarian insufficiency; primary female hypogonadism; primary ovarian insufficiency; Acquired premature ovarian failure; Iatrogenic premature ovarian failure; Premature ovarian failure of unknown origin; primary ovarian failure NOS; Congenital Premature ovarian failure; Decreased oestrogen; Female hypogonadism syndrome; ovarian hypogonadism; Hypofunction of ovary; Insufficiency of ovary
GA31,Female infertility,,Disease of the reproductive system defined by the failure to achieve a clinical pregnancy after 12 months or more of regular unprotected sexual intercourse.,inability to achieve a pregnancy,Male infertility; relative infertility,
GA31.0,Primary female infertility,,Infertility in a woman who has never had a clinical pregnancy,,,
GA31.00,Primary female infertility of uterine origin,,"Female infertility caused by uterine abnormalities on the level of the endometrium or myometrium, with more detailed description classified elsewhere, i.e. under genitourinary infections, STDs and noninflammatory benign gynaecological disease",,,Primary female infertility of uterine origin; infertility of uterine origin NOS; Female infertility associated with congenital anomaly of uterus; infertility associated with congenital anomaly of uterus; Nonimplantation of ovum; nonimplantation female infertility
GA31.01,Primary female infertility of tubal origin,,"Female infertility caused by dysfunction of one or both fallopian tubes, usually related to pelvic adhesions or occurring after pelvic surgery, with or without hydrosalpinx",,,Primary female infertility of tubal origin; infertility of tubal origin NOS; Fallopian tube occlusion; Nonpatent fallopian tube; blocked fallopian tube; fallopian tube obstruction; noninsufflation of fallopian tube; obliteration of fallopian tube; occlusion of oviduct; stricture of fallopian tube; Acquired atresia of fallopian tube; acquired atresia of oviduct; Female infertility due to congenital anomaly of fallopian tube; female infertility associated with anomaly of fallopian tube; infertility associated with congenital anomaly of tube; primary female infertility associated with congenital anomaly of tube
GA31.1,Secondary female infertility,,Infertility in a woman who has had at least one clinical pregnancy,,,
GA31.10,Secondary female infertility of uterine origin,,,,,Secondary female infertility of uterine origin
GA31.11,Secondary female infertility of tubal origin,,,,,Secondary female infertility of tubal origin
GA32,Complications associated with medically assisted reproduction,,Any complication caused by or subsequent to any intervention used to achieve pregnancy by artificial or partially artificial means.,,,
GA32.0,Ovarian hyperstimulation syndrome,,"A disease of the endocrine system, caused by elevated human chorionic gonadotropin hormone, commonly after the use of injectable fertility treatments. This disease is characterised by ovarian enlargement, and hemodynamic or metabolic complications. This disease may also present with abdominal pain, abdominal bloating, or weight gain depending on graded symptoms.",Hyperstimulation of ovaries associated with induced ovulation,,Ovarian hyperstimulation syndrome; Hyperstimulation of ovaries associated with induced ovulation; OHSS - [Ovarian hyperstimulation syndrome]; hyperstimulation of ovaries NOS
GA32.1,Bleeding after egg retrieval,,"Significant bleeding after egg retrieval requiring hospitalization for blood transfusion, surgical intervention, clinical observation or other medical procedure",,,Bleeding after egg retrieval
GA32.2,Infection associated with medically assisted reproduction,,Significant genital or pelvic infection occurring after egg retrieval or other treatment with medically assisted reproduction,,,Infection associated with medically assisted reproduction; infection associated with artificial insemination
GA32.3,Complications of attempted embryo transfer or medically assisted insemination,,Any complication caused by or subsequent to any attempted embryo transfer or medically assisted sperm insemination procedure.,,,Complications of attempted embryo transfer or medically assisted insemination; complications of attempted introduction of fertilized ovum following in vitro fertilization
GA33,Recurrent pregnancy loss,,,,currently pregnant; with current abortion,Recurrent pregnancy loss; Investigation or care of habitual aborter in a nonpregnant woman; RPL - [recurrent pregnancy loss]; habitual aborter; habitual or recurrent aborter without current pregnancy; recurrent aborter; recurrent miscarriage; relative infertility
GA34,Female pelvic pain associated with genital organs or menstrual cycle,,"A symptom affecting females, characterised by pain in the pelvic region associated with any of the genital organs or the menstrual cycle.",,Chronic primary visceral pain; Chronic secondary visceral pain,
GA34.0,"Pain related to vulva, vagina or pelvic floor",,"A condition affecting females, characterised by any type of pain associated with the vulva, vagina, and pelvic floor tissues, either during sexual intercourse, physical activity, or rest.",,Chronic primary visceral pain; Chronic secondary visceral pain; Female pelvic pain; Female dyspareunia,
GA34.00,Vulval pain,,"A symptom of vulval pain affecting females, caused by trauma, infection, injury, inflammation, or hypersensitivity of the nerve fibres. This symptom is characterised by any type of pain in the vulva, during sexual intercourse, physical activity, or rest.",,Chronic primary visceral pain; Chronic secondary visceral pain,Vulval pain
GA34.01,Perineal pain,,"A symptom of perineal pain affecting females, caused by trauma, infection, injury, inflammation, or hypersensitivity of the nerve fibres. This symptom is characterised by any type of pain in the area between the posterior lip of the vaginal introitus and the anus, during sexual intercourse, physical activity, or rest.",,Chronic primary visceral pain; Chronic secondary visceral pain,Perineal pain; female perineal pain; female perineum pain; perineum pain
GA34.02,Vulvodynia,,"Vulvodynia describes a chronic sensation of pain, burning or rawness of vulval skin which cannot be ascribed to any specific cause and persists for at least three months. Symptoms may be diffuse and unprovoked (dysaesthetic vulvodynia) or localised, usually to the vulval vestibule, and provoked by touch (vestibulodynia). Dysaesthetic vulvodynia characteristically occurs in postmenopausal women who are often not sexually active: pain is spontaneous and often occurs independently of touch. Vestibulodynia occurs typically in younger women and is characterised by vestibular tenderness to touch, erythema of the vestibular epithelium and secondary dyspareunia.",,,Vulvodynia; Burning sensation of vulva; Vulval pain syndrome; Vulval dysaesthesia syndrome; Dysaesthetic vulvodynia; Vestibulodynia
GA34.1,Vaginal laxity,,,,,Vaginal laxity
GA34.2,Female pelvic pain,,"Pain in the pelvic region in a female associated with any of the genital organs except vulva, vagina or pelvic floor or the menstrual cycle.",,"Pelvic or perineal pain; Bladder pain; Chronic primary bladder pain syndrome; Sexual pain-penetration disorder; Chronic primary visceral pain; Chronic secondary visceral pain; Pain related to vulva, vagina or pelvic floor",
GA34.20,Cyclic pelvic pain,,"A symptom affecting females, caused by gynaecological and physiological aspects associated with the menstrual cycle such as dysmenorrhoea or mittelschmetz. This symptom is characterised by recurrent pain in the pelvis, anterior abdominal wall, lower back, or buttocks, associated with a specific moment or period of time.",,Chronic primary visceral pain; Chronic secondary visceral pain,Cyclic pelvic pain; Mittelschmerz; intermenstrual pain; mid-cycle pain; ovulation pain; ovulatory pain
GA34.21,Noncyclic pelvic pain,,"A symptom affecting females, caused by gynaecological and physiological aspects not associated with the menstrual cycle. This symptom is characterised by chronic pelvic pain in the pelvis, anterior abdominal wall, lower back, or buttocks, not associated with a specific moment or period of time.",,Chronic primary visceral pain; Chronic secondary visceral pain,Noncyclic pelvic pain
GA34.3,Dysmenorrhoea,,"A condition of the genital system affecting females, caused by endometriosis, adenomyosis, ovarian cysts, or may be idiopathic. This condition is characterised by cyclic pelvic pain preceding or accompanying menstruation that interferes with daily activities, lower, umbilical, or suprapubic abdominal pain, such as sharp, throbbing, burning, or shooting pains that may extend to the thighs and lower back.",,,Dysmenorrhoea; essential dysmenorrhea; menorrhalgia; menstrual cramp; menstrual pain; menstrual uterine cramps; painful menses; painful menstruation; period pain; period pain present; uterine cramps NOS; Primary dysmenorrhoea; painful primary menstruation; Secondary dysmenorrhoea; painful secondary menstruation; secondary dysmenorrhea; Congestive dysmenorrhea syndrome; congestive dysmenorrhea
GA34.4,Premenstrual disturbances,,,,,
GA34.40,Premenstrual tension syndrome,,"A syndrome affecting females that is frequently idiopathic. This syndrome is characterised by certain environmental, metabolic, or behavioural factors that occur during the luteal phase of the menstrual cycle, and leads to cyclic emotional, physical, or behavioural symptoms that interfere with an individual's lifestyle. Confirmation is by documentation of specific cyclic symptoms associated with the luteal and menstrual phases of the cycle (from a prospective symptom diary), and evidence of socioeconomic dysfunction.",,Premenstrual dysphoric disorder,Premenstrual tension syndrome; PMT - [premenstrual tension]; premenstrual tension NOS; syndrome of menstruation; Menstrual migraine NOS
GA34.41,Premenstrual dysphoric disorder,,"During a majority of menstrual cycles within the past year, a pattern of mood symptoms (depressed mood, irritability), somatic symptoms (lethargy, joint pain, overeating), or cognitive symptoms (concentration difficulties, forgetfulness) that begin several days before the onset of menses, start to improve within a few days after the onset of menses, and then become minimal or absent within approximately 1 week following the onset of menses. The temporal relationship of the symptoms and luteal and menstrual phases of the cycle should ideally be confirmed by a prospective symptom diary over at least two symptomatic menstrual cycles. The symptoms are severe enough to cause significant distress or significant impairment in personal, family, social, educational, occupational or other important areas of functioning and do not represent the exacerbation of a mental disorder.",PMDD - [premenstrual dysphoric disorder],Premenstrual tension syndrome,Premenstrual dysphoric disorder; Late luteal phase dysphoric disorder; PMDD - [premenstrual dysphoric disorder]
GA34.5,Ovarian remnant syndrome,,"Chronic pelvic pain in a patient after bilateral salpingooophorectomy for severe endometriosis or PID, caused by residual ovarian cortical tissue left in situ after difficult dissection. Symptoms may include lateralizing pelvic pain, often cyclic and associated with genitourinary or gastrointestinal symptoms. Signs may include a tender mass in the lateral region of the pelvis.",,,Ovarian remnant syndrome; ovary retention syndrome; residual ovary syndrome; vestigial remnant of ovary
GA34.6,Female genital pain,,"A symptom of genital pain affecting females that is idiopathic. This symptom is characterised by any type of pain in the genital area tissues, during sexual intercourse, physical activity, or rest.",,Chronic primary visceral pain; Chronic secondary visceral pain,Female genital pain; Ovarian pain; pain of ovary
GA40,Inflammatory dermatoses of the vulva,,,,,Inflammatory dermatoses of the vulva; Plasma cell vulvitis; Zoon vulvitis
GA41,Ulcerative or erosive disorders of the vulva,,,,,Ulcerative or erosive disorders of the vulva
GA41.0,Vulval aphthosis,,Vulval aphthae are vulval ulcers not attributable to infection or other identifiable cause. They typically occur on the medial aspects of the labia minora in young females (second decade of life). They may be associated with fever and malaise or with oral aphthae.,,,Vulval aphthosis; Aphthosis of vulva; Vulval aphthae
GA42,Sensory disturbance of the vulva,,"Disorders characterised by vulval pruritus, dysaesthesia or pain.",,,Sensory disturbance of the vulva
GA42.0,Vulval pruritus,,Intense itching of the external female genitalia.,,,Vulval pruritus; Itching vulva; Pruritus vulvae
GA80,Ulcerative disorders of the penis or scrotum,,,,,Ulcerative disorders of the penis or scrotum
GA80.0,Aphthosis of penis or scrotum,,"Genital aphthosis in men is a non-infective but often painful ulceration of penile, scrotal or perigenital skin. It may be associated with oral ulceration (orogenital aphthosis) or with Behçet disease but may occur on its own. Both genital and orogenital aphthosis may represent formes frustes of Behçet disease.",Genital aphthosis in the male,,Aphthosis of penis or scrotum; Genital aphthosis in the male; male genital aphthosis; male genital organ aphthous ulcer
GA80.1,Ulcer of penis of uncertain nature,,,,Ulceration of penis or scrotum due to Behçet disease; Syphilitic chancre of penis; Penile chancroid; Herpetic ulcer of penis; Penile aphthosis,Ulcer of penis of uncertain nature; Penile ulcer
GA81,Miscellaneous dermatoses of male genitalia,,,,,Miscellaneous dermatoses of male genitalia
GA81.0,Penoscrotal pruritus,,An intense itching sensation that produces the urge to rub or scratch the skin of the scrotum and/or base of the penis to obtain relief.,,,Penoscrotal pruritus; Pruritus scroti; Itching scrotum
GA90,Hyperplasia of prostate,,"A condition of the prostate, caused by an increased rate of cellular division of the glandular and stromal cells. This condition is characterised by enlargement of the prostatic tissue, dysuria, urinary urgency, nocturia, weak urine stream, straining while urinating, incomplete bladder emptying during urination, or increased frequency of urinary tract infection.",Adenofibromatous hypertrophy of prostate,Benign neoplasms of prostate,Hyperplasia of prostate; Adenofibromatous hypertrophy of prostate; BEP - [benign enlargement of prostate]; BPH - [benign prostatic hypertrophy]; Prostatic obstruction NOS; benign hypertrophy of prostate NOS; benign prostatic hyperplasia; benign prostatic hypertrophy; enlargement of prostate; hyperplasia of median bar; hyperplasia of prostate NOS; hypertrophy of median bar; hypertrophy of prostate NOS; median bar; median bar enlargement; median bar fibrosis; median bar of prostate; nodular prostate NOS; nodular prostatic hyperplasia; obstructed prostate; prostate enlargement; prostate hyperplasia; prostate node; prostate nodule; prostatic area hypertrophy; prostatic fibrosis; prostatic hypertrophy; prostatism; prostatomegaly; Adenofibroma of prostate; Adenomyoma of prostate; Chronic prostatic fibrosis; Fibroadenoma of prostate; Myoma of prostate; prostatic myoma; Prostatic myoadenoma
GA91,Inflammatory or other diseases of prostate,,Any disease caused by obstruction of the prostate gland. These diseases are characterised by a build-up of secretions and inflammation of the prostate.,,,
GA91.0,Chronic prostatitis,,"A condition caused by obstruction of the prostate glands. This condition is characterised by inflammation of the prostate gland, dysuria, pollakiuria, urinary urgency, genital pain, lower back pain, abdominal pain, and repeated bladder infections that last for at least three months.",,,Chronic prostatitis; Fibrous prostatitis; Hypertrophic prostatitis; Subacute prostatitis; Chronic bacterial prostatitis; Prostatitis category II; Prostatitis category II (NIH classification); Chronic prostatitis/chronic pelvic pain syndrome; CP/CPPS - [Chronic prostatitis/chronic pelvic pain syndrome]; Prostatitis category III; Prostatitis category III (NIH classification); Inflammatory chronic prostatitis; Prostatitis category IIIa; Prostatitis category IIIa (NIH classification); Non-inflammatory chronic prostatitis; Prostatitis category IIIb; Prostatitis category IIIb (NIH classification)
GA91.1,Abscess of prostate,,"A condition caused by infection with the gram-negative bacteria Neisseria gonorrhoeae and Escherichia coli, or the gram-positive bacteria Staphylococcus aureus or Mycobacterium tuberculosis. This condition is characterised by a focal accumulation of purulent material and neutrophils within or on the prostatic tissue, dysuria, fever, and suprapubic pain. Confirmation is by a transrectal ultrasound to identify size and location of abscess, and a urine sample to identify leukocytes.",,,Abscess of prostate; periprostatic abscess
GA91.2,Prostatocystitis,,"A condition characterised by inflammation of the bladder, bladder neck, prostate, and prostatic urethra.",,,Prostatocystitis; cystitis and prostatitis
GA91.3,Calculus of prostate,,"A condition characterised by a small, solid calcification commonly composed of calcium carbonate or calcium phosphate that is formed in the prostate. This condition may be associated with diabetes mellitus, infection, cancer, iatrogenic factors, or may be idiopathic. Confirmation is by imaging.",Prostatolithiasis,,Calculus of prostate; Prostatolithiasis; prostate calculi; prostatic lithiasis; stone of prostate
GA91.4,Haemorrhage of the prostate,,"A condition of the prostate, caused by ruptured vessel walls in the prostate. This condition is characterised by excessive loss of blood from the prostate.",Bleeding of prostate; prostatic varicosis,,Haemorrhage of the prostate; Bleeding of prostate; congestion and haemorrhage of prostate; congestion of prostate; prostatic haemorrhage; prostatic varicosis
GA91.5,Atrophy of prostate,,"A condition of the prostate, caused by apoptosis of the cells due to diminished cellular proliferation, decreased cellular volume, decreased function, ischemia, malnutrition, disease, mutation, or hormonal changes. This condition is characterised by a partial or complete decrease in size and function of the prostatic tissue.",,,Atrophy of prostate
GA91.6,Low grade intraepithelial lesion of prostate,,"A condition of the prostate, caused by an alteration or mutation in cell growth, or prostatic epithelial cells that are dividing more rapidly than normal epithelium. This condition is characterised by premalignant transformation and abnormal development of the prostatic epithelial tissue.",Low grade prostatic intraepithelial neoplasia,PIN III; high grade PIN; high grade dysplasia of prostate,"Low grade intraepithelial lesion of prostate; Dysplasia of prostate; Low grade PIN - [prostatic intraepithelial neoplasia]; Low grade dysplasia of prostate; Low grade prostatic intraepithelial neoplasia; PIN - [prostatic intraepithelial neoplasia] grade 1 to 2; PIN 1- [prostatic intraepithelial neoplasia grade 1]; Prostatic intraepithelial neoplasia, grade I"
GB00,Hydrocele or spermatocele,,"A condition characterised by an accumulation of serous fluid in the tunica vaginalis testis or along the spermatic cord, and cystic swelling containing fluid and dead spermatozoa of the testicular epididymis, rete testis or efferent ductuli.",,,
GB00.0,Encysted hydrocele,,"A condition of the testis, caused by inflammation or testicular epididymis, obstruction to the venous or lymphatic systems through the cord, or an abnormality during the antenatal period. This condition is characterised by a circumscribed accumulation of fluid in the tunica vaginalis testis or along the spermatic cord.",,,Encysted hydrocele; cyst of hydrocele
GB00.1,Infected hydrocele,,,,,Infected hydrocele; pyocele
GB00.2,Spermatocele,,"A condition characterised by cystic swelling (containing fluid and dead spermatozoa) of the epididymis, rete testis, or efferent ductuli. This condition may be associated with obstruction of the epididymal ducts due to trauma, infection, or an inflammatory process.",,Encysted hydrocele; Infected hydrocele,Spermatocele
GB01,"Torsion of testis, epididymis or appendices",,"Any condition characterised by a partial or complete rotation and an occlusion to the venous or arterial blood supply of the testis, epididymis or testicular appendix.",,,
GB01.0,Torsion of testis,,"A condition of the testes, caused by determinants arising during the antenatal period, or exposure to cold temperatures. This condition is characterised by twisting of the spermatic cord, ischaemia of the testis, severe pain, tenderness, and decreased or absent cremasteric reflex. Confirmation is by imaging.",Torsion of spermatic cord,,Torsion of testis; Torsion of spermatic cord; testicular torsion; torsion of spermatic cord NOS; Torsion of testis with reversible ischemia of the testis; Torsion of testis with testicular necrosis
GB01.1,Torsion of epididymis,,"A condition of the epididymis, caused by determinants arising during the antenatal period. This condition is characterised by twisting of the epididymis around its axis and ischaemia, scrotal pain, or inflammation. This condition may also present with a thickened scrotal wall, a reactive hydrocele, and enlargement of the head of the epididymis. Confirmation is by imaging.",,,Torsion of epididymis
GB01.2,Torsion of hydatids,,"A condition of the testicular appendix, caused by determinants arising during the antenatal period. This condition is characterised by twisting of the hydatid of Morgagni and pedunculated hydatid around its axis and ischaemia, testicular pain, scrotal oedema, and a palpable blue dot discolouration on the scrotum. Confirmation is by imaging.",,,Torsion of hydatids; torsion of appendix epididymis; torsion of appendix testis; torsion of hydatid of Morgagni
GB02,Orchitis or epididymitis,,,,"Inflammatory disorders of scrotum; Inflammatory disorders of spermatic cord, tunica vaginalis or vas deferens",
GB02.0,"Orchitis, epididymitis or epididymo-orchitis with abscess",,"Inflammation of a testis and / or the epididymitis with an associated abscess, a collection of pus (neutrophils) that has accumulated within a tissue because of an inflammatory process in response to either an infectious process or other foreign materials.",,,"Orchitis, epididymitis or epididymo-orchitis with abscess; Abscess of epididymis and testis; epididymo-orchitis with abscess; Abscess of epididymis; epididymitis with abscess; Abscess of testis; orchitis with abscess; testicular abscess"
GB02.1,"Orchitis, epididymitis or epididymo-orchitis without abscess",,"Inflammation of a testis and / or the epididymitis without associated abscess, a collection of pus (neutrophils) that has accumulated within a tissue because of an inflammatory process in response to either an infectious process or other foreign materials.",,,"Orchitis, epididymitis or epididymo-orchitis without abscess; Acute epididymitis; Epididymo-orchitis; didymytis; Inflammation of epididymis; epididymitis; epididymitis NOS; periepididymitis; Inflammation of testis; non-specific orchitis; orchitis; orchitis NOS; periorchitis; testicular inflammation; Gangrene of epididymis; Gangrene of testis; noninfective gangrene of testis; testicular gangrene; Testicular infection; testis infection; Acute viral orchitis without abscess; Acute bacterial orchitis, epididymitis or epididymorchitis without abscess; Chronic bacterial orchitis, epididymitis or epididymorchitis without abscess"
GB03,Atrophy of testis,,"A condition of the testis, caused by apoptosis of the cells due to diminished cellular proliferation, decreased cellular volume, decreased function, ischemia, malnutrition, disease, infection, mutation, or hormonal changes. This condition is characterised by a partial or complete decrease in size and function of the testis tissue.",,,Atrophy of testis; atrophic testicle; atrophy of testicle; testicular atrophy
GB04,Male infertility,,"Any disorder of the reproductive system affecting males, characterised by dysfunctionalities in the ejection of semen or an abnormal absence in the measurable level of sperm in semen.",,,
GB04.0,Azoospermia,,"Any condition of the genital system affecting males, caused by obstruction of the reproductive tract, abnormal hormone levels, testicular failure, or inadequate production of spermatozoa. These conditions are characterised by the absence of a measurable level of sperm cells in semen, and very low levels of fertility. Confirmation is by the absence of spermatozoa in the sediment of a centrifuged sample of ejaculate.",,,Azoospermia; absent sperm; aspermatogenesis; azoospermatism; hypospermatogenesis; infertility due to azoospermia; Postvasectomy azoospermia; Obstructive azoospermia; Azoospermia in aplasia of deferent ducts; Anorchid azoospermia; Other forms of azoospermia
GB05,"Redundant prepuce, phimosis or paraphimosis",,"Several conditions of the foreskin, caused by abnormalities in the prepuce. This condition is characterised by redundant or tight foreskin and lack of retractability of the foreskin or the inability of the foreskin to be reduced.",,,
GB05.0,Redundant prepuce,,"A condition of the foreskin, caused by determinants arising during the antenatal period. This condition is characterised by the presence of excess foreskin tissue.",,,Redundant prepuce; accessory foreskin; accessory prepuce; excessive foreskin; redundant foreskin
GB05.1,Frenulum breve,,"A condition of the frenulum preputii penis, caused by determinants arising during the antenatal period. This condition is characterised by a short frenulum and restricted movement of the prepuce, leading to hindered penetration during sexual intercourse or pain and tearing.",,,Frenulum breve
GB05.2,Phimosis,,"A condition of the foreskin, caused by the improper development of the foreskin during the antenatal period, balanitis, lichen sclerosus, inflammation, infection, repeated catheterization, or forcible foreskin retraction. This condition is characterised by constriction of the preputial orifice and restricted movement of the prepuce over the glans. This condition may also present with difficulty urinating or dysfunctions during sexual intercourse.",,,Phimosis; congenital phimosis
GB05.3,Paraphimosis,,"A condition of the foreskin, caused by a narrow or inflamed foreskin, improper handling of foreskin, or retraction of the foreskin for an extended duration. This condition is characterised by an inability for the foreskin to return to its normal position after being retracted over the glans, pain, and inflammation, and may lead to gangrene.",,,Paraphimosis
GB05.4,Adherent prepuce,,A condition in which the prepuce is adherent to the prepuce which makes it hard to retract the prepuce.,,,Adherent prepuce; Tight foreskin; concretion of prepuce; constriction of prepuce; preputial adhesions
GB06,Certain specified disorders of penis,,,,"Redundant prepuce, phimosis or paraphimosis",
GB06.0,Balanitis or balanoposthitis,,"Inflammation of the foreskin and/or glans penis. It may be associated with specific disorders such as lichen planus, lichen sclerosus, reactive arthritis or contact dermatitis etc. but is most commonly ""non-specific"".",,,
GB06.01,Irritant balanoposthitis,,,,,Irritant balanoposthitis; Irritant balanitis
GB06.02,Balanoposthitis due to infection,,,,,Balanoposthitis due to infection; Balanitis due to infection; Balanoposthitis due to treponema
GB06.1,Priapism,,"A condition of the penis, caused by acute leukaemia, sickle cell anaemia, infection, a penile or central nervous system lesion, or the use of certain pharmacological agents. This condition is characterised by prolonged or persistent painful penile erection lasting over four hours without physical or psychological sexual arousal.",Painful erection,,Priapism; Painful erection; mentulagra; pathologic erection; High-flow priapism; Low-flow priapism; Stuttering priapism
GB06.2,Penile fibromatosis,,"A condition characterised by induration of the corpora cavernosa of the penis producing a painful fibrous chordee within the soft tissue of the penis and inflammation of the tunica albuginea. This condition may be associated with trauma or injury to the penis. This condition may also present with pain during erection, erectile dysfunction, shortening, or abnormal curvature of the penis when erect. Confirmation is by ultrasonography.",Induratio penis plastica; Peyronie disease; Plastic induration of penis,,Penile fibromatosis; Induratio penis plastica; Peyronie disease; Plastic induration of penis
GB06.3,Mondor disease of the penis,,"A well-recognised usually benign and self-limiting entity occurring in sexually active men and presenting with a cord-like thickening of penile veins or lymphatics located around the coronal sulcus or, less commonly, along the dorsal vein of the penis. Infrequently it may be associated with non-sexual trauma or with hypercoagulable states.",,,Mondor disease of the penis; Penile Mondor disease; Thrombophlebitis of penis
GB06.4,Chronic penile oedema,,"Chronic oedema localised to the penis. Proposed causes include chronic strangulation, low grade streptococcal infection with resultant irreversible lymphatic damage or primary hypoplastic lymphatics.",,,Chronic penile oedema; Chronic penile lymphoedema; tumourous lymphoedema of penis
GB06.5,Sclerosing lymphangitis of penis,,This condition presents with a usually painless serpiginous cord-like swelling in the coronal sulcus of the penis. It is typically associated with vigorous sexual intercourse. It normally resolves within a period of weeks.,,,Sclerosing lymphangitis of penis; Lymphocele of penis; Non-venereal sclerosing lymphangitis of the penis; Penile venereal oedema
GB07,Inflammatory disorders of male genital organs,,"Any disorder of the male genital organs, characterised by pathological changes and inflammation of the tissue.",,Epididymorchitis; Inflammation of penis; Orchitis or epididymitis,
GB07.0,Inflammatory disorders of seminal vesicle,,"Any disorder of the seminal vesicle, characterised by pathological changes and inflammation of the tissue.",,,Inflammatory disorders of seminal vesicle; Vesiculitis NOS; inflammation of seminal vesicle; perivesiculitis; seminal vesiculitis; spermatocystitis; Abscess of seminal vesicle; Seminal vesicular infection
GB07.1,"Inflammatory disorders of spermatic cord, tunica vaginalis or vas deferens",,"Any disorder of the spermatic cord, tunica vaginalis and vas deferens, characterised by pathological changes and inflammation of the tissue.",,,"Inflammatory disorders of spermatic cord, tunica vaginalis or vas deferens; perivasitis; Abscess of spermatic cord; Abscess of tunica vaginalis; Abscess of vas deferens; Inflammation of spermatic cord; corditis; funiculitis; Acute funiculitis; Chronic funiculitis; Inflammation of tunica vaginalis; vaginalitis; Inflammation of vas deferens; deferentitis; vas deferentitis; vasitis; Gangrene of tunica vaginalis; noninfective gangrene of tunica vaginalis; Gangrene of vas deferens; noninfective gangrene of vas deferens; Gangrene of spermatic cord; noninfective gangrene of spermatic cord; Tunica vaginalis infection"
GB07.2,Inflammatory disorders of scrotum,,"Any disorder of the scrotum, caused by poor hygiene or chafing of the skin. This condition is characterised by superficial inflammation of the tissue.",,Streptococcal cellulitis of skin; Staphylococcal cellulitis of skin,Inflammatory disorders of scrotum; inflammation of scrotum; scrotal infection NOS; scrotal inflammation; Noninfective gangrene of scrotum; Abscess of scrotum; scrotal abscess; Cellulitis of scrotum; Gangrene of scrotum; scrotal gangrene; Node of scrotum
GB08,Vascular disorders of male genital organs,,"Any disorder affecting the cardiovascular and genital systems, characterised by pathological changes to the blood vessels of the male genital organs.",,,Vascular disorders of male genital organs; Haematospermia; Scrotal haematoma; scrotal haemorrhage; Congestion of seminal vesicle; Haematocele of male genital organs; male haematocele; male haematocele NOS; Haematocoele of tunica vaginalis testis; Haemorrhage of male genital organs; Haemorrhage of scrotum; Haemorrhage of seminal vesicle; Haemorrhage of spermatic cord; Haemorrhage of testis; testicular haemorrhage; Haemorrhage of tunica vaginalis; Haemorrhage of vas deferens; Nontraumatic haematoma of male genital organs; Haematoma of epididymis; Haematoma of seminal vesicle; nontraumatic haematoma of seminal vesicle; Haematoma of testis; nontraumatic haematoma of testis; testicle haematoma; Haematoma of tunica vaginalis; Haematoma of vas deferens; Nontraumatic haematoma of spermatic cord; Thrombosis of male genital organs; Thrombosis of scrotum; scrotal thrombosis; Thrombosis of testis; testicle thrombosis; testicular thrombosis; Thrombosis of seminal vesicle; Thrombosis of spermatic cord; Thrombosis of tunica vaginalis; Thrombosis of vas deferens
GB20,Benign breast disease,,"Any disease affecting females, characterised by benign, noncancerous lesions in the breast, leading to pathological changes to (and discomfort of) the breast or breast tissue.",,,
