Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
9A78.0,Corneal neovascularization,,,Corneal pannus; Corneal ghost vessels,,Corneal neovascularization; corneal neovascularisation; corneal vascularisation; extensive superficial corneal vascularisation; Localised vascularization of cornea; Corneal pannus; allergic pannus; pannus; pannus corneal; Deep vascularization of cornea; Corneal ghost vessels; ghost vessels; ghost vessels in cornea
9A78.1,Corneal pigmentations or deposits,,,Haematocornea; Kayser-Fleischer ring; Krukenberg spindle,,Corneal pigmentations or deposits; Haematocornea; corneal blood staining; keratohaemia; Kayser-Fleischer ring; Fleischer ring; Hassal-Henle wart; nodular deposits in Descemet's membrane; Krukenberg spindle; Hudson-Stahli line; Hudson line; Staehli line; Ferry line; Chalcosis of cornea; Corneal pigmentation; Anterior corneal pigmentations; Posterior corneal pigmentations; Stromal corneal pigmentations; Corneal melanosis; Limbus corneae pigmentation; Corneal deposit; Hemosiderin in old cornea scars
9A78.2,Corneal oedema,,,,,
9A78.20,Bullous keratopathy,,"This is the maximum stage of corneal oedema.

It is a pathological condition in which small vesicles, or bullae, are formed in the cornea due to endothelial dysfunction. In a healthy cornea, endothelial cells keep the tissue from excess fluid absorption, pumping it back into the aqueous humour. When affected by some reason, such as Fuchs' dystrophy or a trauma during cataract removal, endothelial cells suffer mortality or damage. The corneal endothelial cells normally do not undergo mitotic cell division, and cell loss results in permanent loss of function.",,,Bullous keratopathy; BK - [bullous keratopathy]
9A78.21,Secondary corneal oedema,,,,,Secondary corneal oedema; Corneal oedema due to contact lens; Corneal oedema secondary to contact lens
9A78.3,Changes in corneal membranes,,,Fold in Descemet membrane; Rupture in Descemet's membrane,,Changes in corneal membranes; keratocele; keratodermatocele; Fold in Descemet membrane; Descemetocele; Rupture in Descemet's membrane; Folds or rupture in Bowman's membrane
9A78.4,Corneal degeneration,,,Arcus senilis,Mooren ulcer,Corneal degeneration; degenerative corneal opacity; Pellucid marginal degeneration; Arcus senilis; arcus of cornea; corneal arcus; gerontoxon; linea corneae senilis; Calcareous corneal degeneration; Band keratopathy; BK - [band keratopathy]; band-shaped keratopathy; Keratomalacia; Nodular corneal degeneration; Salzmann nodular degeneration of cornea; Salzmann dystrophy; Salzmann nodular degeneration; Salzmann nodular dystrophy; Peripheral corneal degeneration; Circulus senilis; Cornea guttata; Senile corneal degeneration; Corneal necrosis
9A78.5,Corneal deformities,,,,,
9A78.50,Keratoconus,,"Keratoconus is a noninflammatory, often bilateral, corneal dystrophy characterised by progressive cone-shaped bulging and thinning of the cornea.",,,"Keratoconus; acquired conus of cornea; cornea conical; Keratoconus, stable; Keratoconus, unstable; Keratoconus in Down syndrome"
9A78.51,Corneal staphyloma,,,,,Corneal staphyloma; Congenital staphyloma; staphyloma of cornea; Anterior corneal staphyloma; Intercalary staphyloma
9A78.6,Anaesthesia of cornea,,"This is the condition of having sensation (including the feeling of pain) blocked or temporarily taken away, of the transparent front part of the eye that covers the iris, pupil, and anterior chamber.",,,Anaesthesia of cornea; corneal anaesthesia
9A78.7,Hypoesthesia of cornea,,"This refers to a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli, of the transparent front part of the eye that covers the iris, pupil, and anterior chamber.",,,Hypoesthesia of cornea; corneal hypoesthesia
9A78.8,Recurrent erosion of cornea,,,,,Recurrent erosion of cornea; corneal erosion; non-traumatic recurrent erosion of cornea; recurrent corneal erosion; recurrent erosion syndrome
9A79,Keratoconjunctivitis sicca,,,,,Keratoconjunctivitis sicca
9A7A,Corneal abscess,,,,,Corneal abscess
9A7B,Sclerosing keratitis,,,,,Sclerosing keratitis
9A80,Hyphaema,,,,traumatic hyphaema,"Hyphaema; anterior chamber haemorrhage; blood in anterior chamber; haemorrhage of anterior chamber of eye; hyphaema, unspecified eye; hyphaemia; hyphema; Ciliary body haemorrhage; Iris haemorrhage"
9A81,Parasites in the anterior chamber of the eye,,,,,Parasites in the anterior chamber of the eye; Intracamerular parasites
9A82,Cyst in the anterior chamber of the eye,,,,,Cyst in the anterior chamber of the eye; Intracamerular cyst; cyst of anterior chamber; Idiopathic cyst of anterior chamber; Parasitic cyst of anterior chamber; Exudative cyst of anterior chamber; Implantation cyst of anterior chamber
9A83,Flat anterior chamber hypotony of eye,,,,,Flat anterior chamber hypotony of eye; Hypotony of eye due to ocular fistula; Hypotony of eye due to other ocular disorders; Primary hypotony of eye; Unspecified hypotony of eye
9A90,Degeneration of iris or ciliary body,,,,,
9A90.0,Disorders of chamber angle,,"This refers to the change of tissue to a lower or less functionally active form, of the fluid-filled space inside the eye between the iris and the cornea's innermost surface, the endothelium.",,,Disorders of chamber angle
9A90.1,Degeneration of iris,,"This refers to the change of tissue to a lower or less functionally active form, of the thin, circular structure in the eye, responsible for controlling the diameter and size of the pupil and thus the amount of light reaching the retina. The color of the iris is often referred to as ""eye color.""",,,Degeneration of iris; Pigmentary degeneration of iris; Acute bilateral depigmentation of iris; Translucency of iris
9A90.2,Iris atrophy,,,,,Iris atrophy; atrophic iris; essential iris atrophy; Progressive essential iris atrophy
9A91,Cyst of iris or ciliary body,,,Implantation cyst of iris or ciliary body; Parasitic cyst of iris or ciliary body; Exudative cyst of iris,,"Cyst of iris or ciliary body; Cyst of iris or ciliary body NOS; Miotic pupillary cyst; miotic pupillary cyst, unspecified eye; Idiopathic cyst of iris or ciliary body; Implantation cyst of iris or ciliary body; Implantation cyst of ciliary body; Implantation cyst of iris; Implantation dermoid cyst of iris; Parasitic cyst of iris or ciliary body; Primary cyst of pars plana; Exudative cyst of pars plana; Cyst of iris; Cyst of ciliary body; Exudative cyst of iris; exudative cyst of iris or ciliary body"
9A92,Persistent pupillary membranes,,,,,Persistent pupillary membranes; PPM - [persistent pupillary membranes]; Cyclitic membrane; Iris bombé; Iris bombe; Pupillary occlusion; occluded pupil; pupil occlusion; Pupillary seclusion; secluded pupil; seclusion of pupil
9A93,Adhesions or disruptions of iris or ciliary body,,"This refers to adhesions and disruptions of the thin, circular structure in the eye, responsible for controlling the diameter and size of the pupil and thus the amount of light reaching the retina. The colour of the iris is often referred to as ""eye colour."" It is also of the circumferential tissue inside the eye composed of the ciliary muscle and ciliary processes. It is triangular in horizontal section and is coated by a double layer, the ciliary epithelium.","Anterior synechiae, iris; Goniosynechiae; Iridodialysis; Posterior synechiae, iris; Recession of chamber angle",Corectopia,"Adhesions or disruptions of iris or ciliary body; Synechiae of iris NOS; synechia; Anterior synechiae, iris; anterior synechia; Goniosynechiae; Iridodialysis; Posterior synechiae, iris; posterior synechia; Recession of chamber angle; recession of chamber angle of eye; Acquired deformity of pupil; Iris deformity; Rupture of iris; Retroversion of iris; Pupil irregularity"
9A94,Certain specified disorders of iris or ciliary body,,,,,Certain specified disorders of iris or ciliary body
9A94.0,Rubeosis of iris,,,,,Rubeosis of iris; Rubeosis iridis; Rubeotic iris; hyperaemia of iris; neovascularization of iris or ciliary body; new vessels in iris
9A94.1,Floppy iris syndrome,,"This is a complication that may occur during cataract extraction in certain patients. This syndrome is characterised by a flaccid iris which billows in response to ordinary intraocular fluid currents, a propensity for this floppy iris to prolapse towards the area of cataract extraction during surgery, and progressive intraoperative pupil constriction despite standard procedures to prevent this.",,,Floppy iris syndrome
9A94.2,Plateau iris syndrome,,,,,Plateau iris syndrome; Post iridectomy plateau iris syndrome; Postprocedural plateau iris syndrome
9A96,Anterior uveitis,,"This is an inflammation of the iris and the anterior chamber, which is the fluid-filled space inside the eye between the iris and the cornea's innermost surface.",,,
9A96.0,Anterior uveitis not associated with systemic conditions,,,,,Anterior uveitis not associated with systemic conditions
9A96.1,Anterior uveitis associated with systemic conditions,,,,,Anterior uveitis associated with systemic conditions; HLA B27-positive axial spondyloarthritis-associated anterior uveitis; HLA B27-negative axial spondyloarthritis-associated anterior uveitis; Juvenile idiopathic arthritis-associated uveitis; Tubulo-interstitial nephritis-associated uveitis syndrome; Tubulo-interstitial nephritis and uveitis syndrome; Fuchs heterochromic anterior uveitis; Fuchs uveitis syndrome; Fuchs' heterochromic iridocyclitis; Fuchs' heterochromic uveitis; heterochromia cyclitis; heterochromia iritis; heterochromia uveitis; Vogt-Koyanagi-Harada syndrome-associated anterior uveitis; Harada disease; VKH - [Vogt-Koyanagi-Harada syndrome]; Vogt-Koyanagi-Harada disease
9A96.2,Infection-associated anterior uveitis,,,,,Infection-associated anterior uveitis
9A96.3,Primary anterior uveitis,,"This refers to primary inflammation of the uvea. The uvea consists of the middle, pigmented, vascular structures of the eye and includes the iris, ciliary body, and choroid.",,,Primary anterior uveitis; anterior chamber cell
9B00,Disorders of the afferent pupillary system,,,,,
9B00.0,Relative afferent pupillary defects,,,,,Relative afferent pupillary defects; RAPD - [relative afferent pupillary defects]
9B00.1,Amaurotic pupillary reaction,,,,,Amaurotic pupillary reaction
9B00.2,Paradoxical pupillary reaction to light or darkness,,,,,Paradoxical pupillary reaction to light or darkness
9B00.3,Wernicke pupils,,,,,Wernicke pupils; Bitemporal pupillary hemiakinesia
9B01,Disorders of the efferent pupillary system,,,,,
9B01.0,Physiologic anisocoria,,,,,Physiologic anisocoria
9B01.1,Parasympathoparetic pupils,,Damage to the parasympathetic outflow to the iris sphincter muscle,,,Parasympathoparetic pupils; Central parasympathoparetic pupils; Tonic pupil; Local tonic pupils; Neuropathic tonic pupils; Adie syndrome; Adie's pupil; Adie's pupil syndrome; Holmes-Adie syndrome; Holmes-Adie tonic pupil syndrome
9B01.2,Pharmacologic inhibition of the parasympathetic pathway,,,,,Pharmacologic inhibition of the parasympathetic pathway
9B01.3,Iris sphincter disorders,,"This refers to disorders of the muscle in the part of the eye called the iris. It encircles the pupil of the iris, appropriate to its function as a constrictor of the pupil.",,,Iris sphincter disorders; Congenital mydriasis; Spastic miosis of iris sphincter; Aberrant regeneration of iris sphincter; Damage to the iris sphincter due to acute angle closure glaucoma; Damage to the iris sphincter due to pigmentary dispersion syndrome; Damage to the iris sphincter due to herpes zoster or herpes simplex infection
9B01.4,Pharmacologic parasympathicotonic pupils,,Pharmacologic stimulation of the parasympathetic pathway,,,Pharmacologic parasympathicotonic pupils
9B01.5,Pharmacologic sympathoparetic pupils,,,,,Pharmacologic sympathoparetic pupils
9B01.6,Sympathotonic pupils,,,,,Sympathotonic pupils; Stimulation of sympathetic pathway; Sympathetic Hyperactivity; Tadpole pupils; Pharmacologic sympathotonic pupils
9B01.7,Episodic unilateral mydriasis,,,,,Episodic unilateral mydriasis; Transient unilateral mydriasis; Intermittent dilatation of one pupil caused by sympathetic hyperactivity; Intermittent dilation of one pupil caused by inhibition of the parasympathetic pathway
9B02,Light-near dissociations,,,,,
9B02.0,Argyll Robertson pupil,,These are bilateral small pupils that constrict when the patient focuses on a near object but do not constrict when exposed to bright light (they do not “react” to light).,,,Argyll Robertson pupil
9B02.1,Pregeniculate light-near dissociations,,,,,Pregeniculate light-near dissociations
9B02.2,Mesencephalic light-near dissociations,,,,,Mesencephalic light-near dissociations
9B10,Cataract,,,,,
9B10.0,Age-related cataract,,"A senile cataract is a clouding of the lens of the eye, which impedes the passage of light, related to ageing, and that occurs usually starting from the age of 40.",,capsular glaucoma with pseudoexfoliation of lens,
9B10.00,Coronary age-related cataract,,,,,Coronary age-related cataract; coronary senile cataract
9B10.01,Punctate age-related cataract,,,,,Punctate age-related cataract; punctate senile cataract
9B10.02,Mature age-related cataract,,This is a mature age-related clouding of the lens inside the eye which leads to a decrease in vision. It is the most common cause of blindness and is conventionally treated with surgery. Visual loss occurs because opacification of the lens obstructs light from passing and being focused on to the retina at the back of the eye.,,,Mature age-related cataract
9B10.1,Infantile or juvenile cataract,,"A cataract is clouding of the lens of the eye, which impedes the passage of light.",,Congenital cataract,
9B10.10,Combined forms of infantile and juvenile cataract,,,,,Combined forms of infantile and juvenile cataract
9B10.2,Certain specified cataracts,,"A cataract is clouding of the lens of the eye, which impedes the passage of light.",,Congenital cataract,Certain specified cataracts
9B10.20,Traumatic cataract,,"Partial or complete opacity on or in the lens or capsule of one or both eyes, impairing vision or causing blindness. The many kinds of cataract are classified by their morphology (size, shape, location) or etiology (cause and time of occurrence) resulting from or following injury.",,,Traumatic cataract; rupture of lens NOS; Localised traumatic opacities; Partially resolved traumatic cataract; Total traumatic cataract; Cataract following rupture of capsule; Cataract associated with radiation or other physical influences; Cataract associated with radiation; Cataract associated with infrared radiation
9B10.21,Diabetic cataract,,"This refers to an unspecified group of metabolic diseases in which a person has high blood sugar, either because the pancreas does not produce enough insulin, or because cells do not respond to the insulin that is produced. This diagnosis is with diabetic cataract.",,,Diabetic cataract
9B10.22,After-cataract,,"An after-cataract is the most common complication of modern cataract surgery, occurring in about 20 to 25% of cases. It is also known as posterior capsule opacification.",Secondary cataract; Soemmerring ring,,After-cataract; Secondary cataract; Soemmerring ring; capsular fibrosis; posterior capsule opacification; secondary cataract membrane
9B10.23,Subcapsular glaucomatous flecks,,,,,Subcapsular glaucomatous flecks; glaucomatous flecks
9B11,Certain specified disorders of lens,,,,Cataract lens fragments in eye following cataract surgery; congenital lens malformations,Certain specified disorders of lens
9B11.0,Aphakia,,,Acquired aphakia,,Aphakia; absence of lens; absent lens; Acquired aphakia; acquired absence of lens; Aphakia due to trauma
9B11.1,Dislocation of lens,,,,,Dislocation of lens; Anterior dislocation of lens; Posterior dislocation of lens; Subluxation of lens; luxation of lens; Complete dislocation of lens; Partial dislocation of lens; Traumatic dislocation of lens
9B50,Episcleritis,,"Episcleritis is a benign, self-limiting inflammatory disease affecting part of the eye called the episclera. The episclera is a thin layer of tissue that lies between the conjunctiva and the connective tissue layer that forms the white of the eye (sclera). Episcleritis is a common condition, and is characterised by the abrupt onset of mild eye pain and redness.",,,Episcleritis; episcleritis NOS; Nodular episcleritis; Episcleritis periodica fugax; Suppurative episcleritis
9B51,Scleritis,,"Inflammation of the white, opaque, fibrous, outer tunic of the eyeball. Can be associated with uveitis.",,,Scleritis; Anterior scleritis; Brawny scleritis; Posterior scleritis; Scleritis with corneal involvement; Scleromalacia perforans; scleromalacia; Scleral abscess; Scleral ulcer; Scleroconjunctivitis; Sclerotenonitis; Necrotising scleritis without inflammation; scleral necrosis
9B52,Scleral staphyloma,,,Equatorial staphyloma; Scleral ectasia,degenerative myopia,Scleral staphyloma; staphyloma of sclera; Equatorial staphyloma; Localised anterior staphyloma; anterior staphyloma; ciliary staphyloma; Staphyloma posticum; posterior staphyloma; Scleral ectasia; sclerectasia; Partial scleral ectasia; Ring staphyloma
9B60,Choroidal degeneration,,,,angioid streaks,Choroidal degeneration; chorioretinal degeneration; degenerative choroidopathy; hereditary chorioretinal degeneration; hereditary degeneration of choroid; Age-related choroidal atrophy; senile atrophy of choroid; Diffuse secondary atrophy of choroid; Atrophy of choroid; chorioretinal atrophy; hereditary choroidal atrophy; Central areolar choroidal sclerosis; choroidal sclerosis NOS; sclerosis of choroid
9B61,Choroidal dystrophy,,,"Choroideremia; Gyrate atrophy, choroid",ornithinaemia,"Choroidal dystrophy; generalised choroidal dystrophy; hereditary choroidal dystrophies; hereditary choroidopathy; Chorioretinopathy - microcephaly, autosomal dominant; Chorioretinopathy - microcephaly, autosomal recessive; Central areolar choroidal dystrophy; Sorsby fundus dystrophy; Peripapillary choroidal dystrophy; Bietti crystalline retinopathy; BCD - [Bietti corneal dystrophy]; Bietti corneal dystrophy; Bietti crystalline dystrophy; Choroideremia; Choroideremia - hypopituitarism; Gyrate atrophy, choroid"
9B62,Chorioretinal scars,,,Macula scars of posterior pole; Solar retinopathy,,"Chorioretinal scars; chorioretinal cicatrix; choroid scar; cicatrix of choroid; macula scar; macular scarring; retinal cicatrix; retinal scar; Macula scars of posterior pole; scar of posterior pole; Macula scars of posterior pole, post traumatic; Macula scars of posterior pole, postinflammatory; Solar retinopathy; eclipse blindness; eclipse retinopathy; photoretinitis; solar retinitis; sun retinopathy; Foveomacular retinitis"
9B63,Choroidal haemorrhage or rupture,,,Expulsive choroidal haemorrhage,,"Choroidal haemorrhage or rupture; Expulsive choroidal haemorrhage; expulsive haemorrhage; Choroidal haemorrhage, not elsewhere classified"
9B64,Choroidal detachment,,,,,Choroidal detachment; Haemorrhagic choroidal detachment; Serous choroidal detachment
9B65,Posterior uveitis,,,Choroiditis; Retinochoroiditis,,
9B65.0,Noninfectious posterior uveitis,,,,,Noninfectious posterior uveitis; noninfectious choroiditis; Posterior uveitis due to Vogt Koyanagi Harada syndrome; Sympathetic Ophthalmia; sympathetic ophthalmitis; Serpiginous Choroiditis; Birdshot chorioretinopathy; Acute posterior multifocal placoid pigment epitheliopathy; Punctate inner choroidopathy; Multiple Evanescent White Dot Syndrome; Acute idiopathic enlarged blind spot syndrome; Acute zonal occult outer retinopathy; Acute macular neuroretinopathy; Diffuse Subretinal Fibrosis; Diffuse unilateral subacute neuroretinitis; Multifocal choroiditis
9B65.1,Infectious posterior uveitis,,,,,"Infectious posterior uveitis; infectious choroiditis; Herpesvirus retinitis; Acute retinal necrosis; Progressive outer retinal necrosis; Posterior uveitis, other viruses; Posterior uveitis, other fungi; Bacterial posterior uveitis; Parasitic posterior uveitis; Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere"
9B66,Intermediate uveitis,,"This is a form of uveitis localised to the vitreous and peripheral retina. Primary sites of inflammation include the vitreous of which other such entities as pars planitis, posterior cyclitis, and hyalitis are encompassed. Intermediate uveitis may either be an isolated eye disease or associated with the development of a systemic disease such as multiple sclerosis or sarcoidosis.",,,
9B66.0,Noninfectious intermediate uveitis,,"This is a non-infectious form of uveitis localised to the vitreous and peripheral retina. Primary sites of inflammation include the vitreous of which other such entities as pars planitis, posterior cyclitis, and hyalitis are encompassed. Intermediate uveitis may either be an isolated eye disease or associated with the development of a systemic disease such as multiple sclerosis or sarcoidosis.",,,Noninfectious intermediate uveitis; Pars planitis; Multiple sclerosis associated intermediate uveitis; Sarcoidosis associated intermediate uveitis
9B66.1,Infectious intermediate uveitis,,"This is an infectious form of uveitis localised to the vitreous and peripheral retina. Primary sites of inflammation include the vitreous of which other such entities as pars planitis, posterior cyclitis, and hyalitis are encompassed. Infectious intermediate uveitis can occur due to syphilis, tuberculosis, Lyme disease or other infectious diseases.",,,Infectious intermediate uveitis; Syphilitic infectious intermediate uveitis; Tuberculosis intermediate uveitis; tb intermediate uveitis; tuberculous intermediate uveitis
9B70,Inherited retinal dystrophies,,,Leber congenital amaurosis; Stargardt disease; Vitreoretinal dystrophy,,"Inherited retinal dystrophies; hereditary retinal dystrophies; Amaurosis - hypertrichosis; Autosomal dominant late-onset retinal degeneration; Bothnia retinal dystrophy; Västerbotten retinal dystrophy; Familial flecked retinopathy; Familial drusen; Kandori fleck retina; Retinitis punctata albescens; Helicoid peripapillary chorioretinal degeneration; Atrophia areata; Sveinsson chorioretinal atrophy; Leber congenital amaurosis; Leber amaurosis; MORM syndrome; Intellectual deficit - truncal obesity - retinal dystrophy - micropenis; Mental retardation - truncal obesity - retinal dystrophy - micropenis; Progressive bifocal chorioretinal atrophy; Stationary retinal dystrophies; Oguchi disease; Fundus albipunctatus; Achromatopsia, complete; Achromatopsia, incomplete; Blue cone monochromatism; Oligocone trichromacy; X-linked cone dysfunction syndrome with myopia; Bornholm eye disease; Progressive retinal dystrophies; Cone rod dystrophy; Cone-rod type amaurosis congenita – congenital hypertrichosis; Progressive cone dystrophy; Goldmann-Favre syndrome; Retinal dystrophies with systemic associations; Senior-Loken syndrome; McKusick Kaufman syndrome; Macular dystrophies; Stargardt disease; FFM - [fundus flavimaculatus]; Fundus flavimaculatus; Best disease; Vitelliform macular dystrophy; Pattern Dystrophies of the RPE; Vitreoretinal dystrophy; Autosomal dominant vitreoretinochoroidopathy; Snowflake vitreoretinal degeneration; Pigmentary retinal dystrophy; Retinitis pigmentosa and intellectual deficit due to Xp11.3 deletion; Retinitis pigmentosa associated with systemic disease; Retinitis pigmentosa not associated with systemic disease; Dystrophies primarily involving the retinal pigment epithelium; Adult-onset foveomacular vitelliform dystrophy; Butterfly-shaped pigment dystrophy; Fundus pulverulentus; Multifocal pattern dystrophy simulating fundus flavimaculatus; Reticular dystrophy of the retinal pigment epithelium; Adult vitelliform macula dystrophy; adult vitelliform macula dystrophy, NOS, atypical; Albipunctate retinal dystrophy; Lauber disease; Behr disease; Congenital or hereditary macular degeneration; macular heredodegeneration; Familial juvenile macular degeneration syndrome; Congenital retinal blindness; CRB - [congenital retinal blindness]; Hereditary retinal degeneration; hereditary cerebroretinal degeneration; peripheral hereditary retinal degeneration; Juvenile hereditary retinal degeneration; Malattia Leventinese; Pigmentary degeneration of retina; RP - [retinitis pigmentosa]; pigmentary retinal degeneration; pigmentary retinopathy; primary pigmentary degeneration of retina; retinal depigmentation; retinal pigment degeneration; retinopathia pigmentosa without sectoral; Tapetoretinal degeneration; Tapetoretinal dystrophy; Vitelliform retinal dystrophy; vitelliform dystrophy"
9B71,Retinopathy,,,,,
9B71.0,Diabetic retinopathy,,A condition characterised as a disease of the retina (retinopathy) involving damage to the small blood vessels in the retina which is due to chronically high blood glucose levels in people with diabetes.,,,
9B71.00,Nonproliferative diabetic retinopathy,,"This is nonproliferative retinopathy (damage to the retina) caused by complications of diabetes, which can eventually lead to blindness. It is an ocular manifestation of diabetes, a systemic disease, which affects up to 80 percent of all patients who have had diabetes for 10 years or more.",,,"Nonproliferative diabetic retinopathy; Mild nonproliferative diabetic retinopathy; Moderate nonproliferative diabetic retinopathy; Severe nonproliferative diabetic retinopathy; Preproliferative diabetic retinopathy; Diabetes mellitus, independent of type with preproliferative retinopathy; Type 2 diabetes mellitus with preproliferative retinopathy; Nonproliferative diabetic macular oedema; Nonproliferative diabetic retinopathy, macular oedema apparently absent; Mild nonproliferative diabetic retinopathy due to drug or chemical induced diabetes mellitus; nonproliferative diabetic retinopathy due to drug or chemical induced diabetes mellitus; Mild nonproliferative diabetic retinopathy with macular oedema due to drug or chemical induced diabetes mellitus; Mild nonproliferative diabetic retinopathy without macular oedema due to drug or chemical induced diabetes mellitus; Moderate nonproliferative diabetic retinopathy due to drug or chemical induced diabetes mellitus; Moderate nonproliferative diabetic retinopathy with macular oedema due to drug or chemical induced diabetes mellitus; Moderate nonproliferative diabetic retinopathy without macular oedema due to drug or chemical induced diabetes mellitus; Severe nonproliferative diabetic retinopathy due to drug or chemical induced diabetes mellitus; Severe nonproliferative diabetic retinopathy with macular oedema due to drug or chemical induced diabetes mellitus; Severe nonproliferative diabetic retinopathy without macular oedema due to drug or chemical induced diabetes mellitus"
9B71.01,Proliferative diabetic retinopathy,,"This is proliferative retinopathy (damage to the retina) caused by complications of diabetes, which can eventually lead to blindness. It is an ocular manifestation of diabetes, a systemic disease, which affects up to 80 percent of all patients who have had diabetes for 10 years or more.",,,"Proliferative diabetic retinopathy; Diabetes mellitus, independent of type with proliferative retinopathy; Proliferative diabetic retinopathy with vitreous haemorrhage; Proliferative diabetic retinopathy with tractional retinal detachment, macula not involved; Proliferative diabetic retinopathy with tractional retinal detachment, macula involved; Proliferative diabetic retinopathy with combined rhegmatogenous and tractional retinal detachment; Proliferative diabetic macular oedema; Proliferative diabetic retinopathy, macular oedema apparently absent; Proliferative diabetic retinopathy due to drug or chemical induced diabetes mellitus; Proliferative diabetic retinopathy with macular oedema due to drug or chemical induced diabetes mellitus; Proliferative diabetic retinopathy without macular oedema due to drug or chemical induced diabetes mellitus"
9B71.1,Hypertensive retinopathy,,"Hypertensive retinopathy is the most common ocular presentation of hypertension. The arteriosclerotic changes of hypertensive retinopathy are caused by chronically elevated blood pressure. 
Hypertensive retinopathy includes 2 disease processes; the acute and chronic effects. The acute effect of systemic arterial hypertension are a result of vasospasm to autoregulate perfusion. The chronic effects of hypertension are caused by arteriosclerosis and predispose patients to visual loss from complications of vascular occlusions or macroaneurysms.",,,"Hypertensive retinopathy; Hypertensive Retinopathy, Stage 1, mild arteriolar narrowing, broadening of arteriolar light reflex; hypertensive retinopathy, Stage 1; Hypertensive Retinopathy, Stage 2, focal arteriolar narrowing, marked generalised arteriolar narrowing, arteriovenous nicking, opacity, “copper wiring” of arteriolar wall, or a combination of these signs; hypertensive retinopathy, Stage 2; Hypertensive Retinopathy, Stage 3, haemorrhage, blot, dot, or flame-shaped, microaneurysm, cotton-wool spot, hard exudate, or combination of these signs; hypertensive retinopathy, Stage 3; Hypertensive Retinopathy, Stage 4, signs of stage 3 retinopathy plus swelling of the optic disk; hypertensive retinopathy, Stage 4"
9B71.2,Radiation retinopathy,,"Radiation retinopathy is damage to retina due to exposure to ionizing radiation. Radiation retinopathy has a delayed onset, typically after months or years of radiation, and is slowly progressive. In general, radiation retinopathy is seen around 18 months after treatment with external-beam radiation and with brachytherapy.",,,Radiation retinopathy
9B71.3,Retinopathy of prematurity,,"Retinopathy of prematurity is a vasoproliferative disorder that affects extremely premature infants potentially leading to severe visual impairment or blindness. Exposure of newborn premature infants to hyperoxia down regulates retinal vascular endothelial growth factor. Blood vessels constrict and can become obliterated, resulting in delays of normal retinal vascular development. Low birth weight, young gestational age, and severity of illness (e.g. respiratory distress syndrome, bronchopulmonary dysplasia, sepsis) are associated factors. It primarily occurs in extremely low birth weight infants because of the cessation of normal retinal vascular maturation.",Retrolental fibroplasia,,"Retinopathy of prematurity; RLF- [retrolental fibroplasia]; ROP - [retinopathy of prematurity]; Retrolental fibroplasia; Terry syndrome; retinopathy of prematurity NOS; Retinopathy of prematurity, Stage 1; Stage 1, Demarcation Line; Retinopathy of prematurity, Stage 2; Stage 2, Ridge; Retinopathy of prematurity, Stage 3; Stage 3, Extraretinal Fibrovascular Proliferation; Plus disease; Retinopathy of prematurity, Stage 4; Stage 4, Partial Retinal Detachment; Retinopathy of prematurity, Stage 5; Stage 5, Total Retinal Detachment; Retinopathy of prematurity, Zone 1; Retinopathy of prematurity, Posterior Zone 2; Retinopathy of prematurity, Zone 3"
9B71.4,Paraneoplastic retinopathy,,"Paraneoplastic retinopathies result from a targeted attack on the retina due to a tumour immune response initiated by onco-neural antigens derived from systemic cancer. Patients usually present after cancer diagnosis with progressive visual dimming and photopsias but dysfunction of rods (impaired dark adaption and peripheral vision loss) and cones (decreased visual acuity, colour dysfunction, photosensitivity and glare) may also occur. Symptoms are often worse than clinical signs. Other causes of retinopathy should be excluded. Multiple anti-retinal autoantibodies (e.g. anti-recoverin antibodies) are described although their significance is uncertain. Two major subsets are recognised: cancer-associated retinopathy (most commonly small-cell lung cancer) and melanoma-associated retinopathy.

Associated neural autoantibodies include:

CRMP5 (anti-CV2) (collapsin response mediator protein 5 - anti CV2); anti-recoverin autoantibodies; and alpha-enolase autoantibodies.",,,
9B71.40,Melanoma associated retinopathy,,,,,Melanoma associated retinopathy
9B71.5,Autoimmune retinopathy,,"Autoimmune retinopathies are immune-mediated inflammatory disorders of the retina that differ from paraneoplastic retinopathies in the lack of association with cancer. Patients present with progressive visual loss and dysfunction of rods (impaired dark adaption and peripheral vision problems) and cones (visual acuity, colour dysfunction, photosensitivity and glare) may occur. The symptoms are often worse than the clinical signs on fundoscopy. Multiple anti-retinal autoantibodies (e.g. anti-recoverin antibodies) are described although their significance is uncertain. Autoimmune retinopathy is a diagnosis of exclusion and other causes of retinopathy need to be ruled out, while the potential role of immunotherapy remains uncertain. 
Associated neural autoantibodies include:
anti-recoverin autoantibodies; alpha-enolase autoantibodies; anti-transducin autoantibodies.",,,Autoimmune retinopathy
9B72,Inflammatory diseases of the retina,,"This refers to inflammatory diseases of light-sensitive layer of tissue, lining the inner surface of the eye. The optics of the eye create an image of the visual world on the retina, which serves much the same function as the film in a camera.",,,
9B72.0,Viral retinitis,,,,,
